,assoc,values
32,they buy,morgan stanley increased target price shares activision blizzard 75.00 80.00 gave stock overweight rating report wednesday july 11th .
33,they buy,bidaskclub cut shares activision blizzard strong-buy rating buy rating report wednesday july 25th .
34,they buy,piper jaffray companies increased target price shares activision blizzard 84.00 gave stock overweight rating report wednesday july 25th .
35,they buy,wedbush set 81.00 target price shares activision blizzard gave stock buy rating report thursday july 26th .
36,they buy,finally needham company llc increased target price shares activision blizzard 80.00 90.00 gave stock buy rating report tuesday july 31st .
37,they buy,nine investment analysts rated stock hold rating sixteen assigned buy rating one assigned strong buy rating company .
38,they buy,company average rating buy consensus price target 82.75 .
39,they sell,"related news ceo riccardo zacconi sold 19,761 shares stock transaction dated monday august 20th ."
40,they sell,"shares sold average price 68.70 total value 1,357,580.70 ."
41,they buy,amundi pioneer asset management inc. increased position shares activision blizzard 58.4 first quarter .
42,they buy,atlantic trust group llc increased position shares activision blizzard 16.4 first quarter .
43,they buy,needham company llc raised price target shares activision blizzard 80.00 90.00 gave stock buy rating report tuesday july 31st .
44,they buy,bank america cut shares activision blizzard buy rating neutral rating reduced price target stock 84.00 77.00 report friday august 31st .
45,they buy,bidaskclub upgraded shares activision blizzard hold rating buy rating report saturday september 29th .
46,they buy,nine research analysts rated stock hold rating sixteen assigned buy rating one issued strong buy rating stock .
47,they buy,company consensus rating buy consensus target price 82.75 .
48,they sell,"activision blizzard news ceo riccardo zacconi sold 19,761 shares activision blizzard stock transaction dated monday august 20th ."
49,they sell,"shares sold average price 68.70 total value 1,357,580.70 ."
50,they buy,verizon communications inc. vz shares bought cedar hill associates llc activision blizzard nasdaq atvi target price reduced keycorp 90.00 85.00 research report released wednesday morning fly reports .
51,they buy,keycorp currently overweight rating stock .
52,they buy,bidaskclub raised activision blizzard hold rating buy rating research report saturday september 29th .
53,they buy,argus reaffirmed buy rating issued 90.00 target price 81.00 shares activision blizzard research report friday september 21st .
54,they buy,piper jaffray companies reaffirmed overweight rating issued 88.00 target price shares activision blizzard research report wednesday september 26th .
55,they buy,nine equities research analysts rated stock hold rating seventeen assigned buy rating one issued strong buy rating company .
56,they buy,stock presently consensus rating buy consensus target price 82.38 .
57,they sell,"activision blizzard news ceo riccardo zacconi sold 19,761 shares activision blizzard stock transaction dated monday august 20th ."
58,they sell,"stock sold average price 68.70 total transaction 1,357,580.70 ."
59,they sell,"related news ceo riccardo zacconi sold 19,761 shares firm stock transaction monday august 20th ."
60,they sell,"shares sold average price 68.70 total value 1,357,580.70 ."
61,they buy,keycorp lowered price target shares activision blizzard 90.00 85.00 set overweight rating company report wednesday .
62,they buy,bidaskclub lowered shares activision blizzard strong-buy rating buy rating report wednesday july 25th .
63,they buy,stifel nicolaus reduced target price shares activision blizzard 82.00 78.00 set buy rating stock research report wednesday .
64,they buy,valuengine downgraded shares activision blizzard buy rating hold rating research report tuesday .
65,they buy,nine investment analysts rated stock hold rating seventeen issued buy rating one issued strong buy rating company stock .
66,they buy,stock currently average rating buy average target price 82.38 .
67,they sell,hedge funds institutional investors also bought sold shares company .
68,they buy,keycorp lowered target price activision blizzard 90.00 85.00 set overweight rating company report wednesday .
69,they buy,bidaskclub cut activision blizzard strong-buy rating buy rating research note wednesday july 25th .
70,they buy,stifel nicolaus decreased price objective activision blizzard 82.00 78.00 set buy rating company research note wednesday .
71,they buy,valuengine cut activision blizzard buy rating hold rating research note tuesday .
72,they buy,ten investment analysts rated stock hold rating seventeen assigned buy rating one given strong buy rating company stock .
73,they buy,activision blizzard presently consensus rating buy consensus target price 81.53 .
74,they sell,sell-side analysts forecast activision blizzard inc. post 2.49 earnings per share current year .
75,they sell,"related news ceo riccardo zacconi sold 19,761 shares firm stock transaction dated monday august 20th ."
76,they sell,"stock sold average price 68.70 total transaction 1,357,580.70 ."
77,they buy,advanced micro devices amd given new 34.00 price target royal bank canada bidaskclub lowered shares activision blizzard nasdaq atvi buy rating hold rating research report report published tuesday october 9th .
78,they buy,argus reaffirmed buy rating issued 90.00 target price 81.00 shares activision blizzard research report friday september 21st .
79,they buy,wedbush set 85.00 price target shares activision blizzard gave stock buy rating research note friday august 3rd .
80,they buy,needham company llc raised target price shares activision blizzard 80.00 90.00 gave stock buy rating research note tuesday july 31st .
81,they buy,zacks investment research upgraded shares activision blizzard hold rating buy rating set 87.00 target price company research note wednesday july 4th .
82,they buy,ten research analysts rated stock hold rating seventeen given buy rating one given strong buy rating stock .
83,they buy,stock presently consensus rating buy average price target 81.53 .
84,they sell,"activision blizzard news ceo riccardo zacconi sold 19,761 shares activision blizzard stock transaction occurred monday august 20th ."
85,they sell,"shares sold average price 68.70 total transaction 1,357,580.70 ."
86,they sell,several hedge funds institutional investors recently bought sold shares atvi .
87,they buy,"lord abbett co. llc bought new stake activision blizzard first quarter valued 40,257,000 ."
88,they sell,"keyword activision blizzard nasdaq atvi atvi consumer discretionary,00507v10 downgrade bidaskclubratings:4,24 nasdaq atvirefreshed3 receive news ratings activision blizzard daily enter email address receive concise daily summary latest news analysts ratings activision blizzard related companies marketbeat.com free daily email newsletter ."
89,they buy,"ashburton jersey ltd bought new stake shares activision blizzard 2nd quarter worth 107,000 ."
90,they buy,"quad cities investment group llc bought new stake shares activision blizzard 2nd quarter worth 114,000 ."
91,they buy,"nuwave investment management llc bought new stake shares activision blizzard 2nd quarter worth 121,000 ."
92,they buy,"finally acadian asset management llc bought new stake shares activision blizzard 2nd quarter worth 156,000 ."
93,they buy,keycorp cut target price activision blizzard 90.00 85.00 set overweight rating stock research report wednesday .
94,they buy,bidaskclub lowered activision blizzard strong-buy rating buy rating research report wednesday july 25th .
95,they buy,stifel nicolaus lowered price target activision blizzard 82.00 78.00 set buy rating stock report wednesday .
96,they buy,valuengine downgraded activision blizzard buy rating hold rating report tuesday .
97,they buy,nine research analysts rated stock hold rating seventeen assigned buy rating one issued strong buy rating stock .
98,they buy,activision blizzard currently consensus rating buy consensus price target 82.38 .
99,they sell,"related news ceo riccardo zacconi sold 19,761 shares stock transaction occurred monday august 20th ."
100,they sell,"stock sold average price 68.70 total transaction 1,357,580.70 ."
101,they buy,virtusa co. vrtu shares bought scout investments inc .
102,they sell,"news ceo riccardo zacconi sold 19,761 shares company stock transaction occurred monday august 20th ."
103,they sell,"shares sold average price 68.70 total value 1,357,580.70 ."
104,they sell,bidaskclub cut shares activision blizzard hold rating sell rating research note thursday september 6th .
105,they buy,btig research increased price target shares activision blizzard 80.00 88.00 gave company buy rating research note tuesday october 16th .
106,they buy,argus reissued buy rating issued 90.00 price target previously 81.00 shares activision blizzard research note friday september 21st .
107,they buy,suntrust banks set 85.00 price target shares activision blizzard gave company buy rating research note wednesday october 17th .
108,they buy,finally zacks investment research cut shares activision blizzard buy rating hold rating research note wednesday august 8th .
109,they buy,ten research analysts rated stock hold rating seventeen given buy rating one issued strong buy rating stock .
110,they buy,company currently consensus rating buy consensus price target 81.53 .
111,they sell,number hedge funds institutional investors also recently bought sold shares business .
112,they sell,bidaskclub lowered shares activision blizzard hold rating sell rating research note thursday september 6th .
113,they buy,zacks investment research raised shares activision blizzard hold rating buy rating set 87.00 target price company research note wednesday july 4th .
114,they buy,btig research lifted target price shares activision blizzard 80.00 88.00 gave company buy rating research note tuesday october 16th .
115,they buy,argus reissued buy rating set 90.00 target price previously 81.00 shares activision blizzard research note friday september 21st .
116,they buy,finally suntrust banks set 85.00 target price shares activision blizzard gave company buy rating research note wednesday october 17th .
117,they buy,ten equities research analysts rated stock hold rating seventeen assigned buy rating one assigned strong buy rating company stock .
118,they buy,company presently average rating buy consensus target price 81.53 .
119,they sell,"activision blizzard news ceo riccardo zacconi sold 19,761 shares business stock transaction monday august 20th ."
120,they sell,"shares sold average price 68.70 total transaction 1,357,580.70 ."
121,they buy,cigna co. ci stake increased arga investment management lp
