,assoc,values
109,they buy,"also increased holding kimberly clark corp nyse kmb 5,445 shares quarter total 74,535 shares risen stake medtronic plc nyse mdt ."
110,they sell,"shares 1.22 million sold petno douglas b tuesday january 29. beer lori also sold 1.40m worth jpmorgan chase co. nyse jpm tuesday january 29. insider friedman stacey sold 3,022 shares worth 317,310 ."
111,they sell,"crown james bought 5,000 shares worth 518,950 tuesday february 5. hobson mellody l also bought 2.00m worth jpmorgan chase co. nyse jpm tuesday april 16. shares 1.96m sold scher peter tuesday january 29 ."
112,they sell,"related news insider thomas w. handley sold 72,526 shares ecolab stock transaction monday march 18th ."
113,they sell,"stock sold average price 174.18 total transaction 12,632,578.68 ."
114,they sell,"also evp timothy p. mulhere sold 11,600 shares ecolab stock transaction monday march 18th ."
115,they sell,"shares sold average price 174.39 total value 2,022,924.00 ."
116,they sell,"last 90 days insiders sold 303,489 shares company stock worth 51,945,415 ."
117,they buy,"athena capital advisors llc bought new position ecolab fourth quarter worth 25,000 ."
118,they buy,"liberty wealth management llc bought new position ecolab fourth quarter worth 27,000 ."
119,they buy,"oregon public employees retirement fund increased position ecolab 14,455.4 fourth quarter ."
120,they buy,"finally ruggie capital group bought new position ecolab fourth quarter worth 30,000 ."
121,they sell,"ecolab company profile read analyst ratings tradingviewcount articlehistoryid=33863062 postdate=2019-4-26 type=c tertiary=1 id=607302keyword ecolab nyse ecl ecl basic material,27886510 ratings consensusratings:3,15 nyse ecl get free copy zacks research report ecolab ecl information research offerings zacks investment research visit zacks.com ecolab nyse ecl downgraded zacks investment research hold rating sell rating research report issued wednesday zacks.com reports ."
122,they buy,canaccord genuity restated buy rating issued 186.00 target price 160.00 shares ecolab report wednesday february 20th .
123,they buy,nomura upgraded ecolab neutral rating buy rating upped price target stock 170.00 210.00 report thursday april 18th .
124,they buy,ubs group lowered ecolab buy rating neutral rating upped price target stock 180.00 186.00 report thursday april 18th .
125,they sell,one research analyst rated stock sell rating ten assigned hold rating six issued buy rating stock .
126,they sell,"news cfo daniel j. schmechel sold 9,799 shares company stock transaction occurred friday march 1st ."
127,they sell,"stock sold average price 169.93 total transaction 1,665,144.07 ."
128,they sell,"also evp timothy p. mulhere sold 11,600 shares company stock transaction occurred monday march 18th ."
129,they sell,"stock sold average price 174.39 total value 2,022,924.00 ."
130,they sell,"last quarter insiders sold 303,489 shares company stock valued 51,945,415 ."
131,they buy,"capital management corp va bought new stake shares ecolab first quarter valued approximately 227,000 ."
132,they buy,james hambro partners increased position shares ecolab 52.6 first quarter .
133,they buy,baystate wealth management llc increased position shares ecolab 31.2 first quarter .
134,they buy,middleton co inc increased position shares ecolab 1.3 first quarter .
135,they buy,"finally brand asset management group inc. bought new stake shares ecolab first quarter valued approximately 32,000 ."
136,they sell,"get free copy zacks research report ecolab ecl information research offerings zacks investment research visit zacks.com keyword ecolab nyse ecl ecl basic material,27886510 downgrade zacks investment researchratings:3,15 nyse ecl receive news ratings ecolab daily enter email address receive concise daily summary latest news analysts ratings ecolab related companies marketbeat.com free daily email newsletter ."
137,they sell,traders attempt avoid false signals rsi use extreme rsi values buy sell signals rsi readings 80 indicate overbought conditions rsi readings 20 indicate oversold conditions .
138,they sell,hedge funds also recently bought sold shares company .
139,they buy,"tributary capital management llc bought new stake ecolab 4th quarter worth approximately 25,000 ."
140,they buy,"athena capital advisors llc bought new stake ecolab 4th quarter worth approximately 25,000 ."
141,they buy,"liberty wealth management llc bought new stake ecolab 4th quarter worth approximately 27,000 ."
142,they buy,"oregon public employees retirement fund increased holdings ecolab 14,455.4 4th quarter ."
143,they buy,"finally ruggie capital group bought new stake ecolab 4th quarter worth approximately 30,000 ."
144,they sell,zacks investment research lowered ecolab hold rating sell rating report wednesday .
145,they buy,nomura raised ecolab neutral rating buy rating boosted price objective stock 170.00 210.00 report thursday april 18th .
146,they buy,ubs group lowered ecolab buy rating neutral rating boosted price objective stock 180.00 186.00 report thursday april 18th .
147,they buy,edward jones lowered ecolab buy rating hold rating report friday april 5th .
148,they buy,finally canaccord genuity reissued buy rating set 186.00 price objective 160.00 shares ecolab report wednesday february 20th .
149,they sell,one equities research analyst rated stock sell rating ten given hold rating six issued buy rating stock .
150,they sell,"ecolab news ceo douglas m. baker jr. sold 157,125 shares stock transaction friday march 1st ."
151,they sell,"stock sold average price 170.14 total transaction 26,733,247.50 ."
152,they sell,"also cfo daniel j. schmechel sold 9,799 shares stock transaction friday march 1st ."
153,they sell,"shares sold average price 169.93 total value 1,665,144.07 ."
154,they sell,"last three months insiders sold 303,489 shares company stock valued 51,945,415 ."
155,they sell,"related news insider thomas w. handley sold 72,526 shares ecolab stock transaction monday march 18th ."
156,they sell,"shares sold average price 174.18 total transaction 12,632,578.68 ."
157,they sell,"also evp roberto inchaustegui sold 37,200 shares ecolab stock transaction monday march 4th ."
158,they sell,"stock sold average price 169.08 total transaction 6,289,776.00 ."
159,they sell,"insiders sold 303,489 shares company stock valued 51,945,415 last three months ."
160,they sell,group sell-side analysts forecast ecolab inc. post 5.91 earnings per share current fiscal year .
161,they sell,ark innovation etf arkk shares sold garrett wealth advisory group llc two creeks capital management lp decreased stake ecolab inc ecl 25.78 based latest 2018q4 regulatory filing sec .
162,they sell,"two creeks capital management lp sold 190,291 shares company stock rose 8.53 market ."
163,they buy,stock increased 0.08 0.15 last trading session reaching 184.54 .
164,they buy,"also increased holding constellation brands inc nyse stz 36,705 shares quarter total 673,501 shares risen stake diamondback energy inc nasdaq fang ."
165,they buy,investors sentiment increased 1.01 q4 2018.
166,they sell,increased 41 investors sold ecl shares 311 reduced holdings .
167,they buy,"checchi cap advisers ltd liability corp invested 2,610 shares ."
168,they buy,moreover eagle ridge invest mngmt 0.05 invested ecolab inc. nyse ecl .
169,they buy,moreover noesis capital mangement corporation 3.31 invested ecolab inc. nyse ecl .
170,they buy,cardinal mngmt invested 1.87 portfolio ecolab inc. nyse ecl .
171,they buy,"moreover stock yards state bank 0.08 invested ecolab inc. nyse ecl 4,734 shares ."
172,they buy,"bluestein r h invested 0.07 6,355 shares ."
173,they buy,since november 7 2018 1 insider buy 2 selling transactions 6.69 million activity .
174,they sell,"shares 450,884 sold biller leslie s. insider maclennan david bought 171,050 ."
175,they sell,fall 77 investors sold gis shares 383 reduced holdings .
176,they buy,cleararc capital inc invested 0.12 portfolio general mills inc. nyse gis .
177,they buy,manchester capital management lc invested 0.01 general mills inc. nyse gis .
178,they buy,"bridges investment owns 0.02 invested general mills inc. nyse gis 13,283 shares ."
179,they buy,"fayez sarofim invested 20,534 shares 0 stock ."
180,they sell,9 analysts 22 wall street brokerage firms rate ecolab inc. nyse ecl buy 1 see sell .
181,they buy,average analysts currently moderate buy recommendation mean rating 3.75. comparison average recommendation month ago moderate buy average rating 3.82. similarly average rating observed 2 months ago moderate buy mean numerical rating 3.82 average rating observed 3 months ago moderate buy mean numerical rating 3.94 .
182,they buy,nomura upgraded shares ecolab neutral rating buy rating raised price objective company 170.00 210.00 research report thursday april 18th .
183,they buy,boenning scattergood reiterated buy rating issued 210.00 target price shares ecolab research report tuesday february 5th .
184,they buy,canaccord genuity reiterated buy rating issued 186.00 target price previously 160.00 shares ecolab research report wednesday february 20th .
185,they sell,zacks investment research upgraded shares ecolab sell rating hold rating research report monday january 7th .
186,they buy,finally edward jones cut shares ecolab buy rating hold rating research report friday april 5th .
187,they sell,one analyst rated stock sell rating ten given hold rating six issued buy rating company .
188,they sell,"news evp roberto inchaustegui sold 37,200 shares company stock transaction occurred monday march 4th ."
189,they sell,"shares sold average price 169.08 total value 6,289,776.00 ."
190,they sell,"also ceo douglas m. baker jr. sold 157,125 shares company stock transaction occurred friday march 1st ."
191,they sell,"stock sold average price 170.14 total transaction 26,733,247.50 ."
192,they sell,"insiders sold 303,489 shares company stock worth 51,945,415 last three months ."
193,they sell,"comgest global investors sas sold 77,700 shares company stock rose 8.53 market ."
194,they buy,stock increased 0.03 0.05 last trading session reaching 183.25 .
195,they sell,historical ecl news 18/04/2018 ecolab revises 4q 2017 net 562.7 million 1.92/share 17/04/2018 republican tim pawlenty brings former ecolab executive james seifert gubernatorial campaign chairman 24/05/2018 ecolab establishes food safety advisory bd 01/05/2018 ecolab sees fy adj eps 5.30-adj eps 5.50 24/05/2018 ecolab establishes food safety advisory board 07/03/2018 ecolab retained jianghai service formulated business 07/03/2018 press release ecolab sells china industrial phosphonate chemical component business 07/03/2018 ecolab sold phosphonate component business china italmatch chemicals spa 30/05/2018 ecolab schedules webcast industry conference june 6 2018 14/05/2018 ecolab presenting barclays conference tomorrow summit creek advisors llc increased stake medidata solutions mdso 25.64 based latest 2018q4 regulatory filing sec .
196,they buy,"summit creek advisors llc bought 28,932 shares company stock declined 3.41 stock markets rallied ."
197,they buy,stock increased 10.70 8.44 last trading session reaching 87.31 .
198,they buy,"also increased holding cognizant technology solutio nasdaq ctsh 677,297 shares quarter total 8.10m shares risen stake 58 com inc nyse wuba ."
199,they buy,investors sentiment increased 1.01 2018 q4 .
200,they sell,improved 41 investors sold ecl shares 311 reduced holdings .
201,they buy,"clifford swan invest counsel ltd liability company invested 13,665 shares ."
202,they buy,retail bank hawaii 0.15 invested ecolab inc. nyse ecl .
203,they buy,norinchukin bank trust invested 0.3 ecolab inc. nyse ecl .
204,they buy,moreover envestnet asset 0.06 invested ecolab inc. nyse ecl .
