,assoc,values
42,they sell,"reading cost goods sold cogs viewcount articlehistoryid=33873195 postdate=2019-4-26 type=c quarternary=1 id=605830keyword vornado realty trust nyse vno vno finance,92904210 ratings consensusratings:3,11 nyse vno get free copy zacks research report vornado realty trust vno information research offerings zacks investment research visit zacks.com duff phelps investment management co. cut stake vornado realty trust nyse vno 44.1 first quarter according recent 13f filing securities exchange commission ."
43,they sell,bmo capital markets reaffirmed sell rating issued 82.00 price target shares vornado realty trust research note wednesday .
44,they buy,morgan stanley set 72.00 price objective shares vornado realty trust gave company buy rating report monday .
45,they sell,zacks investment research downgraded shares vornado realty trust hold rating sell rating report thursday april 18th .
46,they sell,four analysts rated stock sell rating four given hold rating five issued buy rating company stock .
47,they sell,average sell-side analysts expect vornado realty trust post 3.88 earnings per share current year .
48,they sell,among 11 analysts covering chevron nyse cvx 8 buy rating 0 sell 3 hold .
49,they buy,stock buy rating ubs friday january 18. rating upgraded credit suisse outperform monday november 5. societe generale maintained chevron corporation nyse cvx wednesday december 19 buy rating .
50,they buy,stock chevron corporation nyse cvx earned buy rating mizuho wednesday march 6. societe generale maintained chevron corporation nyse cvx rating wednesday march 20. societe generale buy rating 142 target .
51,they buy,stock buy rating barclays capital wednesday march 6. wells fargo maintained chevron corporation nyse cvx monday november 5 outperform rating .
52,they buy,citigroup maintained shares cvx report monday april 15 buy rating .
53,they buy,cowen co maintained shares cvx report thursday february 28 buy rating .
54,they buy,see chevron corporation nyse cvx latest ratings 15/04/2019 broker citigroup old rating buy new rating buy old target 135 new target 142 maintain01/04/2019 broker morgan stanley rating overweight initiates coverage on20/03/2019 broker societe generale rating buy new target 142 maintain14/03/2019 broker hsbc rating hold new target 133 maintain06/03/2019 broker bank america rating hold new target 130 maintain06/03/2019 broker mizuho rating buy new target 140 maintain06/03/2019 broker rbc capital markets rating hold new target 145 maintain06/03/2019 broker barclays capital rating buy new target 150 maintain06/03/2019 broker bidaskscore rating hold upgrade01/03/2019 broker tudor pickering rating buy initiates coverage since november 28 2018 0 buys 3 insider sales 11.35 million activity .
55,they sell,insider macnow joseph sold 1.63m .
56,they sell,8.10m worth vornado realty trust nyse vno sold fascitelli michael .
57,they sell,among 7 analysts covering vornado realty trust nyse vno 3 buy rating 1 sell 3 hold .
58,they buy,stock vornado realty trust nyse vno buy rating given wednesday march 13 morgan stanley .
59,they sell,stock vornado realty trust nyse vno earned hold rating barclays capital tuesday march 19. firm underweight rating given wednesday december 19 jp morgan .
60,they sell,negative 46 investors sold vornado realty trust shares 133 reduced holdings .
61,they sell,"monday february 4 ourada jeanette l sold 838,808 worth chevron corporation nyse cvx 7,200 shares ."
62,they sell,"shares 532,950 sold johnson james william ."
63,they buy,vornado realty trust nyse vno stock analysts suntrust banks increased q2 2019 eps estimates vornado realty trust research report issued clients investors monday april 22nd .
64,they buy,morgan stanley set 72.00 price target vornado realty trust gave company buy rating report monday .
65,they sell,bmo capital markets restated sell rating set 82.00 price target shares vornado realty trust report wednesday .
66,they sell,finally zacks investment research downgraded vornado realty trust hold rating sell rating report thursday april 18th .
67,they sell,four investment analysts rated stock sell rating four issued hold rating five assigned buy rating company stock .
68,they buy,"norges bank bought new stake vornado realty trust 4th quarter worth 1,121,649,000 ."
69,they buy,cohen steers inc. increased holdings vornado realty trust 178.0 3rd quarter .
70,they buy,"fmr llc increased holdings vornado realty trust 1,334.9 4th quarter ."
71,they buy,daiwa securities group inc. increased holdings vornado realty trust 112.2 4th quarter .
72,they buy,finally winton group ltd increased holdings vornado realty trust 539.0 4th quarter .
73,they buy,morgan stanley set 72.00 price target vornado realty trust gave company buy rating research note monday .
74,they sell,bmo capital markets reaffirmed sell rating issued 82.00 price target shares vornado realty trust research note wednesday .
75,they sell,finally zacks investment research downgraded vornado realty trust hold rating sell rating research note thursday april 18th .
76,they sell,four analysts rated stock sell rating four given hold rating five issued buy rating stock .
77,they buy,"next capital management llc bought new position vornado realty trust fourth quarter valued 64,000 ."
78,they buy,"finally enlightenment research llc bought new position vornado realty trust fourth quarter valued 180,000 ."
79,they buy,depends numerical scale 1-5 rating scale 1.0 signed strong buy .
80,they sell,2.0 taken buy 3.0 means hold 4.0 indicates sell 5.0 strong signal strong sell .
81,they sell,institutional investors wish sell large number shares certain stock lower liquidity force sell stock slowly longer period time avoid losses due slippage .
82,they sell,52 week range simple technical indicator lists highest lowest price security sold preceding 52 weeks one year .
83,they sell,buy sell enormous chunks .
84,they sell,traders attempt avoid false signals rsi use extreme rsi values buy sell signals rsi readings 80 indicate overbought conditions rsi readings 20 indicate oversold conditions .
85,they sell,1 means buy 2.5 meaning hold 5 sell .
86,they sell,stock downgraded rating underweight eyes jp morgan whereas previous rating neutral eyes jp morgan reported wednesday december 19th 2018. another heavy-hitting research note published sandler neill monday december 3rd 2018 firm downgrading vno updated rating hold previous rating buy .
87,they buy,right stock subject 13 analysts evaluations average given company shares buy rating .
88,they sell,latest market expert opinions 2 given underperform rating 0 given sell rating 3 given rating buy better .
89,they sell,"director vornado realty trust vno sold shares transaction finalized jan 14. similarly macnow joseph sold 23,000 shares organization stock 70.80 apiece racked 1,628,453 earnings sale ."
90,they buy,average analysts currently moderate buy recommendation mean rating 4.00. comparison average recommendation month ago moderate buy average rating 4.00. similarly average rating observed 2 months ago moderate buy mean numerical rating 4.00 average rating observed 3 months ago moderate buy mean numerical rating 4.00 .
