,assoc,values
154,they buy,"recommended story etf different mutual fund viewcount articlehistoryid=26024951 postdate=2018-10-31 type=a id=1109031 get free copy zacks research report standex int l sxi information research offerings zacks investment research visit zacks.comkeyword standex int'l nyse sxi sxi industrial product,85423110 upgrade zacks investment researchratings:4,4 nyse sxi receive news ratings standex int'l daily enter email address receive concise daily summary latest news analysts ratings standex int'l related companies marketbeat.com free daily email newsletter ."
155,they sell,valuengine cut standex int l hold rating sell rating research report monday .
156,they sell,zacks investment research raised standex int l sell rating hold rating research report friday october 5th .
157,they sell,two analysts rated stock sell rating one issued hold rating three issued buy rating company stock .
158,they sell,"standex int l news vp thomas d. debyle sold 2,000 shares standex int l stock transaction dated monday september 10th ."
159,they sell,"stock sold average price 110.10 total transaction 220,200.00 ."
160,they sell,"loews news vp marc a. alpert sold 2,141 shares stock transaction friday august 10th ."
161,they sell,"stock sold average price 49.97 total value 106,985.77 ."
162,they sell,sell-side analysts predict loews co. post 3.55 earnings per share current fiscal year .
163,they buy,zacks investment research lowered loews strong-buy rating hold rating report tuesday july 3rd .
164,they buy,deutsche bank increased target price loews 51.00 54.00 gave stock hold rating research note wednesday august 1st .
165,they buy,four research analysts rated stock hold rating one given buy rating stock .
166,they buy,several institutional investors also modified holdings l. reilly financial advisors llc increased position shares loews 402.4 2nd quarter .
167,they buy,"braun bostich associates inc. increased position shares loews 1,286.0 2nd quarter ."
168,they buy,dupont capital management corp increased position shares loews 57.9 2nd quarter .
169,they buy,federated investors inc. pa increased position shares loews 385.9 2nd quarter .
170,they buy,"finally whittier trust co. nevada inc. bought new stake shares loews 2nd quarter valued 176,000 ."
171,they sell,"loews news vp marc a. alpert sold 2,141 shares stock transaction dated friday august 10th ."
172,they sell,"stock sold average price 49.97 total transaction 106,985.77 ."
173,they buy,zacks investment research cut loews strong-buy rating hold rating report tuesday july 3rd .
174,they buy,four analysts rated stock hold rating one issued buy rating company stock .
175,they sell,name required mail published required valuengine downgraded shares standex int l nyse sxi hold rating sell rating research report report published monday .
176,they sell,separately zacks investment research lowered shares standex int l hold rating sell rating research note wednesday october 24th .
177,they sell,two analysts rated stock sell rating one given hold rating three given buy rating stock .
178,they sell,"standex int l news vp thomas d. debyle sold 2,000 shares business stock transaction dated monday september 10th ."
179,they sell,"shares sold average price 110.10 total transaction 220,200.00 ."
180,they buy,"amalgamated bank bought new stake shares standex int l 2nd quarter worth approximately 208,000 ."
181,they buy,"united services automobile association bought new stake shares standex int l 2nd quarter worth approximately 210,000 ."
182,they buy,"finally commonwealth pennsylvania public school empls retrmt sys bought new stake shares standex int l 2nd quarter worth approximately 277,000 ."
183,they sell,according composite indicator trendspotter rated l stock sell .
184,they sell,"short-term loews corporation l 20-day average volume 1,493,660 shares short-term indicators sets l stock 80 sell average basis ."
185,they sell,"medium-term l stock 50-day average volume 1,351,320 shares medium-term indicators gave average rating 100 sell long-term period fb stock 100-day average volume 1,258,984 shares ."
186,they sell,average long-term indicators rated stock 100 sell .
187,they sell,overall picture short medium long-term indicators sets l stock 96 sell average basis .
188,they sell,recently multiple brokerages sent reports l. deutsche bank example reiterated rating shares loews corporation hold setting 43 price target shares company stock according research note wednesday november 2nd 2016. deutsche bank reiterated target price stock 48 44 giving stock hold rating stated research report thursday august 6th 2015. deutsche bank hand downgrade buy hold rating stock posting 51 price target shares company stock research note dated monday march 24th 2014 .
189,they sell,meantime 6 new institutions bought shares loews corporation first time 9 institutions sold holdings company common stock .
190,they buy,51 institutions increased investment l stock 54 institutions decreased investment loews corporation l stock last quarter .
191,they buy,zacks investment research lowered shares loews strong-buy rating hold rating research note tuesday july 3rd .
192,they buy,four analysts rated stock hold rating one given buy rating company .
193,they sell,"loews news vp marc a. alpert sold 2,141 shares company stock transaction dated friday august 10th ."
194,they sell,"shares sold average price 49.97 total value 106,985.77 ."
195,they sell,"standex int l news vp thomas d. debyle sold 2,000 shares standex int l stock transaction occurred monday september 10th ."
196,they sell,"stock sold average price 110.10 total transaction 220,200.00 ."
197,they sell,number hedge funds recently bought sold shares sxi .
198,they buy,blackrock inc. increased holdings standex int l 10.2 2nd quarter .
199,they buy,bank new york mellon corp increased holdings standex int l 11.9 2nd quarter .
200,they buy,janus henderson group plc increased holdings standex int l 4.8 2nd quarter .
201,they buy,finally moody aldrich partners llc increased holdings shares standex int l 74.8 2nd quarter .
202,they sell,"news vp thomas d. debyle sold 2,000 shares standex int l stock transaction dated monday september 10th ."
203,they sell,"shares sold average price 110.10 total value 220,200.00 ."
204,they sell,"related news vp thomas d. debyle sold 2,000 shares company stock transaction monday september 10th ."
205,they sell,"stock sold average price 110.10 total value 220,200.00 ."
206,they sell,separately zacks investment research lowered standex int l hold rating sell rating research note wednesday october 24th .
207,they sell,one analyst rated stock sell rating two given hold rating three given buy rating company .
208,they sell,see also nasdaq stock market viewcount articlehistoryid=25916862 postdate=2018-10-29 type=e id=385274 standex int l nyse sxi upgraded zacks investment research sell rating hold rating research report issued friday october 5th .
209,they sell,"news vp thomas d. debyle sold 2,000 shares firm stock transaction occurred monday september 10th ."
210,they sell,"shares sold average price 110.10 total transaction 220,200.00 ."
211,they buy,"sg americas securities llc bought new position shares standex int l first quarter valued 123,000 ."
212,they buy,"featured story intrinsic value viewcount type=a id=1094002 get free copy zacks research report standex int l sxi information research offerings zacks investment research visit zacks.comkeyword standex int'l nyse sxi sxi industrial product,85423110 upgrade zacks investment researchratings:4,4 nyse sxirefreshed3 receive news ratings standex int'l daily enter email address receive concise daily summary latest news analysts ratings standex int'l related companies marketbeat.com free daily email newsletter ."
213,they buy,"major drilling group int l inc. tse mdi director edward breiner bought 20,000 shares major drilling group int l stock transaction occurred thursday october 4th ."
