,assoc,values
31,they buy,sun life financial inc increased holdings shares electronic arts 389.4 2nd quarter .
32,they buy,"finally wealthcare advisory partners llc increased holdings shares electronic arts 33,333.3 1st quarter ."
33,they buy,name required investors sentiment increased 1.1 2018 q2 .
34,they sell,increased 31 investors sold electronic arts inc. shares 228 reduced holdings .
35,they buy,united kingdom-based marshall wace limited liability partnership invested 1.13 electronic arts inc. nasdaq ea .
36,they buy,"morgan stanley invested 318,379 shares ."
37,they sell,"shares 132,710 sold warren denise ."
38,they sell,shares 1.07m sold wilson andrew .
39,they sell,"1,000 shares sold schatz jacob j. worth 143,610 ."
40,they sell,"2.12m worth electronic arts inc. nasdaq ea sold bilbey matthew thursday may 17. insider singh vijayanthimala sold 200 shares worth 26,416 ."
41,they sell,"barker kenneth sold 535,682 worth stock 4,050 shares ."
42,they sell,among 14 analysts covering electronic arts nasdaq ea 12 buy rating 0 sell 2 hold .
43,they buy,rating maintained ubs buy friday august 31. stock electronic arts inc. nasdaq ea neutral rating given friday august 31 bank america .
44,they buy,stock electronic arts inc. nasdaq ea earned equal-weight rating morgan stanley wednesday july 11. firm earned overweight rating monday june 18 keybanc capital markets .
45,they buy,stock electronic arts inc. nasdaq ea earned buy rating argus research wednesday august 1. rating maintained stifel nicolaus tuesday september 11 buy .
46,they buy,stock electronic arts inc. nasdaq ea earned buy rating piper jaffray monday june 11. stifel nicolaus maintained buy rating 159 target monday july 23 report .
47,they buy,stifel nicolaus maintained stock buy rating friday june 15 report .
48,they buy,notable recent electronic arts inc. nasdaq ea news published nasdaq.com released bear day electronic arts ea september 28 2018 also nasdaq.com article 4 top stock trades monday trading pg clf earnings published october 22 2018 seekingalpha.com published take-two interactive buy dip rdr2 shatter expectations october 24 2018. interesting news electronic arts inc. nasdaq ea released seekingalpha.com article apple looks recharge tech sector published october 27 2018 well nasdaq.com news article titled electronic arts ea releases award-winning game fifa 19 publication date october 02 2018 .
49,they sell,"electronic arts inc. nasdaq ea insider chris bruzzo sold 3,000 shares business stock transaction monday october 1st ."
50,they sell,"shares sold average price 117.56 total transaction 352,680.00 ."
51,they buy,suntrust banks set 116.00 price target shares electronic arts gave company buy rating report thursday .
52,they buy,wedbush set 158.00 target price shares electronic arts gave stock buy rating report tuesday .
53,they sell,bidaskclub lowered shares electronic arts hold rating sell rating report saturday october 6th .
54,they buy,issued buy rating 145.00 target price stock .
55,they buy,issued buy rating 143.00 target price stock .
56,they sell,two research analysts rated stock sell rating five issued hold rating twenty-two assigned buy rating one assigned strong buy rating company stock .
57,they buy,electronic arts presently average rating buy average price target 141.38 .
58,they sell,number hedge funds institutional investors recently bought sold shares stock .
59,they buy,massachusetts financial services co. increased stake electronic arts 31.8 3rd quarter .
60,they buy,wpx energy nyse wpx upgraded buy zacks investment research electronic arts inc. nasdaq ea added 2.48 trading price close recent session jumping previous closing price 96.25 98.64 .
61,they sell,according composite indicator trendspotter rated ea stock sell .
62,they sell,"short-term electronic arts inc. ea 20-day average volume 4,952,110 shares short-term indicators sets ea stock 80 sell average basis ."
63,they sell,"medium-term ea stock 50-day average volume 4,854,982 shares medium-term indicators gave average rating 100 sell long-term period fb stock 100-day average volume 4,167,397 shares ."
64,they sell,average long-term indicators rated stock 100 sell .
65,they sell,overall picture short medium long-term indicators sets ea stock 96 sell average basis .
66,they buy,berenberg example initiated rating shares electronic arts inc. buy setting 145 price target shares company stock according research note friday october 5th 2018. benchmark company reiterated target price stock 164 153 giving stock buy rating stated research report friday august 31st 2018. needham hand reiterated buy rating stock posting 150 price target shares company stock research note dated friday august 31st 2018 .
67,they sell,meantime 10 new institutions bought shares electronic arts inc. first time 13 institutions sold holdings company common stock .
68,they buy,68 institutions increased investment ea stock 45 institutions decreased investment electronic arts inc. ea stock last quarter .
69,they sell,"related news cfo blake j. jorgensen sold 10,500 shares company stock transaction occurred tuesday august 7th ."
70,they sell,"shares sold average price 130.06 total transaction 1,365,630.00 ."
71,they sell,"also insider chris bruzzo sold 1,500 shares company stock transaction occurred wednesday august 1st ."
72,they sell,"shares sold average price 128.47 total transaction 192,705.00 ."
73,they sell,"last quarter insiders sold 128,750 shares company stock worth 15,384,360 ."
74,they buy,egerton capital uk llp increased holdings electronic arts 79.8 2nd quarter .
75,they buy,"nn investment partners holdings n.v. increased holdings shares electronic arts 1,315.5 second quarter ."
76,they buy,brown advisory inc. increased holdings shares electronic arts 46.7 first quarter .
77,they buy,"advisors asset management inc. increased holdings shares electronic arts 3,732.8 second quarter ."
78,they buy,suntrust banks set 116.00 price objective shares electronic arts gave company buy rating report thursday .
79,they buy,valuengine cut shares electronic arts buy rating hold rating report thursday august 30th .
80,they buy,finally bidaskclub cut shares electronic arts buy rating hold rating report thursday august 2nd .
81,they sell,two research analysts rated stock sell rating five issued hold rating twenty-two given buy rating one issued strong buy rating company stock .
82,they buy,company consensus rating buy average price target 141.38 .
83,they sell,"electronic arts news general counsel jacob j. schatz sold 1,000 shares electronic arts stock transaction monday october 22nd ."
84,they sell,"shares sold average price 102.81 total value 102,810.00 ."
85,they sell,"also ceo andrew wilson sold 20,000 shares business stock transaction occurred wednesday august 1st ."
86,they sell,"shares sold average price 128.35 total value 2,567,000.00 ."
87,they sell,"last 90 days insiders sold 128,750 shares company stock valued 15,384,360 ."
88,they sell,"citigroup trims weir group weir target price gbx 2,500 electronic arts inc. nasdaq ea cfo blake j. jorgensen sold 10,500 shares firm stock transaction dated tuesday october 2nd ."
89,they sell,"shares sold average price 117.49 total value 1,233,645.00 ."
90,they buy,bank america cut shares electronic arts buy rating neutral rating cut price target stock 159.00 126.00 research report friday august 31st .
91,they buy,wedbush set 158.00 target price electronic arts gave stock buy rating report tuesday .
92,they sell,bidaskclub raised shares electronic arts sell rating hold rating research report friday september 28th .
93,they buy,finally suntrust banks dropped target price shares electronic arts 140.00 set buy rating stock report friday august 31st .
94,they sell,two analysts rated stock sell rating five given hold rating twenty-two assigned buy rating one given strong buy rating company stock .
95,they buy,electronic arts consensus rating buy consensus target price 141.38 .
96,they sell,"name required electronic arts inc. nasdaq ea general counsel jacob j. schatz sold 1,000 shares company stock transaction monday october 22nd ."
97,they sell,"shares sold average price 102.81 total value 102,810.00 ."
98,they buy,bidaskclub lowered shares electronic arts strong-buy rating buy rating report wednesday july 25th .
99,they buy,suntrust banks set 116.00 target price shares electronic arts gave company buy rating report thursday .
100,they buy,wedbush set 158.00 price objective shares electronic arts gave company buy rating research note tuesday .
101,they buy,finally argus raised shares electronic arts hold rating buy rating research note wednesday august 1st .
102,they sell,two equities research analysts rated stock sell rating five given hold rating twenty-two given buy rating one assigned strong buy rating company .
103,they buy,electronic arts consensus rating buy average target price 141.38 .
104,they sell,large investors recently bought sold shares business .
105,they sell,investors pay attention moving averages oscillators note ea technical message sell .
106,they buy,upcoming earnings call still believe bull case ea stock might consider waiting better time buy around share price mid low 80 .
107,they buy,deltec asset management llc bought new stake shares electronic arts inc. nasdaq ea 3rd quarter according company recent 13f filing securities exchange commission .
108,they buy,"institutional investor bought 35,300 shares game software company stock valued approximately 4,253,000 ."
109,they sell,number institutional investors hedge funds also recently bought sold shares business .
110,they buy,james hambro partners increased holdings electronic arts 4.9 3rd quarter .
111,they buy,sitrin capital management llc increased holdings electronic arts 2.3 3rd quarter .
112,they buy,patten patten inc. tn increased holdings electronic arts 22.8 3rd quarter .
113,they buy,finally coastline trust co increased holdings electronic arts 4.3 3rd quarter .
114,they sell,"electronic arts news ceo andrew wilson sold 20,000 shares stock transaction dated wednesday august 1st ."
115,they sell,"stock sold average price 128.35 total value 2,567,000.00 ."
116,they sell,"also cfo blake j. jorgensen sold 10,500 shares stock transaction dated tuesday august 7th ."
117,they sell,"shares sold average price 130.06 total value 1,365,630.00 ."
118,they sell,"last three months insiders sold 128,750 shares company stock worth 15,384,360 ."
119,they buy,mkm partners cut target price shares electronic arts 157.00 set buy rating company report friday august 31st .
120,they buy,ubs group cut target price shares electronic arts 176.00 166.00 set buy rating company report friday august 31st .
121,they buy,benchmark cut target price shares electronic arts 164.00 153.00 set buy rating company report friday august 31st .
122,they buy,finally barclays set 132.00 price target electronic arts gave stock buy rating research report wednesday september 5th .
123,they sell,two investment analysts rated stock sell rating five given hold rating twenty-two assigned buy rating one issued strong buy rating company .
124,they buy,electronic arts presently average rating buy average price target 141.38 .
125,they buy,deltec asset management llc 2.64 million holdings cosan ltd nyse czz investors sentiment increased 1.1 2018 q2 .
126,they sell,improved 31 investors sold electronic arts inc. shares 228 reduced holdings .
127,they buy,nelson van denburg campbell wealth mgmt gru lc invested 0.05 electronic arts inc. nasdaq ea .
128,they buy,"private harbour management counsel limited owns 1.71 invested electronic arts inc. nasdaq ea 13,072 shares ."
129,they buy,moreover baystate wealth mngmt ltd 0 invested electronic arts inc. nasdaq ea .
130,they buy,artisan limited partnership invested 0.01 portfolio electronic arts inc. nasdaq ea .
131,they buy,jefferies gru limited liability company invested 0 electronic arts inc. nasdaq ea .
132,they sell,"200,761 worth electronic arts inc. nasdaq ea sold bruzzo chris friday june 1. miele laura sold 176,905 worth electronic arts inc. nasdaq ea monday july 2. thursday may 17 soderlund patrick sold 8.69 million worth electronic arts inc. nasdaq ea 66,427 shares ."
133,they sell,"singh vijayanthimala sold 200 shares worth 23,612 tuesday may 1. linzner joel sold 6,000 shares worth 790,340 thursday may 10 ."
134,they sell,"1,000 shares sold schatz jacob j. worth 113,420 ."
135,they sell,among 14 analysts covering electronic arts nasdaq ea 12 buy rating 0 sell 2 hold .
136,they buy,friday august 31 stock rating maintained ubs buy .
137,they buy,keybanc capital markets maintained electronic arts inc. nasdaq ea monday june 18 overweight rating .
138,they buy,wednesday august 1 stock rating upgraded argus research buy .
139,they buy,stifel nicolaus maintained electronic arts inc. nasdaq ea friday june 15 buy rating .
140,they buy,stifel nicolaus maintained electronic arts inc. nasdaq ea rating monday july 23. stifel nicolaus buy rating 159 target .
141,they buy,piper jaffray maintained buy rating 14800 target monday june 11 report .
142,they buy,stock electronic arts inc. nasdaq ea buy rating given tuesday may 1 j.p. morgan .
143,they buy,firm buy rating oppenheimer given wednesday may 9 .
144,they buy,notable recent electronic arts inc. nasdaq ea news published seekingalpha.com released take-two interactive buy dip rdr2 shatter expectations october 24 2018 also nasdaq.com article 4 top stock trades monday trading pg clf earnings published october 22 2018 nasdaq.com published electronic arts ea releases award-winning game fifa 19 october 02 2018. interesting news electronic arts inc. nasdaq ea released seekingalpha.com article apple looks recharge tech sector published october 27 2018 well nasdaq.com news article titled bear day electronic arts ea publication date september 28 2018 .
145,they buy,sitrin capital management llc increased holdings electronic arts 2.3 3rd quarter .
146,they buy,patten patten inc. tn increased holdings shares electronic arts 22.8 3rd quarter .
147,they buy,coastline trust co increased holdings shares electronic arts 4.3 3rd quarter .
148,they buy,"merian global investors uk ltd bought new position shares electronic arts 3rd quarter worth 66,023,000 ."
149,they buy,"finally first hawaiian bank bought new position shares electronic arts 3rd quarter worth 390,000 ."
150,they sell,"news ceo andrew wilson sold 20,000 shares business stock transaction wednesday august 1st ."
151,they sell,"shares sold average price 128.35 total value 2,567,000.00 ."
152,they sell,"also cfo blake j. jorgensen sold 10,500 shares business stock transaction tuesday august 7th ."
153,they sell,"stock sold average price 130.06 total transaction 1,365,630.00 ."
154,they sell,"insiders sold 128,750 shares company stock worth 15,384,360 last ninety days ."
155,they buy,firm presently buy rating game software company stock .
156,they buy,mkm partners reduced price target shares electronic arts 157.00 set buy rating company research report friday august 31st .
157,they buy,ubs group reduced price target shares electronic arts 176.00 166.00 set buy rating company research report friday august 31st .
158,they buy,benchmark reduced price target shares electronic arts 164.00 153.00 set buy rating company research report friday august 31st .
159,they buy,finally barclays set 132.00 price target shares electronic arts gave company buy rating research report wednesday september 5th .
160,they sell,two investment analysts rated stock sell rating five assigned hold rating twenty-two assigned buy rating one given strong buy rating stock .
161,they buy,company currently average rating buy consensus price target 141.38 .
162,they sell,"related news general counsel jacob j. schatz sold 1,000 shares business stock transaction dated monday october 22nd ."
163,they sell,"stock sold average price 102.81 total value 102,810.00 ."
164,they sell,"also ceo andrew wilson sold 29,000 shares business stock transaction dated monday october 1st ."
165,they sell,"shares sold average price 117.56 total value 3,409,240.00 ."
166,they sell,"insiders sold total 128,750 shares company stock worth 15,384,360 last quarter ."
167,they buy,kaizen advisory llc increased position shares electronic arts 159.5 second quarter .
168,they sell,zacks investment research lowered shares electronic arts hold rating sell rating research report wednesday september 26th .
169,they buy,barclays set 132.00 price target shares electronic arts gave stock buy rating research report wednesday september 5th .
170,they buy,piper jaffray companies lowered price target shares electronic arts 165.00 148.00 set overweight rating stock research report thursday august 30th .
171,they buy,needham company llc lowered price target shares electronic arts 170.00 150.00 set buy rating stock research report friday august 31st .
172,they buy,finally stifel nicolaus lowered price target shares electronic arts 159.00 140.00 set buy rating stock research report tuesday september 11th .
173,they sell,two research analysts rated stock sell rating five assigned hold rating twenty-two issued buy rating one assigned strong buy rating stock .
174,they buy,electronic arts average rating buy consensus price target 142.38 .
175,they sell,"news director lawrence f. probst iii sold 2,500 shares business stock transaction occurred wednesday september 5th ."
176,they sell,"shares sold average price 111.34 total value 278,350.00 ."
177,they sell,"also director luis a. ubinas sold 7,750 shares business stock transaction occurred thursday august 2nd ."
178,they sell,"shares sold average price 128.50 total transaction 995,875.00 ."
179,they sell,"insiders sold total 128,750 shares company stock worth 15,384,360 last three months ."
180,they sell,group sell-side analysts forecast electronic arts inc. post 3.89 eps current fiscal year .
181,they sell,"news ceo andrew wilson sold 20,000 shares business stock transaction dated wednesday august 1st ."
182,they sell,"stock sold average price 128.35 total transaction 2,567,000.00 ."
183,they sell,"also general counsel jacob j. schatz sold 1,000 shares business stock transaction dated monday august 20th ."
184,they sell,"stock sold average price 128.00 total value 128,000.00 ."
185,they sell,"last quarter insiders sold 128,750 shares company stock worth 15,384,360 ."
186,they sell,zacks investment research downgraded shares electronic arts hold rating sell rating research note wednesday september 26th .
187,they buy,bidaskclub downgraded shares electronic arts strong-buy rating buy rating research note wednesday july 25th .
188,they buy,wedbush reiterated buy rating issued 158.00 price objective shares electronic arts report monday july 23rd .
189,they buy,finally piper jaffray companies raised price objective shares electronic arts 165.00 gave company overweight rating report wednesday july 25th .
190,they sell,two research analysts rated stock sell rating five assigned hold rating twenty-two issued buy rating one assigned strong buy rating stock .
191,they buy,electronic arts consensus rating buy consensus price target 142.38 .
192,they sell,every buyer needs someone sold shares bought must buyer order seller get rid shares .
193,they buy,"alpha windward llc bought new position shares electronic arts second quarter worth 113,000 ."
194,they buy,"finally cerebellum gp llc bought new position shares electronic arts third quarter worth 197,000 ."
195,they buy,wedbush set 158.00 price objective electronic arts gave company buy rating research note tuesday .
196,they buy,bidaskclub lowered electronic arts strong-buy rating buy rating research note wednesday july 25th .
197,they buy,argus raised electronic arts hold rating buy rating research note wednesday august 1st .
198,they sell,two equities research analysts rated stock sell rating five assigned hold rating twenty-two issued buy rating one issued strong buy rating stock .
199,they buy,electronic arts presently consensus rating buy consensus price target 142.38 .
200,they sell,"news ceo andrew wilson sold 20,000 shares electronic arts stock transaction dated wednesday august 1st ."
201,they sell,"stock sold average price 128.35 total value 2,567,000.00 ."
202,they sell,"also insider chris bruzzo sold 1,500 shares electronic arts stock transaction dated wednesday august 1st ."
203,they sell,"stock sold average price 128.47 total value 192,705.00 ."
204,they sell,"last ninety days insiders sold 127,750 shares company stock valued 15,281,550 ."
205,they buy,desjardins comments aecon group inc q3 2018 earnings electronic arts inc. nasdaq ea followed berenberg initiated stock buy october 05. analysts benchmark company maintained company shares buy august 31 switched target price 164 153 .
206,they buy,brokerage firm needham looks cautious stick prior recommendation buy call august 31. however change target price 170 150 .
207,they buy,"trading activity significantly improved volume ready counter increased 4,982,958 shares versus 4,634,005 average daily trading volume past 20 days ."
208,they sell,"coo cfo jorgensen blake j sold 10,500 shares 114,891 transaction occurred 2018/10/02 ."
209,they buy,pbad adsbygoogle window.adsbygoogle .push gv large adsbygoogle window.adsbygoogle .push analysts berenberg assumed coverage electronic arts inc. nasdaq ea buy recommendation according opinion released october 05. benchmark company analysts handed buy rating ea stock lifted target price shares flash note investors august 31. price target raised 164 153 .
210,they buy,benchmark company analysts launched coverage ea stock buy rating according flash note investors august 31. analysts needham sticking buy recommendation .
211,they buy,analysts needham made first call stock buy rating according research note dated back august 31 .
212,they sell,10/01/2018 bruzzo chris chief marketing officer sold 3 thousand shares price per share 117.56 .
213,they sell,singh vijayanthimala performs chief people officer job sold 0.2 thousand shares 24.23 thousand .
214,they sell,average consensus rating company 1.8 scale 5 equates unanimous sell rating .
215,they buy,short mean analyst recommendations calling stock buy .
216,they sell,drop might tempting investor sell point fact would prove short-sighted mistake sell-side analysts think almost 62.57 gain yet come shareholders .
217,they buy,turn street general positives still outweigh negatives see electronic arts inc. ea buy 1.8 analyst consensus rating .
218,they buy,current time stock 25 buy 3 hold ratings .
219,they sell,"vp general counsel sold 13,268 shares take-two interactive software inc. nasdaq ttwo exchange happened october 10th 2018. stock sold average price 123.63 per share amounting transaction worth 1,640,257 ."
220,they buy,"additionally director viera paul e bought 1,104 shares stock transaction took place august 27th 2018. stock bought average price 133.51 per share total exchange amounting 147,390 ."
221,they sell,according composite indicator trendspotter rated ea stock sell .
222,they sell,"short-term electronic arts inc. ea 20-day average volume 4,526,430 shares short-term indicators sets ea stock 80 sell average basis ."
223,they sell,"medium-term ea stock 50-day average volume 4,776,672 shares medium-term indicators gave average rating 100 sell long-term period fb stock 100-day average volume 4,049,921 shares ."
224,they sell,average long-term indicators rated stock 100 sell .
225,they sell,overall picture short medium long-term indicators sets ea stock 96 sell average basis .
226,they buy,berenberg example initiated rating shares electronic arts inc. buy setting 145 price target shares company stock according research note friday october 5th 2018. benchmark company reiterated target price stock 164 153 giving stock buy rating stated research report friday august 31st 2018. needham hand reiterated buy rating stock posting 150 price target shares company stock research note dated friday august 31st 2018 .
227,they sell,meantime 20 new institutions bought shares electronic arts inc. first time 26 institutions sold holdings company common stock .
228,they buy,106 institutions increased investment ea stock 85 institutions decreased investment electronic arts inc. ea stock last quarter .
