,assoc,values
28,they buy,ignition trading 6.1 last week crypto ic koenig bauer etr skb given price target warburg research shares equinix inc nasdaq eqix assigned average recommendation buy twenty-five analysts presently covering company marketbeat.com reports .
29,they sell,one equities research analyst rated stock sell rating five given hold rating eighteen assigned buy rating company .
30,they buy,zacks investment research raised shares equinix hold rating buy rating set 480.00 target price company research note tuesday july 3rd .
31,they buy,credit suisse group set 525.00 target price shares equinix gave stock buy rating research note friday july 6th .
32,they buy,set buy rating 500.00 target price company .
33,they buy,finally bidaskclub downgraded shares equinix buy rating hold rating research note wednesday july 18th .
34,they sell,"equinix news cfo keith d. taylor sold 2,000 shares firm stock transaction monday august 27th ."
35,they sell,"shares sold average price 431.65 total value 863,300.00 ."
36,they sell,also insider michael earl campbell sold 250 shares firm stock transaction wednesday august 15th .
37,they sell,"stock sold average price 433.24 total transaction 108,310.00 ."
38,they sell,"insiders sold 3,566 shares company stock valued 1,528,778 last 90 days ."
39,they sell,number large investors recently bought sold shares eqix .
40,they sell,acceleron pharma inc xlrn expected announce quarterly sales 3.45 million barclays lowers seattle genetics sgen price target 90.00 equinix nasdaq eqix upgraded equities research analysts bidaskclub sell rating hold rating research report issued clients investors friday october 19th .
41,they buy,zacks investment research upgraded equinix hold rating buy rating set 480.00 target price stock research note tuesday july 3rd .
42,they buy,credit suisse group set 525.00 price objective shares equinix gave company buy rating research note friday july 6th .
43,they sell,valuengine raised equinix sell rating hold rating report tuesday june 26th .
44,they buy,set buy rating 500.00 target price stock .
45,they sell,one analyst rated stock sell rating five issued hold rating eighteen issued buy rating stock .
46,they buy,stock consensus rating buy consensus price target 507.76 .
47,they sell,"equinix news insider michael earl campbell sold 1,316 shares equinix stock transaction occurred wednesday september 5th ."
48,they sell,"stock sold average price 423.38 total value 557,168.08 ."
49,they sell,"also cfo keith d. taylor sold 2,000 shares business stock transaction occurred monday august 27th ."
50,they sell,"shares sold average price 431.65 total value 863,300.00 ."
51,they sell,"last 90 days insiders sold 3,566 shares company stock valued 1,528,778 ."
52,they buy,"bridgeworth llc bought new stake equinix second quarter valued 100,000 ."
53,they buy,"one seven llc bought new stake equinix third quarter valued 204,000 ."
54,they buy,"first allied advisory services inc. bought new stake equinix second quarter valued 206,000 ."
55,they buy,"park avenue securities llc bought new stake equinix second quarter valued 214,000 ."
56,they buy,"finally meag munich ergo kapitalanlagegesellschaft mbh bought new stake equinix third quarter valued 235,000 ."
57,they buy,"recommended story determine level risk toleranceviewcount type=a id=1101782 keyword equinix nasdaq eqix eqix finance,29444u50 upgrade bidaskclubratings:4,21 nasdaq eqixrefreshed1 receive news ratings equinix daily enter email address receive concise daily summary latest news analysts ratings equinix related companies marketbeat.com free daily email newsletter ."
58,they sell,"equinix news cfo keith d. taylor sold 2,000 shares firm stock transaction occurred monday august 27th ."
59,they sell,"shares sold average price 431.65 total value 863,300.00 ."
60,they sell,"also insider michael earl campbell sold 1,316 shares firm stock transaction occurred wednesday september 5th ."
61,they sell,"shares sold average price 423.38 total transaction 557,168.08 ."
62,they sell,"last ninety days insiders sold 3,566 shares company stock worth 1,528,778 ."
63,they sell,zacks investment research cut shares equinix hold rating sell rating research note thursday .
64,they sell,bidaskclub raised shares equinix sell rating hold rating research note friday october 19th .
65,they sell,finally valuengine raised shares equinix sell rating hold rating research note wednesday september 12th .
66,they sell,one investment analyst rated stock sell rating five assigned hold rating eighteen given buy rating company stock .
67,they buy,company average rating buy consensus target price 507.76 .
68,they sell,ratio flat 257 institutional investors started new increased holdings 203 sold decreased stock positions equinix inc. institutional investors partner database possess 75.88 million shares 76.70 million shares 2018q1 .
69,they sell,also number institutional investors holding equinix inc top 10 holdings decreased 31 26 decrease 5. sold 48 reduced 155 increased 190 new position 67 .
70,they sell,9 wall street analysts rating equinix 7 give buy 0 sell rating 2 recommend hold .
71,they buy,eqix included 12 notes analysts may 3 2018. credit suisse maintained stock buy rating thursday june 21 report .
72,they buy,credit suisse maintained shares eqix report thursday may 31 buy rating .
73,they buy,stock outperform rating credit suisse thursday august 9. citigroup maintained stock buy rating thursday august 9 report .
74,they buy,firm hold rating jefferies given tuesday october 23. rating maintained deutsche bank thursday may 31 buy .
75,they buy,firm buy rating given tuesday july 17 stifel nicolaus .
76,they buy,stock equinix inc. nasdaq reit buy rating given thursday may 3 oppenheimer .
77,they sell,"equinix news cfo keith d. taylor sold 2,000 shares firm stock transaction occurred monday august 27th ."
78,they sell,"shares sold average price 431.65 total value 863,300.00 ."
79,they sell,"also insider michael earl campbell sold 1,316 shares firm stock transaction occurred wednesday september 5th ."
80,they sell,"shares sold average price 423.38 total transaction 557,168.08 ."
81,they sell,"last ninety days insiders sold 3,566 shares company stock worth 1,528,778 ."
82,they buy,credit suisse group set 520.00 price objective equinix gave company buy rating research report thursday august 9th .
83,they sell,valuengine cut equinix hold rating sell rating research report thursday august 23rd .
84,they sell,bidaskclub cut equinix hold rating sell rating research report thursday august 23rd .
85,they buy,finally zacks investment research cut equinix buy rating hold rating research report monday july 9th .
86,they sell,one equities research analyst rated stock sell rating five given hold rating eighteen given buy rating company stock .
87,they buy,stock average rating buy average target price 507.76 .
88,they sell,"equinix news cfo keith d. taylor sold 2,000 shares business stock transaction dated monday august 27th ."
89,they sell,"stock sold average price 431.65 total value 863,300.00 ."
90,they sell,"also insider michael earl campbell sold 1,316 shares business stock transaction dated wednesday september 5th ."
91,they sell,"stock sold average price 423.38 total value 557,168.08 ."
92,they sell,"insiders sold 3,566 shares company stock valued 1,528,778 last ninety days ."
93,they sell,diplomat pharmacy dplo lowered sell zacks investment research zacks investment research upgrades callon petroleum cpe buy equinix inc nasdaq eqix jefferies financial group issued q3 2018 eps estimates shares equinix report released tuesday october 23rd .
94,they sell,bidaskclub raised shares equinix sell rating hold rating report saturday september 15th .
95,they buy,citigroup boosted price target shares equinix 494.00 506.00 gave stock buy rating report thursday august 9th .
96,they buy,credit suisse group set 520.00 target price shares equinix gave company buy rating research note thursday august 9th .
97,they buy,bmo capital markets dropped target price shares equinix 526.00 521.00 set buy rating stock research note thursday august 9th .
98,they buy,finally mitsubishi ufj financial group boosted target price shares equinix 483.00 gave company overweight rating research note friday august 17th .
99,they sell,one investment analyst rated stock sell rating five assigned hold rating eighteen assigned buy rating company .
100,they buy,company presently consensus rating buy average price target 507.76 .
101,they sell,equinix news insider michael earl campbell sold 250 shares firm stock transaction dated wednesday august 15th .
102,they sell,"stock sold average price 433.24 total value 108,310.00 ."
103,they sell,"also cfo keith d. taylor sold 2,000 shares firm stock transaction dated monday august 27th ."
104,they sell,"shares sold average price 431.65 total value 863,300.00 ."
105,they sell,"insiders sold total 3,566 shares company stock worth 1,528,778 last three months ."
106,they sell,related news insider michael earl campbell sold 250 shares equinix stock transaction wednesday august 15th .
107,they sell,"shares sold average price 433.24 total value 108,310.00 ."
108,they sell,"also cfo keith d. taylor sold 1,500 shares equinix stock transaction friday july 27th ."
109,they sell,"shares sold average price 442.49 total transaction 663,735.00 ."
110,they sell,"last ninety days insiders sold 5,066 shares company stock valued 2,192,513 ."
111,they buy,citigroup raised price target shares equinix 494.00 506.00 gave stock buy rating report thursday august 9th .
112,they buy,credit suisse group set 520.00 price target shares equinix gave stock buy rating report thursday august 9th .
113,they buy,bmo capital markets lowered price target shares equinix 526.00 521.00 set buy rating company report thursday august 9th .
114,they buy,zacks investment research upgraded shares equinix hold rating buy rating set 480.00 price target company report tuesday july 3rd .
115,they buy,set buy rating 500.00 price target company .
116,they sell,one equities research analyst rated stock sell rating five assigned hold rating eighteen assigned buy rating company stock .
117,they buy,company currently average rating buy average target price 507.76 .
118,they sell,investment partners ltd. takes position invesco p 500 top 50 etf xlg global thematic partners llc grows holdings caesars entertainment co. czr equinix nasdaq eqix downgraded zacks investment research hold rating sell rating note issued investors thursday .
119,they sell,bidaskclub upgraded shares equinix sell rating hold rating research report friday october 19th .
120,they sell,valuengine raised shares equinix sell rating hold rating research note wednesday september 12th .
121,they buy,finally mitsubishi ufj financial group boosted price target shares equinix 483.00 gave stock overweight rating research note friday august 17th .
122,they sell,one research analyst rated stock sell rating five assigned hold rating eighteen assigned buy rating stock .
123,they buy,company presently consensus rating buy average price target 507.76 .
124,they sell,"equinix news insider michael earl campbell sold 1,316 shares company stock transaction occurred wednesday september 5th ."
125,they sell,"shares sold average price 423.38 total value 557,168.08 ."
126,they sell,"also cfo keith d. taylor sold 1,500 shares company stock transaction occurred friday july 27th ."
127,they sell,"shares sold average price 442.49 total transaction 663,735.00 ."
128,they sell,"insiders sold 5,066 shares company stock valued 2,192,513 last ninety days ."
129,they buy,"bridgeworth llc bought new stake shares equinix second quarter worth 100,000 ."
130,they buy,"one seven llc bought new stake shares equinix third quarter worth 204,000 ."
131,they buy,"first allied advisory services inc. bought new stake shares equinix second quarter worth 206,000 ."
132,they buy,"park avenue securities llc bought new stake shares equinix second quarter worth 214,000 ."
133,they buy,"finally meag munich ergo kapitalanlagegesellschaft mbh bought new stake shares equinix third quarter worth 235,000 ."
134,they sell,"reading discount rate different federal funds rate viewcount articlehistoryid=25734258 postdate=2018-10-25 type=a id=1105484 get free copy zacks research report equinix eqix information research offerings zacks investment research visit zacks.com keyword equinix nasdaq eqix eqix finance,29444u50 downgrade zacks investment researchratings:4,21 nasdaq eqix receive news ratings equinix daily enter email address receive concise daily summary latest news analysts ratings equinix related companies marketbeat.com free daily email newsletter ."
135,they buy,name required mail published required atalanta sosnoff capital llc bought new stake equinix inc nasdaq eqix third quarter according recent disclosure sec .
136,they buy,"firm bought 1,019 shares financial services provider stock valued approximately 441,000 ."
137,they sell,several hedge funds institutional investors also recently bought sold shares stock .
138,they sell,bidaskclub upgraded shares equinix sell rating hold rating report saturday september 15th .
139,they buy,citigroup lifted price target shares equinix 494.00 506.00 gave company buy rating research report thursday august 9th .
140,they buy,credit suisse group set 520.00 price target shares equinix gave company buy rating research report thursday august 9th .
141,they buy,bmo capital markets reduced price target shares equinix 526.00 521.00 set buy rating stock research report thursday august 9th .
142,they buy,finally mitsubishi ufj financial group lifted price target shares equinix 483.00 gave company overweight rating research report friday august 17th .
143,they sell,one equities research analyst rated stock sell rating five issued hold rating eighteen issued buy rating company stock .
144,they buy,company presently average rating buy consensus price target 507.76 .
145,they sell,"equinix news cfo keith d. taylor sold 2,000 shares company stock transaction dated monday august 27th ."
146,they sell,"shares sold average price 431.65 total value 863,300.00 ."
147,they sell,"also cfo keith d. taylor sold 1,500 shares company stock transaction dated friday july 27th ."
148,they sell,"shares sold average price 442.49 total transaction 663,735.00 ."
149,they sell,"insiders sold 5,066 shares company stock valued 2,192,513 last ninety days ."
