,assoc,values
47,they sell,historical lh news 03/05/2018 labcorp webcast annual meeting shareholders 22/03/2018 labcorp co appalachian regional healthcare entered multi-year comprehensive laboratory partnership 09/03/2018 labcorp covance drug development business formed global immunology immunotoxicology unit 30/04/2018 labcorp sell covance food solutions eurofins 670 million 23/04/2018 laboratory corporation america holdings expected post earnings 2.63 share earnings preview 25/04/2018 laboratory corporation 1q adj eps 2.78 25/05/2018 labcorp become preferred national laboratory aetna 01/05/2018 labcorp announces collaboration recovery platform assist physicians treating patients opioid dependency 24/05/2018 unitedhealthcare establishes long-term strategic partnership labcorp 30/04/2018 labcorp transaction europe eurofins expected close third quarter 2018 morgan stanley increased stake cimarex energy co xec 26.01 based latest 2018q4 regulatory filing sec .
48,they buy,"morgan stanley bought 84,941 shares company stock declined 9.29 stock markets rallied ."
49,they sell,historical xec news 16/05/2018 cimarex bernstein strategic decisions ceo conference may 31 24/05/2018 cimarex agrees sell ward county assets 570 08/05/2018 cimarex energy co xec.n full-year 2018 production capital guidance unchanged 08/05/2018 cimarex 1q rev 567.1m 21/05/2018 cimarex presenting jp morgan energy bus tour tomorrow 19/04/2018 dj cimarex energy co inst holders 1q 2018 xec 24/05/2018 callon petroleum unit entered definitive agreement acquire certain producing oil gas properties undeveloped acreage cimarex energy co 24/05/2018 cimarex agrees sell ward county assets 570 million 08/05/2018 cimarex 1q adj eps 1.82 08/05/2018 cimarex 1q adj eps 1.82 est .
50,they sell,fall 79 investors sold lh shares 238 reduced holdings .
51,they buy,manufacturers life ins invested 0.02 laboratory corporation america holdings nyse lh .
52,they buy,"cambridge invest advsr owns 0.01 invested laboratory corporation america holdings nyse lh 7,753 shares ."
53,they buy,healthcor mgmt ltd partnership invested 5.13 laboratory corporation america holdings nyse lh .
54,they buy,moreover ok 0.74 invested laboratory corporation america holdings nyse lh .
55,they buy,birch hill investment ltd invested 0.8 laboratory corporation america holdings nyse lh .
56,they sell,"3,700 shares sold anderson kerrii b worth 604,162 ."
57,they sell,"shares 56,749 sold williams r sanders ."
58,they buy,"also increased holding archer nyse adm 10,718 shares quarter total 14,992 shares risen stake intuit inc nasdaq intu ."
59,they sell,zacks investment research earnings per share averages average based survey sell-side research firms cover laboratory corp. america .
60,they sell,valuengine downgraded shares laboratory corp. america hold rating sell rating research report monday january 7th .
61,they buy,morgan stanley set 175.00 price target shares laboratory corp. america gave company buy rating research report friday february 22nd .
62,they sell,zacks investment research upgraded shares laboratory corp. america sell rating hold rating research report thursday january 17th .
63,they buy,finally ubs group set 178.00 price target shares laboratory corp. america gave company buy rating research report friday february 8th .
64,they sell,three research analysts rated stock sell rating seven assigned hold rating ten issued buy rating company .
65,they sell,"related news director r sanders williams sold 1,038 shares laboratory corp. america stock transaction occurred wednesday february 13th ."
66,they sell,"stock sold average price 147.00 total transaction 152,586.00 ."
67,they buy,"recommended story investors pay separate front-end load every time buy additional shares viewcount articlehistoryid=33775890 postdate=2019-4-24 type=c secondary=1 id=607094keyword laboratory corp. america nyse lh lh medical,50540r40 ratings consensusratings:3,18 nyse lh get free copy zacks research report laboratory corp. america lh information research offerings zacks investment research visit zacks.com first personal financial services trimmed stake laboratory corp. america holdings nyse lh 6.8 1st quarter according company recent filing securities exchange commission sec ."
68,they sell,group sell-side analysts forecast laboratory corp. america holdings post 11.22 earnings per share current year .
69,they sell,valuengine downgraded shares laboratory corp. america hold rating sell rating research report thursday .
70,they sell,zacks investment research downgraded shares laboratory corp. america hold rating sell rating research report tuesday january 8th .
71,they buy,barclays boosted target price shares laboratory corp. america 165.00 173.00 gave stock overweight rating research report monday march 18th .
72,they buy,finally jefferies financial group raised shares laboratory corp. america hold rating buy rating boosted target price stock 154.00 190.00 research report tuesday april 2nd .
73,they sell,three analysts rated stock sell rating seven issued hold rating ten given buy rating company stock .
74,they sell,"laboratory corp. america news director r sanders williams sold 1,038 shares company stock transaction wednesday february 13th ."
75,they sell,"shares sold average price 147.00 total transaction 152,586.00 ."
