,assoc,values
53,they buy,finally morgan stanley dropped target price vornado realty trust 78.00 76.00 set overweight rating stock research report thursday june 14th .
54,they sell,one investment analyst rated stock sell rating five given hold rating six given buy rating stock .
55,they buy,"reading know many shares floating viewcount type=a id=1091354 get free copy zacks research report vornado realty trust vno information research offerings zacks investment research visit zacks.com keyword vornado realty trust nyse vno vno finance,92904210 upgrade zacks investment researchratings:3,10 nyse vnorefreshed3 receive news ratings vornado realty trust daily enter email address receive concise daily summary latest news analysts ratings vornado realty trust related companies marketbeat.com free daily email newsletter ."
56,they buy,zacks brokerages expect chemocentryx inc ccxi post earnings 0.25 per share centurylink nyse ctl upgraded zacks investment research buy vornado realty trust vno stock price movement volatility factor stock remained 1.91 volatile recent week indicated 1.81 volatility last month .
57,they sell,1.0 strong buy 2.0 buy 3.0 hold 4.0 sell 5.0 strong sell .
58,they sell,0.45 rally might tempting investor buy point fact would prove good idea sell-side analysts think almost 26.66 gain yet come shareholders .
59,they buy,current time stock 8 buy 5 hold ratings .
60,they sell,number institutional investors also recently bought sold shares vno .
61,they buy,suntrust banks increased target price vornado realty trust 81.00 gave stock average rating report wednesday june 27th .
62,they buy,bmo capital markets reissued buy rating shares vornado realty trust report monday october 15th .
63,they buy,zacks investment research raised vornado realty trust hold rating buy rating set 82.00 target price company report monday october 1st .
64,they buy,argus increased target price vornado realty trust 76.00 82.00 gave stock buy rating report tuesday july 3rd .
65,they sell,two analysts rated stock sell rating four assigned hold rating six assigned buy rating stock .
66,they sell,average sell-side analysts forecast vornado realty trust post 3.89 eps current fiscal year .
67,they buy,suntrust banks currently buy rating 85.00 price target stock .
68,they sell,valuengine upgraded shares vornado realty trust sell rating hold rating research note wednesday august 15th .
69,they buy,argus increased target price shares vornado realty trust 76.00 82.00 gave stock buy rating research report tuesday july 3rd .
70,they buy,zacks investment research cut shares vornado realty trust buy rating hold rating research report tuesday .
71,they sell,two equities research analysts rated stock sell rating four issued hold rating six given buy rating company stock .
72,they sell,number institutional investors hedge funds also bought sold shares vno .
73,they buy,"linscomb williams inc. bought new position vornado realty trust 2nd quarter valued 211,000 ."
74,they buy,"quantum capital management bought new position vornado realty trust 2nd quarter valued 213,000 ."
75,they buy,suntrust banks reaffirmed buy rating set 85.00 price target shares vornado realty trust research note thursday august 16th .
76,they sell,valuengine raised vornado realty trust sell rating hold rating research note wednesday august 15th .
77,they buy,argus increased price target vornado realty trust 76.00 82.00 gave company buy rating research note tuesday july 3rd .
78,they buy,finally zacks investment research raised vornado realty trust hold rating buy rating set 82.00 price target company research note monday october 1st .
79,they sell,two investment analysts rated stock sell rating four assigned hold rating six issued buy rating stock .
80,they buy,"novo nordisk a/s nvo shares bought verition fund management llc winton group ltd 522,000 holdings wildhorse resource development corp wrd vornado realty trust nyse vno upgraded zacks investment research hold rating buy rating report released monday october 1st ."
81,they sell,valuengine raised vornado realty trust sell rating hold rating research note wednesday august 15th .
82,they buy,argus increased price objective vornado realty trust 76.00 82.00 gave stock buy rating research note tuesday july 3rd .
83,they buy,morgan stanley reduced target price vornado realty trust 78.00 76.00 set overweight rating company report thursday june 14th .
84,they buy,suntrust banks reaffirmed buy rating issued 85.00 target price shares vornado realty trust report thursday august 16th .
85,they sell,two analysts rated stock sell rating four given hold rating six assigned buy rating company stock .
86,they buy,"point72 hong kong ltd bought new position shares vornado realty trust second quarter worth 122,000 ."
87,they buy,"kames capital plc bought new position shares vornado realty trust third quarter worth 186,000 ."
88,they buy,"linscomb williams inc. bought new position shares vornado realty trust second quarter worth 211,000 ."
89,they buy,"finally quantum capital management bought new position shares vornado realty trust second quarter worth 213,000 ."
90,they buy,"featured article leveraged buyout lbo viewcount type=a id=1091354 get free copy zacks research report vornado realty trust vno information research offerings zacks investment research visit zacks.com keyword vornado realty trust nyse vno vno finance,92904210 upgrade zacks investment researchratings:3,10 nyse vnorefreshed3 receive news ratings vornado realty trust daily enter email address receive concise daily summary latest news analysts ratings vornado realty trust related companies marketbeat.com free daily email newsletter ."
91,they sell,group sell-side analysts expect vornado realty trust post 3.93 earnings per share current fiscal year .
92,they sell,zacks investment research sales averages average based survey sell-side research analysts provide coverage vornado realty trust .
93,they buy,zacks investment research raised shares vornado realty trust hold rating buy rating set 82.00 price objective stock report monday october 1st .
94,they buy,bmo capital markets reissued buy rating set 85.00 price objective shares vornado realty trust report monday july 30th .
95,they sell,valuengine downgraded shares vornado realty trust hold rating sell rating report wednesday october 3rd .
96,they buy,finally argus boosted price objective shares vornado realty trust 76.00 82.00 gave stock buy rating report tuesday july 3rd .
97,they sell,two equities research analysts rated stock sell rating three issued hold rating seven assigned buy rating company stock .
98,they buy,reading average daily trade volume means stock trading google_ad_client ca-pub-0703139142419429 google_ad_slot 1418630638 google_ad_width 336 google_ad_height 280 vornado realty trust nyse vno stock buy rating reaffirmed bmo capital markets research note issued monday october 15th .
99,they sell,valuengine raised vornado realty trust sell rating hold rating research note wednesday august 15th .
100,they buy,suntrust banks reiterated buy rating issued 85.00 price objective shares vornado realty trust research report thursday august 16th .
101,they buy,zacks investment research upgraded vornado realty trust hold rating buy rating set 82.00 price objective stock research report monday october 1st .
102,they buy,argus lifted price target vornado realty trust 76.00 82.00 gave company buy rating research report tuesday july 3rd .
103,they sell,two equities research analysts rated stock sell rating three assigned hold rating seven issued buy rating company stock .
104,they buy,"kames capital plc bought new position vornado realty trust third quarter worth approximately 186,000 ."
105,they buy,"linscomb williams inc. bought new position vornado realty trust second quarter worth approximately 211,000 ."
106,they buy,"finally quantum capital management bought new position vornado realty trust second quarter worth approximately 213,000 ."
107,they buy,charles schwab schw coverage initiated wolfe research globus medical nyse gmed price target increased 64.00 analysts morgan stanley
