,assoc,values
37,they buy,tudor inv et al invested 0.01 portfolio extra space storage inc. nyse exr .
38,they buy,meag munich ergo kapitalanlagegesellschaft mbh invested 0.03 extra space storage inc. nyse exr .
39,they buy,royal bancshares canada invested 0.02 extra space storage inc. nyse exr .
40,they buy,"millennium lc invested 559,192 shares ."
41,they buy,notable recent extra space storage inc. nyse exr news published seekingalpha.com released extra space storage outlook favorable hold seeking alpha february 14 2019 also prnewswire.com article extra space storage inc. host webcast 2019 investor day prnewswire published january 22 2019 investorplace.com published 3 stock charts tuesday visa apple extra space storage investorplace.com october 30 2018. interesting news extra space storage inc. nyse exr released zacks.com article 4 reasons buy extra space storage exr stock zacks.com published january 18 2019 well globenewswire.com news article titled recent analysis shows extra space storage opko health el pollo loco willis towers watson public molina healthcare akari therapeutics market influences renewed outlook key drivers growth globenewswire publication date april 15 2019 .
42,they sell,buy side analysts also providing analysis extra space storage inc 0 analysts rated stock strong buy 0 analysts given buy signal 1 said hold 0 analysts rated stock sell .
43,they sell,"eii capital management inc sold 5,527 shares company stock rose 2.68 market ."
44,they buy,stock increased 1.72 1.72 last trading session reaching 101.81 .
45,they buy,investors sentiment increased 0.94 2018 q4 .
46,they sell,increased 55 investors sold msft shares 925 reduced holdings .
47,they buy,california-based santa barbara asset mgmt limited company invested 5.12 microsoft corporation nasdaq msft .
48,they buy,"kemper corp master retirement 5.16 invested microsoft corporation nasdaq msft 71,200 shares ."
49,they buy,amer rech management invested 0.92 portfolio microsoft corporation nasdaq msft .
50,they buy,haverford invested 3.41 microsoft corporation nasdaq msft .
51,they buy,court place advsrs limited liability company invested 3.81 portfolio microsoft corporation nasdaq msft .
52,they buy,notable recent extra space storage inc. nyse exr news published seekingalpha.com released look smart buy cubesmart seeking alpha october 22 2018 also seekingalpha.com article stock exchange costly trading mistakes avoid seeking alpha published may 25 2018 seekingalpha.com published deep value hidden shares global self storage seeking alpha december 06 2018. interesting news extra space storage inc. nyse exr released investorplace.com article 3 stock charts tuesday visa apple extra space storage investorplace.com published october 30 2018 well fool.com news article titled tiny reit could deliver big returns motley fool publication date september 20 2018 .
53,they sell,worsened 31 investors sold exr shares 144 reduced holdings .
54,they buy,kayne anderson rudnick investment management lc invested 0.01 extra space storage inc. nyse exr .
55,they buy,confluence wealth mngmt ltd liability corporation invested 0.44 extra space storage inc. nyse exr .
56,they buy,dekabank deutsche girozentrale invested 0 extra space storage inc. nyse exr .
57,they buy,"moreover employees retirement system texas 0.01 invested extra space storage inc. nyse exr 6,000 shares ."
58,they buy,first republic investment 0.09 invested extra space storage inc. nyse exr .
59,they buy,"also increased holding cyrusone inc nasdaq cone 5,808 shares quarter total 16,328 shares risen stake digital rlty tr inc cum redmbl pfd j prn ."
60,they sell,"eii capital management inc sold 5,527 shares company stock rose 2.68 market ."
61,they buy,stock increased 1.72 1.72 last trading session reaching 101.81 .
62,they buy,78c 08/05/2018 extra space storage inc exr.n ubs raises target price 92 86 24/05/2018 extra space storage inc exr.n sets quarterly dividend 0.86/shr 08/05/2018 extra space storage inc exr.n rbc raises target price 91 84 01/05/2018 extra space storage sees 2018 ffo 4.53/shr-ffo 4.62/shr 01/05/2018 extra space storage 1q ffo 1.08/shr 15/05/2018 zurich insurance adds extra space exits broadcom 13f 01/05/2018 extra space storage 1q net 88.3m 24/05/2018 extra space storage raises dividend 86c meridian management co increased stake jpmorgan chase co jpm 41.95 based latest 2018q4 regulatory filing sec .
63,they buy,"meridian management co bought 5,818 shares company stock declined 6.08 stock markets rallied ."
64,they buy,notable recent extra space storage inc. nyse exr news published investorplace.com released 7 fundamentally sound dividend stocks buy investorplace.com february 08 2019 also zacks.com article store extra space storage exr q4 earnings zacks.com published february 19 2019 seekingalpha.com published global self storage logs exceptional growth rates q2 seeking alpha august 17 2018. interesting news extra space storage inc. nyse exr released globenewswire.com article recent analysis shows extra space storage opko health el pollo loco willis towers watson public molina healthcare akari therapeutics market influences renewed outlook key drivers growth globenewswire published april 15 2019 well fool.com news article titled use reit loophole make big money motley fool publication date september 11 2018 .
65,they sell,dived 31 investors sold exr shares 144 reduced holdings .
66,they buy,alliancebernstein ltd partnership invested 0.02 extra space storage inc. nyse exr .
67,they buy,new york state teachers retirement system invested 0.05 portfolio extra space storage inc. nyse exr .
68,they buy,ledyard bancorporation 0 invested extra space storage inc. nyse exr 100 shares .
69,they buy,"duff phelps investment mgmt com owns 1.07 invested extra space storage inc. nyse exr 705,312 shares ."
70,they buy,shell asset mngmt invested 0.03 portfolio extra space storage inc. nyse exr .
71,they buy,california-based aperio grp inc lc invested 0.03 extra space storage inc. nyse exr .
72,they buy,"also increased holding spirit realty capital pfd 6 prn 18,000 shares quarter total 34,350 shares risen stake pebblebrook hotel trust nyse peb ."
73,they sell,"eii capital management inc sold 5,527 shares company stock rose 2.68 market ."
74,they buy,stock increased 1.38 1.38 last trading session reaching 101.47 .
75,they buy,notable recent extra space storage inc. nyse exr news published nasdaq.com released unique way earn rental income nasdaq march 25 2019 also seekingalpha.com article extra innings extra space seeking alpha published october 01 2018 247wallst.com published top analyst upgrades downgrades apple conoco internap micron steelcase vulcan materials wipro 24/7 wall st. march 21 2019. interesting news extra space storage inc. nyse exr released zacks.com article 4 reasons buy extra space storage exr stock zacks.com published january 18 2019 well investorplace.com news article titled 5 reits buy big-time gains year investorplace.com publication date january 18 2019 .
76,they buy,"also increased holding vici properties inc 18,510 shares quarter total 75,878 shares risen stake pebblebrook hotel trust nyse peb ."
77,they sell,worsened 31 investors sold exr shares 144 reduced holdings .
78,they buy,"teachers retirement state kentucky invested 0.02 14,150 shares ."
79,they buy,"moreover vident invest advisory ltd liability 0.08 invested extra space storage inc. nyse exr 14,800 shares ."
80,they buy,"thrivent financial lutherans invested 89,281 shares ."
81,they buy,"ontario teachers pension plan board 0.05 invested extra space storage inc. nyse exr 20,897 shares ."
82,they sell,worsened 80 investors sold ms shares 321 reduced holdings .
83,they buy,halbert hargrove russell ltd co invested 0.08 portfolio morgan stanley nyse ms .
84,they buy,waddell reed invested 0.26 morgan stanley nyse ms .
85,they buy,"nippon life global americas invested 223,160 shares ."
86,they buy,duff phelps inv management 0.01 invested morgan stanley nyse ms .
87,they buy,"confluence invest management limited liability com 0 invested morgan stanley nyse ms 5,930 shares ."
88,they buy,new york-based guardian life insur america invested 0.03 morgan stanley nyse ms .
89,they buy,massachusetts-based st germain j incorporated invested 0.02 morgan stanley nyse ms .
90,they sell,"eii capital management inc sold 5,527 shares company stock rose 2.68 market ."
91,they buy,stock increased 0.86 0.85 last trading session reaching 100.09 .
92,they buy,notable recent extra space storage inc. nyse exr news published seekingalpha.com released stock exchange costly trading mistakes avoid seeking alpha may 25 2018 also nasdaq.com article unique way earn rental income nasdaq published march 25 2019 zacks.com published 4 reasons buy extra space storage exr stock zacks.com january 18 2019. interesting news extra space storage inc. nyse exr released seekingalpha.com article look smart buy cubesmart seeking alpha published october 22 2018 well seekingalpha.com news article titled global self storage logs exceptional growth rates q2 seeking alpha publication date august 17 2018 .
93,they sell,dived 31 investors sold exr shares 144 reduced holdings .
94,they buy,"cambridge investment research invested 0 4,997 shares ."
95,they buy,teachers insur annuity association america invested 1.17 extra space storage inc. nyse exr .
96,they buy,dupont cap corp invested 0.24 extra space storage inc. nyse exr .
97,they buy,"mason street advisors limited liability company invested 17,837 shares ."
98,they buy,"los angeles capital management equity research incorporated invested 0.2 357,232 shares ."
99,they sell,extra space storage nyse exr upgraded zacks investment research sell rating hold rating research note issued tuesday zacks.com reports .
100,they buy,valuengine raised shares extra space storage hold rating buy rating report wednesday march 6th .
101,they sell,one analyst rated stock sell rating eight assigned hold rating four given buy rating company stock .
102,they sell,"extra space storage news director spencer kirk sold 45,000 shares business stock transaction dated monday february 25th ."
103,they sell,"shares sold average price 93.12 total value 4,190,400.00 ."
104,they sell,also evp james overturf sold 880 shares business stock transaction dated thursday february 14th .
105,they sell,"stock sold average price 99.12 total transaction 87,225.60 ."
106,they sell,"last quarter insiders sold 130,694 shares company stock worth 12,525,301 ."
107,they buy,"snow park capital partners lp bought new stake extra space storage fourth quarter worth 2,168,000 ."
108,they buy,"get free copy zacks research report extra space storage exr information research offerings zacks investment research visit zacks.com keyword extra space storage nyse exr exr finance,30225t10 upgrade zacks investment researchratings:3,11 nyse exr receive news ratings extra space storage daily enter email address receive concise daily summary latest news analysts ratings extra space storage related companies marketbeat.com free daily email newsletter ."
109,they sell,group sell-side analysts expect extra space storage inc. post 4.8 eps current fiscal year .
110,they sell,extra space storage news evp james overturf sold 880 shares business stock transaction thursday february 14th .
111,they sell,"shares sold average price 99.12 total transaction 87,225.60 ."
112,they sell,"also ceo joseph d. margolis sold 2,500 shares business stock transaction monday april 1st ."
113,they sell,"shares sold average price 100.05 total transaction 250,125.00 ."
114,they sell,"insiders sold total 130,694 shares company stock worth 12,525,301 last three months ."
115,they buy,zacks investment research upgraded extra space storage hold rating buy rating set 103.00 price objective stock research note wednesday january 16th .
116,they buy,valuengine upgraded extra space storage hold rating buy rating research note wednesday march 6th .
117,they sell,one investment analyst rated stock sell rating eight given hold rating four issued buy rating stock .
118,they sell,buy side analysts also providing analysis extra space storage inc 0 analysts rated stock strong buy 0 analysts given buy signal 1 said hold 0 analysts rated stock sell .
119,they buy,"liberty wealth management llc bought new stake shares extra space storage fourth quarter worth approximately 170,000 ."
120,they buy,"bought new stake shares extra space storage first quarter worth approximately 204,000 ."
121,they buy,"kentucky retirement systems insurance trust fund bought new stake shares extra space storage fourth quarter worth approximately 226,000 ."
122,they buy,"finally matthew goff investment advisor llc bought new stake shares extra space storage third quarter worth approximately 242,000 ."
123,they buy,zacks investment research upgraded shares extra space storage hold rating buy rating set 103.00 price target company research note wednesday january 16th .
124,they buy,valuengine lowered shares extra space storage buy rating hold rating research note friday february 22nd .
125,they sell,one equities research analyst rated stock sell rating eight given hold rating four issued buy rating company stock .
126,they sell,related news evp james overturf sold 880 shares business stock transaction occurred thursday february 14th .
127,they sell,"shares sold average price 99.12 total transaction 87,225.60 ."
128,they sell,"also director spencer kirk sold 45,000 shares business stock transaction occurred monday february 25th ."
129,they sell,"shares sold average price 93.12 total transaction 4,190,400.00 ."
130,they sell,"insiders sold 130,694 shares company stock valued 12,525,301 last 90 days ."
131,they sell,1 means buy 2.5 meaning hold 5 sell .
