,assoc,values
36,they sell,"insiders sold total 113,707 shares company stock worth 32,347,973 last 90 days ."
37,they buy,arrow financial corp increased position nvidia 8.3 2nd quarter .
38,they buy,nvwm llc increased position nvidia 38.4 2nd quarter .
39,they buy,brown advisory inc. increased position nvidia 152.5 1st quarter .
40,they buy,finally whittier trust co. increased position nvidia 18.3 3rd quarter .
41,they buy,bidaskclub cut nvidia strong-buy rating buy rating research report saturday august 18th .
42,they buy,valuengine cut nvidia buy rating hold rating research report friday october 12th .
43,they buy,finally jpmorgan chase co. upgraded nvidia neutral rating overweight rating lowered price objective stock 265.00 255.00 research report tuesday october 30th .
44,they buy,eleven equities research analysts rated stock hold rating twenty-three issued buy rating one assigned strong buy rating company .
45,they buy,company presently consensus rating buy average target price 291.53 .
46,they sell,"related news insider michael byron sold 11,257 shares nvidia stock transaction occurred monday september 24th ."
47,they sell,"stock sold average price 263.94 total value 2,971,172.58 ."
48,they sell,"also evp ajay k. puri sold 90,831 shares nvidia stock transaction occurred tuesday october 2nd ."
49,they sell,"stock sold average price 289.35 total value 26,281,949.85 ."
50,they sell,"insiders sold 113,707 shares company stock worth 32,347,973 last three months ."
51,they buy,argus reiterated buy rating issued 300.00 price target shares nvidia research report friday october 12th .
52,they buy,goldman sachs group upgraded nvidia buy rating conviction-buy rating decreased price target company 324.00 305.00 research report thursday october 18th .
53,they buy,evercore isi increased price target nvidia 300.00 400.00 gave company outperform rating research report friday september 28th .
54,they buy,tigress financial reiterated buy rating shares nvidia research report friday october 5th .
55,they buy,finally bidaskclub lowered nvidia buy rating hold rating research report wednesday october 24th .
56,they buy,eleven equities research analysts rated stock hold rating twenty-three assigned buy rating one given strong buy rating company .
57,they buy,stock currently average rating buy average price target 291.53 .
58,they sell,"related news cfo colette kress sold 11,576 shares company stock transaction dated thursday september 20th ."
59,they sell,"stock sold average price 266.31 total value 3,082,804.56 ."
60,they sell,"also evp ajay k. puri sold 90,831 shares company stock transaction dated tuesday october 2nd ."
61,they sell,"shares sold average price 289.35 total value 26,281,949.85 ."
62,they sell,"last 90 days insiders sold 113,707 shares company stock valued 32,347,973 ."
63,they buy,bidaskclub downgraded shares nvidia nasdaq nvda buy rating hold rating research report report published wednesday october 24th .
64,they buy,zacks investment research lowered shares nvidia buy rating hold rating research report wednesday july 11th .
65,they buy,needham company llc upped price target shares nvidia 325.00 350.00 gave company buy rating research note friday september 14th .
66,they buy,finally morgan stanley reaffirmed overweight rating set 273.00 price target shares nvidia research note friday august 17th .
67,they buy,eleven research analysts rated stock hold rating twenty-three given buy rating one assigned strong buy rating company stock .
68,they buy,stock consensus rating buy average target price 291.53 .
69,they sell,"news cfo colette kress sold 11,576 shares firm stock transaction dated thursday september 20th ."
70,they sell,"shares sold average price 266.31 total value 3,082,804.56 ."
71,they sell,"also insider michael byron sold 11,257 shares firm stock transaction dated monday september 24th ."
72,they sell,"shares sold average price 263.94 total transaction 2,971,172.58 ."
73,they sell,"last quarter insiders sold 113,707 shares company stock worth 32,347,973 ."
74,they sell,"keyword nvidia nasdaq nvda nvda computer technology,67066g10 downgrade bidaskclubratings:4,31 nasdaq nvdarefreshed2 receive news ratings nvidia daily enter email address receive concise daily summary latest news analysts ratings nvidia related companies marketbeat.com free daily email newsletter ."
75,they buy,get analysts upgrades downgrades new coverage delivered email inbox free daily newsletter first citizens bank trust co. increased holdings shares nvidia co. nasdaq nvda 3.8 3rd quarter according company recent filing securities exchange commission sec .
76,they sell,number large investors also bought sold shares nvda .
77,they sell,"news evp ajay k. puri sold 90,831 shares company stock transaction tuesday october 2nd ."
78,they sell,"shares sold average price 289.35 total value 26,281,949.85 ."
79,they sell,"also cfo colette kress sold 11,576 shares company stock transaction thursday september 20th ."
80,they sell,"stock sold average price 266.31 total transaction 3,082,804.56 ."
81,they sell,"insiders sold total 113,707 shares company stock valued 32,347,973 last 90 days ."
82,they buy,needham company llc boosted price target shares nvidia 325.00 350.00 gave stock buy rating research report friday september 14th .
83,they buy,morgan stanley restated overweight rating issued 273.00 price target shares nvidia research report friday august 17th .
84,they buy,bank america dropped price target shares nvidia 360.00 300.00 set buy rating stock research report thursday october 25th .
85,they buy,eleven investment analysts rated stock hold rating twenty-six issued buy rating one issued strong buy rating company stock .
86,they buy,company presently consensus rating buy consensus target price 289.82 .
87,they buy,first citizens bank trust co. acquires 897 shares intuitive surgical inc. nasdaq isrg investors sentiment increased 1.6 2018 q2 .
88,they sell,improved 45 investors sold nvidia corporation shares 281 reduced holdings .
89,they buy,maverick invested 0.12 portfolio nvidia corporation nasdaq nvda .
90,they buy,moreover mutual america mngmt ltd co 0.33 invested nvidia corporation nasdaq nvda .
91,they buy,deutsche comml bank ag invested 0.34 nvidia corporation nasdaq nvda .
92,they buy,hudock capital grp ltd limited liability company invested 0.02 nvidia corporation nasdaq nvda .
93,they buy,schroder investment grp inc invested 0.16 nvidia corporation nasdaq nvda .
94,they sell,"889 shares sold kress colette worth 229,042 wednesday june 20. jones harvey c sold 100,000 shares worth 24.21m ."
95,they sell,"another trade 43 shares valued 12,046 sold byron michael ."
96,they sell,gaither james c sold 11.41m worth nvidia corporation nasdaq nvda thursday may 31. insider stevens mark sold 10.03 million .
97,they sell,"seawell brooke sold 5.57 million worth stock 21,029 shares ."
98,they sell,among 15 analysts covering nvidia nasdaq nvda 12 buy rating 0 sell 3 hold .
99,they buy,firm buy rating fbr capital given tuesday june 26. firm buy rating bank america given monday may 14. firm overweight rating given friday may 11 barclays capital .
100,they buy,goldman sachs maintained stock buy rating friday may 11 report .
101,they buy,stock nvidia corporation nasdaq nvda earned overweight rating jp morgan tuesday october 30. morgan stanley maintained nvidia corporation nasdaq nvda thursday november 8 overweight rating .
102,they buy,notable recent nvidia corporation nasdaq nvda news published nasdaq.com released tilray stock best cannabis stock buy november 08 2018 also seekingalpha.com article nvidia headwinds horizon published october 24 2018 seekingalpha.com published 2019 p 500 earnings growth estimates changed november 10 2018. interesting news nvidia corporation nasdaq nvda released nasdaq.com article 5 futuristic artificial intelligence stocks buy published november 08 2018 well seekingalpha.com news article titled nvidia go publication date october 23 2018 .
103,they sell,google_ad_client ca-pub-0703139142419429 google_ad_slot 5621244306 google_ad_width 336 google_ad_height 280 c hedge funds also bought sold shares company .
104,they buy,"tuttle tactical management bought new stake nvidia 1st quarter valued 1,353,000 ."
105,they sell,sell-side analysts anticipate nvidia co. post 7.15 eps current fiscal year .
106,they buy,argus reaffirmed buy rating set 300.00 target price shares nvidia report friday october 12th .
107,they buy,morgan stanley raised shares nvidia neutral rating overweight rating report tuesday october 30th .
108,they buy,bidaskclub cut shares nvidia strong-buy rating buy rating report tuesday october 9th .
109,they buy,finally jpmorgan chase co. upgraded shares nvidia neutral rating overweight rating reduced price target stock 265.00 255.00 research report tuesday october 30th .
110,they buy,eleven investment analysts rated stock hold rating twenty-six issued buy rating one assigned strong buy rating company stock .
111,they buy,stock presently consensus rating buy average price target 289.82 .
112,they sell,"nvidia news cfo colette kress sold 11,576 shares firm stock transaction occurred thursday september 20th ."
113,they sell,"shares sold average price 266.31 total value 3,082,804.56 ."
114,they sell,"also insider michael byron sold 11,257 shares firm stock transaction occurred monday september 24th ."
115,they sell,"shares sold average price 263.94 total transaction 2,971,172.58 ."
116,they sell,"insiders sold 113,707 shares company stock worth 32,347,973 last 90 days ."
117,they sell,large investors also recently bought sold shares company .
118,they sell,"nvidia news insider michael byron sold 11,257 shares company stock transaction dated monday september 24th ."
119,they sell,"stock sold average price 263.94 total value 2,971,172.58 ."
120,they sell,"also evp ajay k. puri sold 90,831 shares company stock transaction dated tuesday october 2nd ."
121,they sell,"shares sold average price 289.35 total value 26,281,949.85 ."
122,they sell,"insiders sold total 113,707 shares company stock worth 32,347,973 last quarter ."
123,they buy,knot offshore partners knop cut hold zacks investment research stralem co. inc. increased stake nvidia co. nasdaq nvda 9.7 third quarter according company recent 13f filing securities exchange commission .
124,they buy,"kwmg llc bought new position shares nvidia 2nd quarter valued 105,000 ."
125,they buy,"bought new position shares nvidia 2nd quarter valued 127,000 ."
126,they buy,ropes wealth advisors llc increased stake shares nvidia 561.8 2nd quarter .
127,they sell,"news cfo colette kress sold 11,576 shares nvidia stock transaction thursday september 20th ."
128,they sell,"shares sold average price 266.31 total transaction 3,082,804.56 ."
129,they sell,"also evp ajay k. puri sold 90,831 shares nvidia stock transaction tuesday october 2nd ."
130,they sell,"stock sold average price 289.35 total transaction 26,281,949.85 ."
131,they sell,"insiders sold 113,707 shares company stock worth 32,347,973 last ninety days ."
132,they sell,sell-side analysts anticipate nvidia co. post 7.15 earnings per share current fiscal year .
133,they buy,morgan stanley reduced price objective nvidia 273.00 260.00 set overweight rating company research note thursday .
134,they buy,jpmorgan chase co. upgraded nvidia neutral rating overweight rating reduced price objective stock 265.00 255.00 research note tuesday october 30th .
135,they buy,bank america reduced price objective nvidia 360.00 300.00 set buy rating company research note thursday october 25th .
136,they buy,bidaskclub lowered nvidia buy rating hold rating research note wednesday october 24th .
137,they buy,eleven equities research analysts rated stock hold rating twenty-six given buy rating one assigned strong buy rating company stock .
138,they buy,nvidia average rating buy average target price 289.82 .
139,they buy,spdr p 500 etf trust spy shares bought first hawaiian bank patten patten inc. tn trimmed position nvidia co. nasdaq nvda 36.2 3rd quarter according recent 13f filing securities exchange commission .
140,they buy,bidaskclub downgraded shares nvidia strong-buy rating buy rating research report saturday august 18th .
141,they buy,valuengine cut shares nvidia buy rating hold rating research note friday october 12th .
142,they buy,finally jpmorgan chase co. upgraded shares nvidia neutral rating overweight rating lowered target price company 265.00 255.00 research note tuesday october 30th .
143,they buy,eleven research analysts rated stock hold rating twenty-six given buy rating one issued strong buy rating stock .
144,they buy,nvidia currently consensus rating buy consensus price target 289.82 .
145,they sell,"nvidia news evp ajay k. puri sold 90,831 shares company stock transaction occurred tuesday october 2nd ."
146,they sell,"stock sold average price 289.35 total transaction 26,281,949.85 ."
147,they sell,"also cfo colette kress sold 11,576 shares stock transaction occurred thursday september 20th ."
148,they sell,"stock sold average price 266.31 total value 3,082,804.56 ."
149,they sell,"insiders sold 113,707 shares company stock valued 32,347,973 last three months ."
150,they sell,zacks rank system ranges 1 strong buy 5 strong sell impressive outside-audited track record outperformance 1 stocks generating average annual return since 1988. within past 30 days consensus eps projection remained stagnant .
151,they sell,average consensus rating company 2.1 scale 5 equates unanimous sell rating .
152,they sell,short mean analyst recommendations calling stock sell .
153,they sell,09/24/2018 byron michael principal accounting officer sold 11.26 thousand shares price per share 263.94 .
154,they sell,byron michael performs principal accounting officer job sold 0.04 thousand shares 12.05 thousand .
155,they buy,legacy financial advisors inc. increased stake nvidia 111.0 2nd quarter .
156,they buy,finally ropes wealth advisors llc increased stake nvidia 561.8 2nd quarter .
157,they sell,"related news insider michael byron sold 11,257 shares company stock transaction occurred monday september 24th ."
158,they sell,"stock sold average price 263.94 total value 2,971,172.58 ."
159,they sell,"also evp ajay k. puri sold 90,831 shares company stock transaction occurred tuesday october 2nd ."
160,they sell,"shares sold average price 289.35 total value 26,281,949.85 ."
161,they sell,"insiders sold 113,707 shares company stock worth 32,347,973 last quarter ."
162,they buy,argus reiterated buy rating set 300.00 price objective shares nvidia research note friday october 12th .
163,they buy,goldman sachs group upgraded nvidia buy rating conviction-buy rating cut price objective stock 324.00 305.00 research note thursday october 18th .
164,they buy,tigress financial reiterated buy rating shares nvidia research note friday october 5th .
165,they buy,finally bidaskclub lowered nvidia buy rating hold rating research note wednesday october 24th .
166,they buy,eleven research analysts rated stock hold rating twenty-six given buy rating one given strong buy rating company .
167,they buy,stock consensus rating buy average target price 289.82 .
168,they buy,getting trading period increased 200 days stock price seen 11.56 average .
169,they sell,considering key technical indicators 56. sell signal occurred nvidia corporation nasdaq nvda .
170,they sell,stock also flashing sell barchart trendspotter trading system .
171,they sell,traders hoping speculate nvda short-term trajectory know short terms indicators stock averaged 40 sell average daily trading volume past 20 days 14560210 shares .
172,they sell,nvda stock overall 0.25 sell signal considering medium term indicators 50-day average daily volume remained almost 11286542 shares .
173,they sell,also worth noting stock whose average daily volume 100 days prior writing shares 100 sell basis long term indicators .
174,they sell,09/24/2018 byron michael principal accounting officer sold 11.26 thousand shares price per share 263.94 .
175,they sell,byron michael performs principal accounting officer job sold 0.04 thousand shares 12.05 thousand .
176,they buy,analysts jp morgan upped rating shares nvidia corporation nasdaq nvda neutral overweight opinion released october 30. bofa/merrill analysts handed buy rating nvda stock lifted target price shares flash note investors october 25. price target raised 360 300 .
177,they buy,bofa/merrill analysts launched coverage nvda stock buy rating according flash note investors october 25. analysts evercore isi sticking outperform recommendation .
178,they sell,average consensus rating company 2.1 scale 5 equates unanimous sell rating .
179,they sell,short mean analyst recommendations calling stock sell .
180,they buy,provise management group llc increased stake shares nvidia co. nasdaq nvda 16.5 3rd quarter according company recent 13f filing securities exchange commission .
181,they sell,"related news evp ajay k. puri sold 90,831 shares company stock transaction tuesday october 2nd ."
182,they sell,"stock sold average price 289.35 total value 26,281,949.85 ."
183,they sell,"also cfo colette kress sold 11,576 shares company stock transaction thursday september 20th ."
184,they sell,"shares sold average price 266.31 total value 3,082,804.56 ."
185,they sell,"last three months insiders sold 113,707 shares company stock worth 32,347,973 ."
186,they buy,name required abacus planning group inc. bought new stake shares nvidia co. nasdaq nvda 3rd quarter according recent form 13f filing sec .
187,they buy,"fund bought 1,505 shares computer hardware maker stock valued approximately 422,000 ."
188,they sell,"related news evp ajay k. puri sold 90,831 shares stock transaction dated tuesday october 2nd ."
189,they sell,"shares sold average price 289.35 total value 26,281,949.85 ."
190,they sell,"also cfo colette kress sold 11,576 shares stock transaction dated thursday september 20th ."
191,they sell,"stock sold average price 266.31 total transaction 3,082,804.56 ."
192,they sell,"insiders sold 113,707 shares company stock valued 32,347,973 last ninety days ."
193,they buy,zacks investment research cut shares nvidia buy rating hold rating report wednesday july 11th .
194,they buy,goldman sachs group upped price objective shares nvidia 310.00 324.00 gave stock buy rating report tuesday august 7th .
195,they buy,bidaskclub upgraded shares nvidia buy rating strong-buy rating report friday august 10th .
196,they buy,eleven research analysts rated stock hold rating twenty-six assigned buy rating one given strong buy rating company .
197,they buy,company consensus rating buy average target price 290.21 .
198,they sell,sell-side analysts anticipate nvidia co. post 7.15 eps current fiscal year .
199,they sell,sell-side analysts anticipate nvidia co. post 7.15 eps current fiscal year .
200,they buy,bidaskclub raised shares nvidia buy rating strong-buy rating report saturday august 25th .
201,they buy,benchmark reiterated buy rating issued 310.00 target price 280.00 shares nvidia research report thursday september 20th .
202,they buy,needham company llc upped target price shares nvidia 325.00 350.00 gave stock buy rating research report friday september 14th .
203,they buy,tigress financial reaffirmed buy rating shares nvidia research note friday october 5th .
204,they buy,eleven equities research analysts rated stock hold rating twenty-six given buy rating one given strong buy rating company .
205,they buy,nvidia currently consensus rating buy average price target 290.21 .
206,they sell,"news evp ajay k. puri sold 90,831 shares nvidia stock transaction tuesday october 2nd ."
207,they sell,"shares sold average price 289.35 total value 26,281,949.85 ."
208,they sell,"also cfo colette kress sold 11,576 shares business stock transaction thursday september 20th ."
209,they sell,"shares sold average price 266.31 total transaction 3,082,804.56 ."
210,they sell,"insiders sold 113,707 shares company stock valued 32,347,973 last quarter ."
211,they buy,jpmorgan chase co. upgraded shares nvidia nasdaq nvda neutral rating overweight rating report issued tuesday october 30th marketbeat ratings reports .
212,they buy,bidaskclub raised shares nvidia buy rating strong-buy rating research note saturday august 25th .
213,they buy,benchmark reaffirmed buy rating set 310.00 price target 280.00 shares nvidia research note thursday september 20th .
214,they buy,needham company llc raised price target shares nvidia 325.00 350.00 gave stock buy rating research note friday september 14th .
215,they buy,tigress financial reaffirmed buy rating shares nvidia research note friday october 5th .
216,they buy,eleven research analysts rated stock hold rating twenty-six given buy rating one issued strong buy rating company stock .
217,they buy,company currently consensus rating buy consensus target price 290.21 .
218,they buy,"keyword nvidia nasdaq nvda nvda computer technology,67066g10 upgrade jpmorgan chase co.ratings:4,34 nasdaq nvdarefreshed1 receive news ratings nvidia daily enter email address receive concise daily summary latest news analysts ratings nvidia related companies marketbeat.com free daily email newsletter ."
219,they sell,hedge funds also bought sold shares company .
220,they buy,"tuttle tactical management bought new stake nvidia 1st quarter valued 1,353,000 ."
221,they buy,bidaskclub raised shares nvidia buy rating strong-buy rating report saturday august 25th .
222,they buy,benchmark reiterated buy rating issued 310.00 target price 280.00 shares nvidia research report thursday september 20th .
223,they buy,needham company llc upped target price shares nvidia 325.00 350.00 gave stock buy rating research report friday september 14th .
224,they buy,tigress financial reaffirmed buy rating shares nvidia research note friday october 5th .
225,they buy,eleven equities research analysts rated stock hold rating twenty-six given buy rating one given strong buy rating company .
226,they buy,nvidia currently consensus rating buy average price target 290.21 .
227,they sell,sell-side analysts anticipate nvidia co. post 7.15 eps current fiscal year .
228,they buy,pause server client time buy nvidia stock discount .
229,they sell,hedge funds also bought sold shares company .
230,they buy,"tuttle tactical management bought new stake nvidia 1st quarter valued 1,353,000 ."
231,they buy,bidaskclub raised shares nvidia buy rating strong-buy rating report saturday august 25th .
232,they buy,benchmark reiterated buy rating issued 310.00 target price 280.00 shares nvidia research report thursday september 20th .
233,they buy,needham company llc upped target price shares nvidia 325.00 350.00 gave stock buy rating research report friday september 14th .
234,they buy,tigress financial reaffirmed buy rating shares nvidia research note friday october 5th .
235,they buy,eleven equities research analysts rated stock hold rating twenty-six given buy rating one given strong buy rating company .
236,they buy,nvidia currently consensus rating buy average price target 290.21 .
237,they sell,roche holdings ag basel adr rhhby shares sold hemenway trust co llc investors sentiment increased 1.6 q2 2018.
238,they sell,increased 45 investors sold nvidia corporation shares 281 reduced holdings .
239,they buy,"wilbanks smith thomas asset mngmt lc invested 0.03 1,411 shares ."
240,they buy,moreover lone pine 2.67 invested nvidia corporation nasdaq nvda .
241,they buy,fiduciary fin svcs southwest tx invested 0.18 portfolio nvidia corporation nasdaq nvda .
242,they buy,"appleton prtn inc owns 0.08 invested nvidia corporation nasdaq nvda 2,439 shares ."
243,they buy,etrade cap mngmt ltd com invested 0.05 nvidia corporation nasdaq nvda .
244,they sell,"4,643 shares sold puri ajay k worth 1.24m thursday june 14 ."
245,they sell,"229,042 worth nvidia corporation nasdaq nvda shares sold kress colette ."
246,they sell,stevens mark also sold 10.03 million worth nvidia corporation nasdaq nvda shares .
247,they sell,"21,029 shares sold seawell brooke worth 5.57m ."
248,they sell,"jones harvey c sold 100,000 shares worth 24.21m tuesday june 26. gaither james c sold 45,000 shares worth 11.41 million ."
249,they buy,stock increased 1.29 2.73 last trading session reaching 213.79 .
250,they sell,among 15 analysts covering nvidia nasdaq nvda 11 buy rating 0 sell 4 hold .
251,they buy,monday may 14 stock rating maintained bank america buy .
252,they buy,stock nvidia corporation nasdaq nvda earned hold rating stifel nicolaus friday august 17. firm neutral rating ubs given friday may 11. barclays capital maintained shares nvda report friday may 11 overweight rating .
253,they buy,stock nvidia corporation nasdaq nvda earned outperform rating wells fargo wednesday august 15. rating maintained fbr capital friday may 11 buy .
254,they sell,number hedge funds also recently bought sold shares nvda .
255,they sell,"related news insider michael byron sold 11,257 shares company stock transaction occurred monday september 24th ."
256,they sell,"stock sold average price 263.94 total transaction 2,971,172.58 ."
257,they sell,"also cfo colette kress sold 11,576 shares company stock transaction occurred thursday september 20th ."
258,they sell,"stock sold average price 266.31 total value 3,082,804.56 ."
259,they sell,"insiders sold total 113,707 shares company stock worth 32,347,973 last three months ."
260,they buy,morgan stanley raised nvidia neutral rating overweight rating research report tuesday october 30th .
261,they buy,jpmorgan chase co. raised nvidia neutral rating overweight rating dropped price target stock 265.00 255.00 report tuesday october 30th .
262,they buy,bank america dropped price target nvidia 360.00 300.00 set buy rating company report thursday october 25th .
263,they buy,bidaskclub cut nvidia buy rating hold rating report wednesday october 24th .
264,they buy,eleven analysts rated stock hold rating twenty-six assigned buy rating one issued strong buy rating company .
265,they buy,stock presently consensus rating buy consensus target price 290.21 .
266,they sell,several institutional investors also recently bought sold shares nvda .
267,they buy,argus reiterated buy rating set 300.00 price target shares nvidia research report friday october 12th .
268,they buy,morgan stanley upgraded shares nvidia neutral rating overweight rating research report tuesday october 30th .
269,they buy,bidaskclub downgraded shares nvidia strong-buy rating buy rating research report tuesday october 9th .
270,they buy,finally jpmorgan chase co. upgraded shares nvidia neutral rating overweight rating reduced price target company 265.00 255.00 research report tuesday october 30th .
271,they buy,eleven analysts rated stock hold rating twenty-six given buy rating one given strong buy rating company stock .
272,they buy,stock currently average rating buy consensus target price 290.21 .
273,they buy,jpmorgan chase co. upgraded shares nvidia nasdaq nvda neutral rating overweight rating research report sent investors tuesday october 30th marketbeat ratings reports .
274,they buy,zacks investment research lowered shares nvidia buy rating hold rating research report wednesday july 11th .
275,they buy,bidaskclub lowered shares nvidia buy rating hold rating research note wednesday october 24th .
276,they buy,finally bank america dropped price objective nvidia 360.00 300.00 set buy rating stock report thursday october 25th .
277,they buy,eleven analysts rated stock hold rating twenty-six given buy rating one assigned strong buy rating company .
278,they buy,company consensus rating buy consensus price target 290.21 .
279,they sell,"related news insider michael byron sold 11,257 shares firm stock transaction occurred monday september 24th ."
280,they sell,"stock sold average price 263.94 total transaction 2,971,172.58 ."
281,they sell,"also cfo colette kress sold 11,576 shares firm stock transaction occurred thursday september 20th ."
282,they sell,"shares sold average price 266.31 total value 3,082,804.56 ."
283,they sell,"last 90 days insiders sold 113,707 shares company stock valued 32,347,973 ."
284,they buy,"keyword nvidia nasdaq nvda nvda computer technology,67066g10 upgrade jpmorgan chase co.ratings:4,34 nasdaq nvdarefreshed1 receive news ratings nvidia daily enter email address receive concise daily summary latest news analysts ratings nvidia related companies marketbeat.com free daily email newsletter ."
285,they buy,finally whittier trust co. increased holdings shares nvidia 18.3 third quarter .
286,they buy,goldman sachs group upgraded nvidia buy rating conviction-buy rating lowered price target stock 324.00 305.00 report thursday october 18th .
287,they buy,evercore isi increased price target nvidia 300.00 400.00 gave stock outperform rating report friday september 28th .
288,they buy,tigress financial restated buy rating shares nvidia report friday october 5th .
289,they buy,needham company llc increased price objective nvidia 325.00 350.00 gave stock buy rating report friday september 14th .
290,they buy,eleven analysts rated stock hold rating twenty-six issued buy rating one given strong buy rating company stock .
291,they buy,company presently average rating buy consensus target price 290.21 .
292,they sell,"news insider michael byron sold 11,257 shares business stock transaction dated monday september 24th ."
293,they sell,"stock sold average price 263.94 total value 2,971,172.58 ."
294,they sell,"also cfo colette kress sold 11,576 shares company stock transaction occurred thursday september 20th ."
295,they sell,"stock sold average price 266.31 total value 3,082,804.56 ."
296,they sell,"insiders sold total 113,707 shares company stock worth 32,347,973 last three months ."
297,they buy,principal financial group inc. increased holdings shares nvidia 5.6 first quarter .
298,they buy,brown advisory inc. increased holdings shares nvidia 152.5 first quarter .
299,they sell,"related news cfo colette kress sold 11,576 shares business stock transaction occurred thursday september 20th ."
300,they sell,"shares sold average price 266.31 total value 3,082,804.56 ."
301,they sell,"also insider michael byron sold 11,257 shares business stock transaction occurred monday september 24th ."
302,they sell,"stock sold average price 263.94 total transaction 2,971,172.58 ."
303,they sell,"last 90 days insiders sold 113,707 shares company stock valued 32,347,973 ."
304,they sell,sell-side analysts predict nvidia co. post 7.15 eps current year .
305,they buy,zacks investment research downgraded nvidia buy rating hold rating report wednesday july 11th .
306,they buy,goldman sachs group raised target price nvidia 310.00 324.00 gave stock buy rating research note tuesday august 7th .
307,they buy,bidaskclub raised nvidia buy rating strong-buy rating research note friday august 10th .
308,they buy,eleven equities research analysts rated stock hold rating twenty-six assigned buy rating one issued strong buy rating company stock .
309,they buy,stock currently consensus rating buy average price target 290.21 .
310,they buy,name required td asset management inc. increased holdings shares nvidia co. nasdaq nvda 19.7 3rd quarter according recent form 13f filing securities exchange commission .
311,they buy,bidaskclub cut nvidia strong-buy rating buy rating report saturday august 18th .
312,they buy,valuengine cut nvidia buy rating hold rating report friday october 12th .
313,they buy,finally zacks investment research cut nvidia buy rating hold rating report wednesday july 11th .
314,they buy,eleven analysts rated stock hold rating twenty-six assigned buy rating one given strong buy rating stock .
315,they buy,stock currently consensus rating buy average target price 290.21 .
316,they sell,"nvidia news insider michael byron sold 11,257 shares nvidia stock transaction monday september 24th ."
317,they sell,"stock sold average price 263.94 total transaction 2,971,172.58 ."
318,they sell,"also cfo colette kress sold 11,576 shares nvidia stock transaction thursday september 20th ."
319,they sell,"shares sold average price 266.31 total value 3,082,804.56 ."
320,they sell,"last ninety days insiders sold 113,707 shares company stock valued 32,347,973 ."
321,they buy,nisource inc. ni receives average rating hold brokerages jpmorgan chase co. upgraded shares nvidia nasdaq nvda neutral rating overweight rating research note released tuesday october 30th marketbeat reports .
