,assoc,values
33,they buy,jpmorgan chase co. reissued buy rating set 88.00 price objective shares incyte research report sunday june 24th .
34,they buy,zacks investment research cut incyte buy rating hold rating research report monday july 23rd .
35,they sell,one research analyst rated stock sell rating eleven given hold rating fourteen assigned buy rating stock .
36,they buy,incyte currently average rating buy average price target 94.48 .
37,they sell,"news evp paula j. swain sold 10,000 shares company stock transaction occurred tuesday august 21st ."
38,they sell,"stock sold average price 70.00 total value 700,000.00 ."
39,they sell,"also evp barry p. flannelly sold 1,000 shares company stock transaction occurred wednesday october 3rd ."
40,they sell,"shares sold average price 70.00 total value 70,000.00 ."
41,they sell,"insiders sold 31,000 shares company stock worth 2,202,100 last 90 days ."
42,they buy,"keyword incyte nasdaq incy incy medical,45337c10 upgrade valuengineratings:4,23 nasdaq incyrefreshed3 receive news ratings incyte daily enter email address receive concise daily summary latest news analysts ratings incyte related companies marketbeat.com free daily email newsletter ."
43,they buy,argus set 83.00 target price shares incyte gave company buy rating research report thursday august 30th .
44,they buy,bidaskclub upgraded shares incyte buy rating strong-buy rating research report friday august 31st .
45,they buy,cowen reiterated buy rating shares incyte research report tuesday september 4th .
46,they buy,finally morgan stanley downgraded shares incyte overweight rating equal weight rating research report friday july 13th .
47,they sell,one research analyst rated stock sell rating eleven assigned hold rating fourteen given buy rating company stock .
48,they buy,company average rating buy average target price 94.48 .
49,they sell,"incyte news evp paula j. swain sold 10,000 shares business stock transaction tuesday september 4th ."
50,they sell,"shares sold average price 73.21 total transaction 732,100.00 ."
51,they sell,"also evp barry p. flannelly sold 1,000 shares business stock transaction wednesday october 3rd ."
52,they sell,"shares sold average price 70.00 total transaction 70,000.00 ."
53,they sell,"insiders sold total 31,000 shares company stock valued 2,202,100 last 90 days ."
54,they buy,ishares p small-cap 600 value etf ijs holdings lifted confluence investment management llc confluence investment management llc trims position ishares msci acwi ex us etf acwx incyte nasdaq incy stock buy rating reaffirmed analysts raymond james research report issued thursday .
55,they buy,analysts wrote reiterating strong buy rating incyte .
56,they buy,argus set 83.00 price target incyte gave company buy rating research report thursday august 30th .
57,they buy,bidaskclub upgraded incyte buy rating strong-buy rating research report friday august 31st .
58,they buy,cowen reiterated buy rating shares incyte research report tuesday september 4th .
59,they buy,finally morgan stanley downgraded incyte overweight rating equal weight rating research report friday july 13th .
60,they sell,one analyst rated stock sell rating eleven given hold rating fourteen assigned buy rating stock .
61,they buy,company presently consensus rating buy consensus target price 94.48 .
62,they sell,"incyte news evp barry p. flannelly sold 1,000 shares business stock transaction occurred wednesday october 3rd ."
63,they sell,"stock sold average price 70.00 total value 70,000.00 ."
64,they sell,"also insider paul trower sold 10,000 shares business stock transaction occurred wednesday october 3rd ."
65,they sell,"shares sold average price 70.00 total value 700,000.00 ."
66,they sell,"insiders sold total 31,000 shares company stock valued 2,202,100 last 90 days ."
67,they buy,"qube research technologies ltd bought new stake incyte second quarter valued approximately 161,000 ."
68,they buy,"finally seven eight capital lp bought new stake incyte third quarter valued approximately 202,000 ."
69,they buy,"bp plc bought new stake shares incyte second quarter valued approximately 1,541,000 ."
70,they buy,argus set 83.00 price target incyte gave company buy rating research report thursday august 30th .
71,they buy,bidaskclub upgraded incyte buy rating strong-buy rating research report friday august 31st .
72,they buy,cowen restated buy rating shares incyte research report tuesday september 4th .
73,they buy,finally morgan stanley downgraded incyte overweight rating equal weight rating report friday july 13th .
74,they sell,one equities research analyst rated stock sell rating eleven given hold rating fourteen assigned buy rating stock .
75,they buy,incyte currently consensus rating buy consensus target price 94.48 .
76,they sell,"related news evp paula j. swain sold 10,000 shares company stock transaction tuesday september 4th ."
77,they sell,"stock sold average price 73.21 total transaction 732,100.00 ."
78,they sell,"also evp barry p. flannelly sold 1,000 shares company stock transaction dated wednesday october 3rd ."
79,they sell,"stock sold average price 70.00 total value 70,000.00 ."
80,they sell,"last quarter insiders sold 31,000 shares company stock valued 2,202,100 ."
81,they buy,verition fund management llc acquires new position commvault systems inc. nasdaq cvlt stifel financial corp nyse sf shares bought northern trust corp raymond james reaffirmed buy rating shares incyte nasdaq incy research report report published thursday morning .
82,they buy,reiterating strong buy rating incyte .
83,they buy,argus set 83.00 price objective incyte gave company buy rating research note thursday august 30th .
84,they buy,bidaskclub raised incyte buy rating strong-buy rating research note friday august 31st .
85,they buy,cowen reaffirmed buy rating shares incyte research note tuesday september 4th .
86,they buy,finally morgan stanley downgraded incyte overweight rating equal weight rating research note friday july 13th .
87,they sell,one analyst rated stock sell rating eleven given hold rating fourteen given buy rating company stock .
88,they buy,incyte currently average rating buy consensus target price 94.48 .
89,they sell,"news evp barry p. flannelly sold 1,000 shares firm stock transaction wednesday october 3rd ."
90,they sell,"stock sold average price 70.00 total transaction 70,000.00 ."
91,they sell,"also evp paula j. swain sold 10,000 shares firm stock transaction tuesday september 4th ."
92,they sell,"stock sold average price 73.21 total value 732,100.00 ."
93,they sell,"insiders sold 31,000 shares company stock worth 2,202,100 last 90 days ."
94,they sell,several hedge funds recently bought sold shares company .
95,they buy,franklin financial network fsb given hold rating stephens tractor supply tsco upgraded royal bank canada outperform zacks investment research upgraded shares incyte nasdaq incy hold rating buy rating report issued wednesday october 10th .
96,they buy,bidaskclub raised incyte hold rating buy rating report monday august 20th .
97,they buy,cowen restated buy rating shares incyte research note tuesday july 31st .
98,they sell,one research analyst rated stock sell rating eleven issued hold rating fourteen given buy rating company .
99,they buy,incyte consensus rating buy average target price 94.48 .
100,they sell,"incyte news evp paula j. swain sold 10,000 shares stock transaction occurred tuesday august 21st ."
101,they sell,"shares sold average price 70.00 total transaction 700,000.00 ."
102,they sell,"also evp barry p. flannelly sold 1,000 shares stock transaction wednesday october 3rd ."
103,they sell,"stock sold average price 70.00 total value 70,000.00 ."
104,they sell,"last three months insiders sold 31,000 shares company stock worth 2,202,100 ."
105,they buy,verition fund management llc increased stake incyte 247.4 2nd quarter .
106,they buy,baird financial group inc. increased stake incyte 93.3 2nd quarter .
107,they buy,increased stake incyte 133.0 2nd quarter .
108,they buy,finally majesty queen right province alberta represented alberta investment management corp increased stake incyte 2.1 2nd quarter .
109,they buy,"read understanding analyst ratings viewcount type=a id=1096827 get free copy zacks research report incyte incy information research offerings zacks investment research visit zacks.com keyword incyte nasdaq incy incy medical,45337c10 upgrade zacks investment researchratings:4,23 nasdaq incyrefreshed2 receive news ratings incyte daily enter email address receive concise daily summary latest news analysts ratings incyte related companies marketbeat.com free daily email newsletter ."
110,they buy,brokerages anticipate us concrete inc uscr post earnings 1.55 per share chubb cb buy rating reaffirmed wells fargo co state alaska department revenue grew position incyte co. nasdaq incy 3.2 3rd quarter according company recent disclosure sec .
111,they sell,number institutional investors hedge funds also recently bought sold shares business .
112,they buy,assetmark inc. increased position shares incyte 221.5 first quarter .
113,they buy,"qube research technologies ltd bought new position incyte second quarter valued 161,000 ."
114,they sell,"news insider paul trower sold 10,000 shares business stock transaction occurred wednesday october 3rd ."
115,they sell,"shares sold average price 70.00 total value 700,000.00 ."
116,they sell,"also evp barry p. flannelly sold 1,000 shares business stock transaction occurred wednesday october 3rd ."
117,they sell,"stock sold average price 70.00 total transaction 70,000.00 ."
118,they sell,"insiders sold total 31,000 shares company stock worth 2,202,100 last three months ."
119,they buy,morgan stanley downgraded shares incyte overweight rating equal weight rating research report friday july 13th .
120,they buy,zacks investment research upgraded shares incyte hold rating buy rating set 79.00 price target company research note friday july 20th .
121,they sell,bidaskclub cut shares incyte hold rating sell rating research note wednesday july 25th .
122,they buy,finally raymond james reiterated buy rating shares incyte research note friday july 27th .
123,they sell,one equities research analyst rated stock sell rating eleven given hold rating fourteen issued buy rating company .
124,they buy,incyte average rating buy consensus target price 94.48 .
125,they buy,cohen steers select pref inc fd inc psf shares bought raymond james associates millennium management llc acquires new position nebula acquisition corp nebuu raymond james analyst reni benjamin reiterated buy rating incyte corp nasdaq incy today .
126,they buy,benjamin commented reiterating strong buy rating incyte .
127,they buy,incyte corp analyst consensus moderate buy price target consensus 77.29 20.2 upside current levels .
128,they buy,report issued october 22 cowen co. also maintained buy rating stock .
129,they buy,widget name vertical-dailyinsider widget position stock page side bar page sidebar blog sidebar canvas id= canvas style= display block background-color rgba 76 75 75 1.00 width= 320 height= 700 script src= http script src= http script src= http script src= http posted amanda harley oct 25th 2018 comments zacks investment research downgraded shares incyte nasdaq incy buy rating hold rating research note released tuesday october 16th .
130,they buy,jpmorgan chase co. reissued buy rating issued 88.00 target price shares incyte research note sunday june 24th .
131,they sell,bidaskclub raised incyte sell rating hold rating research note saturday june 23rd .
132,they buy,argus set 83.00 target price incyte gave company buy rating research note thursday august 30th .
133,they buy,cowen reissued buy rating shares incyte research note tuesday september 4th .
134,they sell,one analyst rated stock sell rating eleven given hold rating fourteen assigned buy rating company .
135,they buy,stock consensus rating buy average price target 94.48 .
136,they sell,"incyte news evp paula j. swain sold 10,000 shares company stock transaction occurred tuesday september 4th ."
137,they sell,"stock sold average price 73.21 total transaction 732,100.00 ."
138,they sell,"also evp barry p. flannelly sold 1,000 shares company stock transaction occurred wednesday october 3rd ."
139,they sell,"stock sold average price 70.00 total value 70,000.00 ."
140,they sell,"insiders sold total 31,000 shares company stock worth 2,202,100 last quarter ."
141,they sell,several institutional investors recently bought sold shares incy .
142,they sell,"featured story fundamental analysisviewcount type=a id=1099869 get free copy zacks research report incyte incy information research offerings zacks investment research visit zacks.com keyword incyte nasdaq incy incy medical,45337c10 downgrade zacks investment researchratings:4,23 nasdaq incyrefreshed1 receive news ratings incyte daily enter email address receive concise daily summary latest news analysts ratings incyte related companies marketbeat.com free daily email newsletter ."
143,they sell,12 12 analysts rated buy strong buy 0 advised investors desist buying stock sell already possess .
144,they sell,company spent 24.86 million trying sell products last quarter result yielding gross income 496.66 million .
145,they sell,"related news evp general manager us flannelly barry p sold 1,000 shares company stock transaction recorded october 3rd 2018. sale performed average price 70.00 total value 70,000. sale deal closes principal accounting officer flannelly barry p sold 10,000 shares company stock valued 700,000. also evp human resources swain paula j sold 10,000 shares company stock deal recorded october 3rd 2018. shares sold average price 70.00 per share total market value 32,324. following completion acquisition evp human resources holds 10,000 shares company stock valued 732,100. last 6 months insiders changed ownership shares company stock 0.30 ."
146,they buy,3 20 analysts covering stock rated buy 8 maintained hold recommendation incyte corporation stock .
147,they sell,0 analysts assigned sell rating incy stock .
148,they sell,company spent 24.86 million trying sell products last quarter result yielding gross income 496.66 million .
149,they sell,"related news evp general manager us flannelly barry p sold 1,000 shares company stock transaction recorded october 3rd 2018. sale performed average price 70.00 total value 70,000. sale deal closes principal accounting officer flannelly barry p sold 10,000 shares company stock valued 700,000. also evp human resources swain paula j sold 10,000 shares company stock deal recorded october 3rd 2018. shares sold average price 70.00 per share total market value 32,324. following completion acquisition evp human resources holds 10,000 shares company stock valued 732,100. last 6 months insiders changed ownership shares company stock 0.30 ."
150,they buy,3 20 analysts covering stock rated buy 8 maintained hold recommendation incyte corporation stock .
151,they sell,0 analysts assigned sell rating incy stock .
152,they sell,"news evp barry p. flannelly sold 1,000 shares incyte stock transaction dated wednesday october 3rd ."
153,they sell,"stock sold average price 70.00 total transaction 70,000.00 ."
154,they sell,"also evp paula j. swain sold 10,000 shares incyte stock transaction dated tuesday september 4th ."
155,they sell,"shares sold average price 73.21 total value 732,100.00 ."
156,they sell,"last 90 days insiders sold 31,000 shares company stock valued 2,202,100 ."
157,they sell,several hedge funds recently bought sold shares company .
158,they sell,drop might tempting investor sell point fact would prove short-sighted mistake sell-side analysts think almost 53.75 gain yet come shareholders .
159,they buy,current time stock 12 buy 8 hold ratings .
160,they sell,"incyte news evp paula j. swain sold 10,000 shares firm stock transaction occurred tuesday august 21st ."
161,they sell,"stock sold average price 70.00 total value 700,000.00 ."
162,they sell,"also evp barry p. flannelly sold 1,000 shares firm stock transaction occurred wednesday october 3rd ."
163,they sell,"shares sold average price 70.00 total value 70,000.00 ."
164,they sell,"last quarter insiders sold 31,000 shares company stock valued 2,202,100 ."
165,they buy,zacks investment research cut incyte buy rating hold rating research note tuesday october 16th .
166,they sell,valuengine upgraded incyte strong sell rating sell rating research note tuesday october 2nd .
167,they sell,one investment analyst rated stock sell rating eleven issued hold rating fourteen issued buy rating company stock .
168,they buy,company presently consensus rating buy average price target 94.48 .
169,they sell,"related news evp barry p. flannelly sold 1,000 shares incyte stock transaction dated wednesday october 3rd ."
170,they sell,"shares sold average price 70.00 total transaction 70,000.00 ."
171,they sell,"also insider paul trower sold 10,000 shares incyte stock transaction dated wednesday october 3rd ."
172,they sell,"shares sold average price 70.00 total transaction 700,000.00 ."
173,they sell,"last ninety days insiders sold 31,000 shares company stock valued 2,202,100 ."
174,they sell,bidaskclub raised shares incyte sell rating hold rating research report saturday june 23rd .
175,they sell,valuengine raised shares incyte strong sell rating sell rating research report tuesday october 2nd .
176,they buy,zacks investment research downgraded shares incyte buy rating hold rating research report monday july 23rd .
177,they sell,one research analyst rated stock sell rating eleven assigned hold rating fourteen given buy rating company stock .
178,they buy,incyte average rating buy consensus price target 94.48 .
179,they sell,"incyte news evp barry p. flannelly sold 1,000 shares stock transaction wednesday october 3rd ."
180,they sell,"shares sold average price 70.00 total value 70,000.00 ."
181,they sell,"also evp paula j. swain sold 10,000 shares stock transaction tuesday september 4th ."
182,they sell,"shares sold average price 73.21 total transaction 732,100.00 ."
183,they sell,"last quarter insiders sold 31,000 shares company stock valued 2,202,100 ."
184,they sell,bidaskclub raised shares incyte strong sell rating sell rating research note friday june 15th .
185,they buy,jpmorgan chase co. reissued buy rating set 88.00 target price shares incyte research note sunday june 24th .
186,they buy,finally morgan stanley downgraded incyte overweight rating equal weight rating report friday july 13th .
187,they sell,one investment analyst rated stock sell rating eleven issued hold rating fourteen issued buy rating stock .
188,they buy,company currently average rating buy consensus target price 94.48 .
189,they sell,"news evp barry p. flannelly sold 1,000 shares company stock transaction occurred wednesday october 3rd ."
190,they sell,"stock sold average price 70.00 total transaction 70,000.00 ."
191,they sell,"also evp paula j. swain sold 10,000 shares company stock transaction occurred tuesday september 4th ."
192,they sell,"stock sold average price 73.21 total value 732,100.00 ."
193,they sell,"last 90 days insiders sold 31,000 shares company stock worth 2,202,100 ."
194,they sell,"russell investments group ltd. buys 58,372 shares evolution petroleum corp epm rev group nyse revg downgraded stifel nicolaus hold incyte co. nasdaq incy evp barry p. flannelly sold 1,000 shares business stock transaction occurred wednesday october 3rd ."
195,they sell,"shares sold average price 70.00 total transaction 70,000.00 ."
196,they sell,hedge funds institutional investors recently bought sold shares stock .
197,they sell,zacks investment research sales averages mean average based survey sell-side research analysts provide coverage incyte .
198,they buy,bidaskclub upgraded incyte hold rating buy rating research report monday august 20th .
199,they buy,cowen reiterated buy rating shares incyte research report tuesday july 31st .
200,they sell,one research analyst rated stock sell rating eleven assigned hold rating fourteen issued buy rating company stock .
201,they buy,incyte average rating buy average target price 94.48 .
202,they sell,"related news evp paula j. swain sold 10,000 shares business stock transaction occurred tuesday september 4th ."
203,they sell,"stock sold average price 73.21 total transaction 732,100.00 ."
204,they sell,"also evp barry p. flannelly sold 1,000 shares business stock transaction occurred wednesday october 3rd ."
205,they sell,"stock sold average price 70.00 total value 70,000.00 ."
206,they sell,"insiders sold 31,000 shares company stock valued 2,202,100 last 90 days ."
207,they buy,russell investments group ltd. increased position shares incyte 99.8 first quarter .
208,they buy,ladenburg thalmann financial services inc. increased position shares incyte 62.2 first quarter .
209,they buy,finally assetmark inc. increased position shares incyte 221.5 first quarter .
210,they sell,"1.30 billion sales expected silgan holdings inc. slgn quarter bowscoin bsc reaches market capitalization 16,073.00 incyte co. nasdaq incy evp barry p. flannelly sold 1,000 shares business stock transaction dated wednesday october 3rd ."
211,they sell,"shares sold average price 70.00 total transaction 70,000.00 ."
212,they sell,average sell-side analysts predict incyte co. post 0.41 earnings per share current fiscal year .
