,assoc,values
142,they buy,hugh johnson advsr lc invested 0.27 becton dickinson company nyse bdx .
143,they buy,peoples services invested 0 becton dickinson company nyse bdx .
144,they sell,"9.96m worth stock sold ring timothy wednesday november 7. shares 511,328 sold bodner charles r. 1.26 million worth becton dickinson company nyse bdx sold lim james c thursday november 8. friday november 30 insider borzi james w sold 1.49 million ."
145,they sell,"mas ribo alberto sold 1.07m worth stock 4,530 shares ."
146,they sell,"5,243 becton dickinson company nyse bdx shares value 1.28 million sold polen thomas e jr ."
147,they sell,zacks investment research upgraded shares becton dickinson sell rating hold rating research note tuesday .
148,they buy,barclays increased price target shares becton dickinson 260.00 266.00 gave stock equal weight rating research note monday april 15th .
149,they buy,valuengine lowered shares becton dickinson buy rating hold rating research note monday april 1st .
150,they buy,raymond james decreased price target shares becton dickinson 290.00 280.00 set strong-buy rating company research note tuesday march 19th .
151,they buy,six analysts rated stock hold rating six assigned buy rating one assigned strong buy rating company .
152,they buy,company average rating buy average target price 256.25 .
153,they buy,edison international nyse eix shares bought security national trust co .
154,they sell,zacks investment research raised becton dickinson sell rating hold rating research report tuesday .
155,they buy,valuengine lowered becton dickinson buy rating hold rating research report monday april 1st .
156,they buy,raymond james cut target price becton dickinson 290.00 280.00 set strong-buy rating stock research report tuesday march 19th .
157,they buy,six investment analysts rated stock hold rating six assigned buy rating one given strong buy rating company .
158,they buy,company average rating buy consensus target price 256.25 .
159,they sell,"becton dickinson news evp ribo alberto mas sold 2,104 shares becton dickinson stock transaction occurred friday march 15th ."
160,they sell,"stock sold average price 255.00 total transaction 536,520.00 ."
161,they sell,"also ceo vincent a. forlenza sold 11,340 shares becton dickinson stock transaction occurred monday february 25th ."
162,they sell,"stock sold average price 250.40 total value 2,839,536.00 ."
163,they sell,"last ninety days insiders sold 29,684 shares company stock worth 7,518,574 ."
164,they buy,"choate investment advisors invests 211,000 becton dickinson co bdx stock dakota wealth management 3.67 million holdings vanguard p 500 etf voo name required choate investment advisors bought new stake becton dickinson co nyse bdx first quarter according company recent filing securities exchange commission ."
165,they buy,"institutional investor bought 843 shares medical instruments supplier stock valued approximately 211,000 ."
166,they sell,average sell-side analysts forecast becton dickinson co post 12.07 earnings per share current fiscal year .
167,they sell,zacks investment research lowered becton dickinson hold rating sell rating research report monday april 22nd .
168,they buy,valuengine lowered becton dickinson buy rating hold rating research report monday april 1st .
169,they buy,six investment analysts rated stock hold rating six assigned buy rating one issued strong buy rating company .
170,they buy,stock average rating buy consensus target price 256.25 .
171,they sell,"news ceo vincent a. forlenza sold 11,340 shares company stock transaction occurred monday february 25th ."
172,they sell,"stock sold average price 250.40 total transaction 2,839,536.00 ."
173,they sell,"also evp ribo alberto mas sold 2,104 shares company stock transaction occurred friday march 15th ."
174,they sell,"stock sold average price 255.00 total value 536,520.00 ."
175,they sell,"last ninety days insiders sold 29,684 shares company stock valued 7,518,574 ."
176,they buy,general mills inc. gis shares bought choate investment advisors becton dickinson company bdx stock price move 240.74 percentage change 1.70 tuesday trading session .
177,they sell,considering stocks buy sell use approach comfortable .
178,they sell,price last 200 days moving increasing trend look buy opportunities shows decreasing trend price last 200 days look sell opportunities .
179,they sell,assessment allows investor determine wise purchase sell particular stock .
180,they sell,"news evp ribo alberto mas sold 4,808 shares stock transaction monday march 4th ."
181,they sell,"stock sold average price 255.03 total transaction 1,226,184.24 ."
182,they sell,"also ceo vincent a. forlenza sold 8,309 shares stock transaction friday march 15th ."
183,they sell,"shares sold average price 255.13 total value 2,119,875.17 ."
184,they sell,"insiders sold 29,684 shares company stock valued 7,518,574 last 90 days ."
185,they sell,zacks investment research upgraded becton dickinson sell rating hold rating research note wednesday april 10th .
186,they buy,valuengine lowered becton dickinson buy rating hold rating report monday april 1st .
187,they buy,piper jaffray companies boosted price objective becton dickinson 274.00 gave company overweight rating report tuesday february 5th .
188,they buy,six research analysts rated stock hold rating six assigned buy rating one given strong buy rating company .
189,they buy,stock currently consensus rating buy consensus target price 256.25 .
190,they sell,paccar inc pcar shares sold sheaff brock investment advisors llc investec asset management north america inc. lifted holdings shares becton dickinson co nyse bdx 5.1 1st quarter according company recent disclosure securities exchange commission sec .
191,they sell,large investors also bought sold shares company .
192,they buy,"rpg investment advisory llc bought new position shares becton dickinson 1st quarter worth 32,000 ."
193,they buy,"nalls sherbakoff group llc bought new position shares becton dickinson 4th quarter worth 34,000 ."
194,they buy,"aspire private capital llc bought new position shares becton dickinson 4th quarter worth 39,000 ."
195,they buy,"finally sontag advisory llc bought new position shares becton dickinson 4th quarter worth 43,000 ."
196,they sell,"becton dickinson news ceo vincent a. forlenza sold 11,340 shares becton dickinson stock transaction occurred monday february 25th ."
197,they sell,"shares sold average price 250.40 total transaction 2,839,536.00 ."
198,they sell,"also ceo vincent a. forlenza sold 3,123 shares becton dickinson stock transaction occurred monday march 4th ."
199,they sell,"shares sold average price 255.03 total transaction 796,458.69 ."
200,they sell,"insiders sold 29,684 shares company stock valued 7,518,574 last 90 days ."
201,they buy,valuengine lowered shares becton dickinson buy rating hold rating report monday april 1st .
202,they sell,zacks investment research raised shares becton dickinson sell rating hold rating report wednesday april 10th .
203,they buy,raymond james cut price target shares becton dickinson 290.00 280.00 set strong-buy rating stock report tuesday march 19th .
204,they buy,six research analysts rated stock hold rating six issued buy rating one assigned strong buy rating company .
205,they buy,becton dickinson average rating buy consensus target price 256.25 .
206,they buy,trademark violation notice becton dickinson co bdx shares bought investec asset management north america inc. originally published finance daily property finance daily .
207,they sell,spdr p insurance etf nysearca kie shares sold roman butler fullerton co .
208,they sell,"de burlo group inc sold 4,400 shares company stock rose 1.29 market ."
209,they buy,stock increased 1.70 4.03 last trading session reaching 240.74 .
210,they buy,"also increased holding intel corp nasdaq intc 108,000 shares quarter total 118,691 shares risen stake thermo fisher scientific inc nyse tmo ."
211,they buy,investors sentiment increased 0.91 q4 2018.
212,they sell,improved 64 investors sold bdx shares 391 reduced holdings .
213,they buy,barnett 0.03 invested becton dickinson company nyse bdx .
214,they buy,missouri-based stifel finance invested 0.51 becton dickinson company nyse bdx .
215,they buy,"bnp paribas arbitrage owns 0 invested becton dickinson company nyse bdx 75,690 shares ."
216,they buy,"moreover koshinski asset mngmt 0.07 invested becton dickinson company nyse bdx 1,177 shares ."
217,they buy,oregon-based auxier asset invested 1.06 becton dickinson company nyse bdx .
218,they buy,"whittier invested 0.06 7,439 shares ."
219,they buy,"vestor lc owns 3.35 invested becton dickinson company nyse bdx 68,214 shares ."
220,they sell,"1.26 million worth becton dickinson company nyse bdx sold lim james c. friday november 16 bodner charles r sold 511,328 worth becton dickinson company nyse bdx 2,080 shares ."
221,they sell,"insider mas ribo alberto sold 4,530 shares worth 1.07m ."
222,they sell,"13,498 becton dickinson company nyse bdx shares value 3.18m sold forlenza vincent a. polen thomas e jr also sold 1.28 million worth becton dickinson company nyse bdx monday november 19 ."
223,they sell,9.96 million worth becton dickinson company nyse bdx sold ring timothy .
224,they buy,investors sentiment increased 1.34 2018 q4 .
225,they sell,increased 67 investors sold dis shares 540 reduced holdings .
226,they buy,weatherstone capital management invested 0.16 walt disney company nyse dis .
227,they buy,timber creek cap management limited com invested 0.05 walt disney company nyse dis .
228,they buy,van strum towne invested 4.45 walt disney company nyse dis .
229,they buy,vanguard group inc invested 0.52 walt disney company nyse dis .
230,they buy,moreover smith howard wealth management lc 0.11 invested walt disney company nyse dis .
231,they sell,becton dickinson nyse bdx upgraded zacks investment research sell rating hold rating research report issued tuesday zacks.com reports .
232,they buy,domestic international revenues increased year year recent times .
233,they buy,piper jaffray companies boosted target price shares becton dickinson 274.00 gave company overweight rating research note tuesday february 5th .
234,they buy,valuengine downgraded shares becton dickinson buy rating hold rating research note monday april 1st .
235,they buy,finally citigroup reduced target price shares becton dickinson 279.00 256.00 set buy rating stock research note wednesday january 2nd .
236,they buy,six research analysts rated stock hold rating six issued buy rating one given strong buy rating company .
237,they buy,company average rating buy consensus price target 256.25 .
238,they sell,"related news ceo vincent a. forlenza sold 11,340 shares company stock transaction dated monday february 25th ."
239,they sell,"shares sold average price 250.40 total transaction 2,839,536.00 ."
240,they sell,"also ceo vincent a. forlenza sold 3,123 shares company stock transaction dated monday march 4th ."
241,they sell,"stock sold average price 255.03 total transaction 796,458.69 ."
242,they sell,"last quarter insiders sold 29,684 shares company stock worth 7,518,574 ."
243,they buy,"get free copy zacks research report becton dickinson bdx information research offerings zacks investment research visit zacks.com keyword becton dickinson nyse bdx bdx medical,07588710 upgrade zacks investment researchratings:4,11 nyse bdx receive news ratings becton dickinson daily enter email address receive concise daily summary latest news analysts ratings becton dickinson related companies marketbeat.com free daily email newsletter ."
244,they sell,"carderock capital management inc sold 5,503 shares company stock rose 1.29 market ."
245,they buy,stock increased 1.22 2.89 last trading session reaching 239.6 .
246,they sell,dived 87 investors sold blk shares 347 reduced holdings .
247,they buy,first midwest savings bank trust division invested 0.07 blackrock inc. nyse blk .
248,they buy,moreover hilltop holdg 0.08 invested blackrock inc. nyse blk .
249,they buy,"also increased holding pepsico inc nyse pep 4,563 shares quarter total 62,980 shares risen stake vanguard whitehall fds inc vym ."
250,they buy,piper jaffray companies upped target price becton dickinson 274.00 gave stock overweight rating report tuesday february 5th .
251,they buy,zacks investment research upgraded becton dickinson hold rating buy rating set 243.00 target price company report tuesday january 8th .
252,they buy,valuengine lowered becton dickinson buy rating hold rating report monday april 1st .
253,they sell,one equities research analyst rated stock sell rating five given hold rating six issued buy rating one issued strong buy rating stock .
254,they buy,becton dickinson presently average rating buy average target price 256.25 .
255,they sell,"becton dickinson news ceo vincent a. forlenza sold 3,123 shares stock transaction dated monday march 4th ."
256,they sell,"stock sold average price 255.03 total transaction 796,458.69 ."
257,they sell,"also evp ribo alberto mas sold 4,808 shares stock transaction dated monday march 4th ."
258,they sell,"stock sold average price 255.03 total value 1,226,184.24 ."
259,they sell,"insiders sold total 29,684 shares company stock worth 7,518,574 last ninety days ."
260,they buy,average analysts currently moderate buy recommendation mean rating 4.38. comparison average recommendation month ago strong buy average rating 4.41. similarly average rating observed 2 months ago moderate buy mean numerical rating 4.33 average rating observed 3 months ago moderate buy mean numerical rating 4.33 .
261,they buy,farmers merchants investments inc. increased stake shares becton dickinson co nyse bdx 0.5 1st quarter according company recent filing sec .
262,they buy,vanguard group inc increased position shares becton dickinson 1.3 3rd quarter .
263,they sell,"becton dickinson news ceo vincent a. forlenza sold 11,340 shares company stock transaction monday february 25th ."
264,they sell,"stock sold average price 250.40 total value 2,839,536.00 ."
265,they sell,"also evp ribo alberto mas sold 2,104 shares company stock transaction friday march 15th ."
266,they sell,"stock sold average price 255.00 total value 536,520.00 ."
267,they sell,"insiders sold total 29,684 shares company stock valued 7,518,574 last quarter ."
268,they buy,raymond james cut price objective becton dickinson 290.00 280.00 set strong-buy rating stock research report tuesday march 19th .
269,they buy,citigroup cut price objective becton dickinson 279.00 256.00 set buy rating stock research report wednesday january 2nd .
270,they sell,finally zacks investment research downgraded becton dickinson hold rating sell rating research report tuesday april 16th .
271,they sell,one investment analyst rated stock sell rating five given hold rating six assigned buy rating one given strong buy rating stock .
272,they buy,company consensus rating buy average target price 256.25 .
273,they sell,zacks investment research raised shares becton dickinson sell rating hold rating research note wednesday april 10th .
274,they buy,raymond james reduced price target shares becton dickinson 290.00 280.00 set strong-buy rating company research report tuesday march 19th .
275,they buy,citigroup reduced price target shares becton dickinson 279.00 256.00 set buy rating company research report wednesday january 2nd .
276,they buy,piper jaffray companies increased price objective shares becton dickinson 274.00 gave company overweight rating report tuesday february 5th .
277,they sell,one research analyst rated stock sell rating five issued hold rating six issued buy rating one assigned strong buy rating company .
278,they buy,company average rating buy consensus price target 256.25 .
279,they sell,"related news ceo vincent a. forlenza sold 8,309 shares firm stock transaction occurred friday march 15th ."
280,they sell,"shares sold average price 255.13 total transaction 2,119,875.17 ."
281,they sell,"also ceo vincent a. forlenza sold 11,340 shares becton dickinson stock transaction occurred monday february 25th ."
282,they sell,"shares sold average price 250.40 total transaction 2,839,536.00 ."
283,they sell,"last three months insiders sold 29,684 shares company stock worth 7,518,574 ."
284,they sell,illegal activity warning becton dickinson co bdx shares sold kanawha capital management llc originally published finance daily owned finance daily .
285,they sell,ishares russell 1000 growth etf iwf shares sold eukles asset management laurion capital management lp decreased stake becton dickinson co put bdx 51.96 based latest 2018q4 regulatory filing sec .
286,they sell,"laurion capital management lp sold 25,200 shares company stock rose 1.29 market ."
287,they buy,stock increased 0.61 1.45 last trading session reaching 238.16 .
288,they sell,mak capital one llc sold 1.15m shares company stock declined 5.55 stock markets rallied .
289,they buy,stock increased 2.13 0.43 last trading session reaching 20.63 .
290,they sell,"4,530 shares sold mas ribo alberto worth 1.07 million wednesday november 14 ."
291,they sell,1.28 million worth stock sold polen thomas e jr monday november 19 .
292,they sell,"3.18m worth becton dickinson company nyse bdx sold forlenza vincent wednesday november 14. ring timothy sold 42,000 shares worth 9.96 million ."
293,they sell,"shares 511,328 sold bodner charles r friday november 16 ."
294,they sell,1.26 million worth becton dickinson company nyse bdx shares sold lim james c .
295,they sell,"de burlo group inc sold 4,400 shares company stock rose 1.29 market ."
296,they buy,oarsman capital inc increased stake amazon.com amzn 124.77 based latest 2018q4 regulatory filing sec .
297,they buy,oarsman capital inc bought 413 shares company stock rose 1.10 market .
298,they sell,shares 1.07 million sold mas ribo alberto .
299,they sell,"bodner charles r also sold 511,328 worth becton dickinson company nyse bdx shares ."
300,they sell,polen thomas e jr sold 1.28m worth stock .
301,they sell,"lim james c sold 5,189 shares worth 1.26 million thursday november 8. borzi james w sold 1.49 million worth stock ."
302,they sell,"42,000 shares sold ring timothy worth 9.96m ."
303,they buy,investors sentiment increased 0.91 2018 q4 .
304,they sell,improved 64 investors sold bdx shares 391 reduced holdings .
305,they buy,marshall wace llp invested 0.07 portfolio becton dickinson company nyse bdx .
306,they buy,guardian life insurance america invested 754 shares 0.03 stock .
307,they buy,"haverford incorporated owns 2.64 invested becton dickinson company nyse bdx 28,439 shares ."
308,they buy,janney management limited co invested 0.01 956 shares .
309,they buy,"south dakota invest council 0.11 invested becton dickinson company nyse bdx 20,200 shares ."
310,they buy,cetera advisor netwr ltd co invested 0.05 becton dickinson company nyse bdx .
311,they buy,"also increased holding intel corp nasdaq intc 108,000 shares quarter total 118,691 shares risen stake helen troy ltd nasdaq hele ."
312,they buy,investors sentiment increased 1.55 q4 2018.
313,they sell,positive 93 investors sold amzn shares 536 reduced holdings .
314,they buy,envestnet asset mgmt inc invested 0.21 amazon.com inc. nasdaq amzn .
315,they buy,hayek kallen invested 536 shares 0.58 stock .
316,they buy,virginia-based foxhaven asset mngmt lp invested 8.02 amazon.com inc. nasdaq amzn .
317,they buy,alta cap limited liability com invested 0.05 portfolio amazon.com inc. nasdaq amzn .
