,assoc,values
38,they buy,"darden restaurants company profile keyword darden restaurants nyse dri dri retail/wholesale,23719410 sec filings,13f hedge fund holdings institutional investor holdingsratings:4,24 nyse drirefreshed3 receive news ratings darden restaurants daily enter email address receive concise daily summary latest news analysts ratings darden restaurants related companies marketbeat.com free daily email newsletter ."
39,they buy,"connor clark lunn investment management ltd. buys shares 10,425 surmodics inc. srdx investors sentiment increased 1.07 q2 2018."
40,they buy,0.19 0.88 2018q1 .
41,they sell,improved 38 investors sold darden restaurants inc. shares 180 reduced holdings .
42,they buy,90 funds opened positions 143 raised stakes .
43,they buy,104.37 million shares 0.49 less 104.89 million shares 2018q1 reported .
44,they buy,"bragg advsrs incorporated holds 0.4 darden restaurants inc. nyse dri 26,024 shares ."
45,they buy,"credit agricole accumulated 8,660 shares 0.07 stock ."
46,they buy,tompkins fincl accumulated 0 215 shares .
47,they buy,"boston advsr limited liability company reported 20,571 shares ."
48,they buy,captrust advisors invested 0.03 portfolio darden restaurants inc. nyse dri .
49,they buy,"ibm retirement fund holds 0.05 2,357 shares portfolio ."
50,they buy,"jefferies limited liability corp holds 88,696 shares ."
51,they buy,state alaska department revenue 0.17 invested darden restaurants inc. nyse dri .
52,they buy,"deutsche commercial bank ag owns 751,497 shares ."
53,they buy,"gateway investment advisers ltd liability stated 6,627 shares ."
54,they buy,geode capital lc reported 0.05 stake .
55,they buy,"ls advisors llc owns 5,508 shares ."
56,they buy,"putnam fl invest management commerce accumulated 4,790 shares 0.05 stock ."
57,they buy,"marco investment mgmt ltd co holds 10,609 shares ."
58,they buy,"citizens northern holds 0.25 portfolio darden restaurants inc. nyse dri 3,276 shares ."
59,they buy,since june 25 2018 0 insider purchases 7 selling transactions 19.34 million activity .
60,they sell,1.16m worth darden restaurants inc. nyse dri shares sold cardenas ricardo .
61,they sell,"insider george david c sold 60,970 shares worth 6.52 million ."
62,they sell,"madonna john w. sold 76,445 worth stock 700 shares ."
63,they sell,"wednesday june 27 lee eugene jr sold 6.54m worth darden restaurants inc. nyse dri 60,973 shares ."
64,they sell,"milanes douglas j. sold 242,778 worth darden restaurants inc. nyse dri monday july 23 ."
65,they buy,analysts expect darden restaurants inc. nyse dri report 1.21 eps september 25.they anticipate 0.22 eps change 22.22 last quarter 0.99 eps .
66,they buy,dri profit would 150.12 million giving 24.53 p/e 1.21 eps correct .
67,they buy,1.39 eps previously darden restaurants inc. analysts see eps growth .
68,they buy,stock decreased 0.54 0.64 last trading session reaching 118.74 .
69,they buy,"754,193 shares traded ."
70,they buy,darden restaurants inc. nyse dri risen 46.20 since september 13 2017 uptrending .
71,they buy,outperformed 30.58 p500 .
72,they sell,among 20 analysts covering darden nyse dri 12 buy rating 0 sell 8 hold .
73,they buy,therefore 60 positive .
74,they buy,darden 27 analyst reports since march 15 2018 according sratingsintel .
75,they buy,stock darden restaurants inc. nyse dri earned hold rating jefferies friday june 22. suntrust upgraded buy rating 110 target thursday june 7 report .
76,they buy,stock darden restaurants inc. nyse dri earned overweight rating barclays capital wednesday july 18. morgan stanley maintained darden restaurants inc. nyse dri rating friday march 23. morgan stanley equal-weight rating 90 target .
77,they buy,firm overweight rating given monday march 26 stephens .
78,they buy,per friday march 23 company rating maintained rbc capital markets .
79,they buy,per friday june 22 company rating maintained morgan stanley .
80,they buy,per thursday march 22 company rating maintained oppenheimer .
81,they buy,rating initiated mizuho buy thursday march 15. stock darden restaurants inc. nyse dri market perform rating given friday march 23 bmo capital markets .
82,they buy,darden restaurants inc. subsidiaries owns operates full-service restaurants united states canada .
83,they buy,company market cap 14.73 billion .
84,they buy,"june 27 2017 owned operated approximately 1,700 restaurants olive garden longhorn steakhouse cheddar scratch kitchen yard house capital grille seasons 52 bahama breeze eddie v brands ."
85,they buy,25.11 p/e ratio .
86,they buy,another recent important darden restaurants inc. nyse dri news published benzinga.com published article titled goldman takes bite darden spits bloomin brands wingstop september 11 2018 .
87,they buy,receive news ratings via email enter email address receive concise daily summary latest news analysts ratings free daily email newsletter .
88,they buy,darden restaurants inc. nyse dri investment analysts oppenheimer lifted q1 2019 earnings per share estimates darden restaurants research report issued wednesday september 5th .
89,they sell,oppenheimer analyst b. bittner expects restaurant operator post earnings per share 1.24 quarter prior estimate 1.22 .
90,they buy,oppenheimer currently outperform rating 130.00 target price stock .
91,they buy,darden restaurants nyse dri last released quarterly earnings results thursday june 21st .
92,they buy,restaurant operator reported 1.39 earnings per share eps quarter topping zacks consensus estimate 1.35 0.04 .
93,they buy,darden restaurants net margin 7.38 return equity 29.02 .
94,they buy,company revenue 2.13 billion quarter compared consensus estimate 2.13 billion .
95,they sell,period prior year firm earned 0.99 earnings per share .
96,they buy,darden restaurants revenue 10.3 year-over-year basis .
97,they buy,equities analysts also recently issued reports stock .
98,they buy,canaccord genuity increased price target shares darden restaurants 115.00 120.00 gave stock buy rating research note friday june 22nd .
99,they buy,valuengine raised shares darden restaurants hold rating buy rating research note friday june 22nd .
100,they buy,goldman sachs group raised shares darden restaurants neutral rating buy rating increased price target stock 106.00 130.00 research note tuesday .
101,they buy,noted move valuation call .
102,they buy,stephens increased price target shares darden restaurants 105.00 125.00 gave stock overweight rating research note friday june 22nd .
103,they buy,finally jefferies financial group increased price target shares darden restaurants 90.00 100.00 gave stock hold rating research note friday june 22nd .
104,they buy,ten analysts rated stock hold rating sixteen given buy rating company .
105,they buy,stock currently average rating buy average price target 112.78 .
106,they buy,dri stock opened 119.38 monday .
107,they buy,darden restaurants 1 year low 77.55 1 year high 120.93 .
108,they buy,stock market capitalization 14.72 billion p/e ratio 24.91 p/e/g ratio 2.32 beta 0.15. company quick ratio 0.25 current ratio 0.40 debt-to-equity ratio 0.42 .
109,they sell,"darden restaurants news insider eugene i. lee jr. sold 60,973 shares firm stock transaction occurred wednesday june 27th ."
110,they sell,"shares sold average price 107.34 total transaction 6,544,841.82 ."
111,they buy,"following completion transaction insider owns 162,586 shares company stock valued 17,451,981.24 ."
112,they buy,sale disclosed legal filing securities exchange commission available sec website .
113,they sell,"also coo david c. george sold 60,970 shares firm stock transaction occurred thursday june 28th ."
114,they sell,"shares sold average price 106.99 total transaction 6,523,180.30 ."
115,they buy,"following transaction chief operating officer directly owns 43,223 shares company stock valued approximately 4,624,428.77 ."
116,they buy,disclosure sale found .
117,they sell,"insiders sold 182,236 shares company stock valued 19,609,826 last ninety days ."
118,they buy,insiders 0.65 company stock .
119,they buy,several hedge funds institutional investors recently made changes positions dri .
120,they buy,"trilogy capital inc. bought new position shares darden restaurants first quarter valued approximately 140,000 ."
121,they buy,moneta group investment advisors llc increased position shares darden restaurants 92.9 second quarter .
122,they buy,"moneta group investment advisors llc owns 1,640 shares restaurant operator stock valued 176,000 acquiring additional 790 shares last quarter ."
123,they buy,tlp group llc increased position shares darden restaurants 761.3 first quarter .
124,they buy,"tlp group llc owns 2,093 shares restaurant operator stock valued 178,000 acquiring additional 1,850 shares last quarter ."
125,they buy,"ostrum asset management bought new stake shares darden restaurants first quarter valued approximately 180,000 ."
126,they buy,"finally doyle wealth management bought new stake shares darden restaurants second quarter valued approximately 202,000 ."
127,they buy,89.48 stock owned institutional investors hedge funds .
128,they buy,darden restaurants company profile darden restaurants inc subsidiaries owns operates full-service restaurants united states canada .
129,they buy,"may 27 2018 owned operated approximately 1,746 restaurants olive garden longhorn steakhouse cheddar scratch kitchen yard house capital grille bahama breeze seasons 52 eddie v brands ."
130,they buy,twin capital management inc. lifted stake darden restaurants inc. nyse dri 10.2 second quarter according recent form 13f filing securities exchange commission .
131,they buy,"firm owned 156,110 shares restaurant operator stock acquiring additional 14,440 shares quarter ."
132,they buy,darden restaurants accounts 0.8 twin capital management inc. investment portfolio making stock 27th largest holding .
133,they buy,"twin capital management inc. owned 0.13 darden restaurants worth 16,713,000 recent filing securities exchange commission ."
134,they buy,several hedge funds also recently made changes positions company .
135,they buy,"lord abbett co. llc purchased new position shares darden restaurants first quarter worth approximately 43,827,000 ."
136,they buy,renaissance technologies llc boosted holdings shares darden restaurants 845.5 second quarter .
137,they buy,"renaissance technologies llc owns 539,900 shares restaurant operator stock worth 57,802,000 buying additional 482,800 shares last quarter ."
138,they buy,blackrock inc. lifted holdings darden restaurants 3.8 second quarter .
139,they buy,"blackrock inc. owns 11,054,427 shares restaurant operator stock valued 1,183,487,000 purchasing additional 401,736 shares last quarter ."
140,they buy,"millennium management llc lifted holdings darden restaurants 1,999.7 first quarter ."
141,they buy,"millennium management llc owns 329,425 shares restaurant operator stock valued 28,083,000 purchasing additional 313,736 shares last quarter ."
142,they buy,finally american century companies inc. lifted holdings darden restaurants 18.6 first quarter .
143,they buy,"american century companies inc. owns 2,002,547 shares restaurant operator stock valued 170,717,000 purchasing additional 313,371 shares last quarter ."
144,they buy,hedge funds institutional investors 89.48 company stock .
145,they sell,"related news cfo ricardo cardenas sold 10,666 shares business stock transaction monday june 25th ."
146,they sell,"shares sold average price 108.86 total value 1,161,100.76 ."
147,they buy,"following sale chief financial officer owns 19,929 shares company valued 2,169,470.94 ."
148,they buy,sale disclosed document filed securities exchange commission available sec website .
149,they sell,"also insider daniel j. kiernan sold 6,000 shares business stock transaction monday june 25th ."
150,they sell,"stock sold average price 107.38 total transaction 644,280.00 ."
151,they buy,"following completion sale insider owns 6,715 shares company valued approximately 721,056.70 ."
152,they buy,disclosure sale found .
153,they sell,"insiders sold 182,236 shares company stock worth 19,609,826 last 90 days ."
154,they buy,0.65 stock currently owned company insiders .
155,they buy,shares dri stock traded 0.46 mid-day trading wednesday hitting 118.92 .
156,they buy,"company trading volume 31,208 shares compared average volume 1,520,737. darden restaurants inc. 52-week low 77.55 52-week high 120.93 ."
157,they buy,company debt-to-equity ratio 0.42 quick ratio 0.25 current ratio 0.40. company market capitalization 14.72 billion pe ratio 24.78 price-to-earnings-growth ratio 2.32 beta 0.15 .
158,they buy,darden restaurants nyse dri last released earnings results thursday june 21st .
159,they buy,restaurant operator reported 1.39 eps quarter topping consensus estimate 1.35 0.04 .
160,they buy,darden restaurants net margin 7.38 return equity 29.02 .
161,they buy,firm revenue 2.13 billion quarter compared consensus estimate 2.13 billion .
162,they sell,quarter previous year firm earned 0.99 earnings per share .
163,they buy,company quarterly revenue 10.3 compared quarter last year .
164,they buy,research analysts predict darden restaurants inc. post 5.5 eps current fiscal year .
165,they buy,darden restaurants darden restaurants inc subsidiaries owns operates full-service restaurants united states canada .
166,they buy,"may 27 2018 owned operated approximately 1,746 restaurants olive garden longhorn steakhouse cheddar scratch kitchen yard house capital grille bahama breeze seasons 52 eddie v brands ."
167,they buy,"keyword darden restaurants nyse dri dri retail/wholesale,23719410 sec filings,13f hedge fund holdings institutional investor holdingsratings:4,24 nyse drirefreshed1 receive news ratings darden restaurants daily enter email address receive concise daily summary latest news analysts ratings darden restaurants related companies marketbeat.com free daily email newsletter ."
168,they buy,sealed air corp see expected post earnings 0.65 per share bryn mawr trust co lessened stake darden restaurants inc. nyse dri 1.0 2nd quarter according recent disclosure securities exchange commission .
169,they buy,"firm owned 121,180 shares restaurant operator stock selling 1,234 shares quarter ."
170,they buy,"bryn mawr trust co holdings darden restaurants worth 12,973,000 end recent reporting period ."
171,they buy,google_ad_client ca-pub-0703139142419429 google_ad_slot 5621244306 google_ad_width 336 google_ad_height 280 c institutional investors also recently added reduced stakes company .
172,they buy,"trilogy capital inc. acquired new position shares darden restaurants first quarter valued approximately 140,000 ."
173,they buy,tlp group llc boosted holdings shares darden restaurants 761.3 first quarter .
174,they buy,"tlp group llc owns 2,093 shares restaurant operator stock valued 178,000 buying additional 1,850 shares period ."
175,they buy,"ostrum asset management acquired new position shares darden restaurants first quarter valued approximately 180,000 ."
176,they buy,"doyle wealth management acquired new position shares darden restaurants second quarter valued approximately 202,000 ."
177,they buy,"finally summit securities group llc acquired new position shares darden restaurants second quarter valued approximately 203,000 ."
178,they buy,institutional investors 89.48 company stock .
179,they buy,several brokerages recently commented dri .
180,they buy,oppenheimer increased target price shares darden restaurants 115.00 130.00 gave stock outperform rating report wednesday september 5th .
181,they buy,stifel nicolaus increased target price shares darden restaurants 115.00 125.00 gave stock buy rating report wednesday september 5th .
182,they buy,zacks investment research upgraded shares darden restaurants hold rating buy rating set 128.00 target price company report wednesday august 22nd .
183,they buy,piper jaffray companies restated overweight rating set 120.00 target price shares darden restaurants report monday july 23rd .
184,they buy,finally barclays increased target price shares darden restaurants 117.00 121.00 gave stock 112.15 rating report wednesday july 18th .
185,they buy,nine research analysts rated stock hold rating sixteen given buy rating company stock .
186,they buy,company average rating buy consensus target price 112.00 .
187,they sell,"darden restaurants news insider daniel j. kiernan sold 6,000 shares stock transaction monday june 25th ."
188,they sell,"shares sold average price 107.38 total value 644,280.00 ."
189,they buy,"following completion sale insider owns 6,715 shares company valued 721,056.70 ."
190,they buy,sale disclosed filing sec accessible hyperlink .
191,they sell,"also director william s. simon sold 2,418 shares stock transaction dated friday july 13th ."
192,they sell,"shares sold average price 112.09 total transaction 271,033.62 ."
193,they buy,"following completion transaction director directly owns 12,666 shares company valued 1,419,731.94 ."
194,they buy,disclosure sale found .
195,they sell,"last quarter insiders sold 182,236 shares company stock valued 19,609,826 ."
196,they buy,corporate insiders 0.65 company stock .
197,they buy,shares dri stock opened 119.16 monday .
198,they buy,firm market capitalization 14.72 billion price-to-earnings ratio 24.72 peg ratio 2.32 beta 0.15. company quick ratio 0.25 current ratio 0.40 debt-to-equity ratio 0.42. darden restaurants inc. one year low 76.27 one year high 120.20 .
199,they buy,darden restaurants nyse dri last announced quarterly earnings results thursday june 21st .
200,they buy,restaurant operator reported 1.39 eps quarter beating analysts consensus estimates 1.35 0.04 .
201,they buy,firm revenue 2.13 billion quarter compared analysts expectations 2.13 billion .
202,they buy,darden restaurants net margin 7.38 return equity 29.02 .
203,they buy,company revenue quarter 10.3 compared quarter last year .
204,they sell,quarter last year company posted 0.99 earnings per share .
205,they sell,equities research analysts predict darden restaurants inc. post 5.5 earnings per share current fiscal year .
206,they buy,darden restaurants profile darden restaurants inc subsidiaries owns operates full-service restaurants united states canada .
207,they buy,"may 27 2018 owned operated approximately 1,746 restaurants olive garden longhorn steakhouse cheddar scratch kitchen yard house capital grille bahama breeze seasons 52 eddie v brands ."
208,they buy,want see hedge funds holding dri visit holdingschannel.com get latest 13f filings insider trades darden restaurants inc. nyse dri .
209,they buy,google_ad_client ca-pub-0703139142419429 google_ad_slot 1418630638 google_ad_width 336 google_ad_height 280 investors sentiment 0.88 2018 q1 .
210,they buy,2017q4 .
211,they sell,flat 53 investors sold darden restaurants inc. shares 190 reduced holdings .
212,they buy,75 funds opened positions 138 raised stakes .
213,they buy,104.89 million shares 1.80 103.03 million shares 2017q4 reported .
214,they buy,mirae asset glob invs ltd stated 0 darden restaurants inc. nyse dri .
215,they buy,"westpac holds 0 portfolio darden restaurants inc. nyse dri 27,583 shares ."
216,they buy,minnesota-based advantus capital management invested 0.03 darden restaurants inc. nyse dri .
217,they buy,"caisse de depot et placement du quebec quebec canada-based fund reported 9,024 shares ."
218,they buy,"union retail bank corporation holds 0.18 6,734 shares portfolio ."
219,they buy,"us comml bank de invested 66,055 shares 0.02 stock ."
220,they buy,state street holds 5.58 million shares .
221,they buy,shoker investment counsel invested 0.6 darden restaurants inc. nyse dri .
222,they buy,"virginia retirement et al owns 126,000 shares 0.13 portfolio ."
223,they buy,"ftb advsr invested 0.82 97,799 shares ."
224,they buy,ent ser 0.06 invested darden restaurants inc. nyse dri .
225,they buy,"montgomery holds 3,000 shares ."
226,they buy,"great west life assurance manitoba canada-based fund reported 117,337 shares ."
227,they buy,"norinchukin bancorp owns 14,469 shares 0.02 us portfolio ."
228,they buy,"wesbanco financial bank inc stated 3,604 shares 0.02 holdings ."
229,they buy,since june 25 2018 0 insider buys 7 sales 19.34 million activity .
230,they sell,george david c also sold 4.15 million worth darden restaurants inc. nyse dri shares .
231,they sell,"10,666 darden restaurants inc. nyse dri shares value 1.16 million sold cardenas ricardo ."
232,they sell,"60,973 shares valued 6.54 million sold lee eugene jr wednesday june 27. madonna john w. also sold 76,445 worth darden restaurants inc. nyse dri monday june 25 ."
233,they sell,"6,000 darden restaurants inc. nyse dri shares value 644,264 sold kiernan daniel j.. analysts expect darden restaurants inc. nyse dri report 1.21 eps september 25.they anticipate 0.22 eps change 22.22 last quarter 0.99 eps ."
234,they buy,dri profit would 150.13m giving 24.71 p/e 1.21 eps correct .
235,they buy,1.39 eps previously darden restaurants inc. analysts see eps growth .
236,they buy,stock increased 0.78 0.92 last trading session reaching 119.6 .
237,they buy,"170,250 shares traded ."
238,they buy,darden restaurants inc. nyse dri declined 0.25 since september 11 2017 downtrending .
239,they buy,underperformed 12.82 p500 .
240,they sell,among 19 analysts covering darden nyse dri 11 buy rating 0 sell 8 hold .
241,they buy,therefore 58 positive .
242,they buy,darden 26 analyst reports since march 15 2018 according sratingsintel .
243,they buy,stock darden restaurants inc. nyse dri overweight rating given monday march 26 stephens .
244,they buy,maxim group downgraded shares dri report monday july 16 hold rating .
245,they buy,firm buy rating given friday june 22 robert w. baird .
246,they buy,maxim group maintained buy rating 11200 target tuesday april 17 report .
247,they buy,rating maintained oppenheimer buy tuesday june 26. firm buy rating mizuho given thursday march 15. stock darden restaurants inc. nyse dri neutral rating given monday september 10 robert w. baird .
248,they buy,suntrust upgraded buy rating 110 target thursday june 7 report .
249,they buy,rating maintained barclays capital overweight wednesday july 18. rating upgraded raymond james buy monday april 2 .
250,they buy,darden restaurants inc. subsidiaries owns operates full-service restaurants united states canada .
251,they buy,company market cap 14.84 billion .
252,they buy,"june 27 2017 owned operated approximately 1,700 restaurants olive garden longhorn steakhouse cheddar scratch kitchen yard house capital grille seasons 52 bahama breeze eddie v brands ."
253,they buy,25.3 p/e ratio .
254,they buy,important recent darden restaurants inc. nyse dri news published 247wallst.com released top analyst upgrades downgrades amazon apple bp csx ge humana myriad genetics mondelez september 05 2018 also benzinga.com published article titled 10 biggest price target changes tuesday benzinga.com published benzinga top upgrades downgrades september 11 2018 september 11 2018. interesting news darden restaurants inc. nyse dri released benzinga.com article benzinga top upgrades downgrades september 10 2018 publication date september 10 2018 .
255,they buy,enter email address receive concise daily summary latest news analysts ratings free daily email newsletter .
256,they buy,melvin capital management lp increased stake darden restaurants inc dri 8.33 based latest 2018q1 regulatory filing sec .
257,they buy,"melvin capital management lp bought 50,000 shares company stock declined 8.76 market ."
258,they buy,"institutional investor held 650,000 shares consumer services company end 2018q1 valued 55.41 million 600,000 end previous reported quarter ."
259,they sell,melvin capital management lp investing darden restaurants inc number months seems bullish 14.73 billion market cap company .
260,they buy,stock decreased 0.40 0.48 last trading session reaching 118.68 .
261,they buy,1.01 million shares traded .
262,they buy,darden restaurants inc. nyse dri declined 0.25 since september 11 2017 downtrending .
263,they buy,underperformed 12.82 p500 .
264,they buy,historical dri news 22/03/2018 darden restaurants 3q adj eps 1.71 22/03/2018 darden 3q adj eps cont ops 1.71 est .
265,they buy,1.64 06/03/2018 india dri moved surat court nirav modi 3 cos 22/03/2018 olive garden parent darden tops profit estimates sales fall slightly short marketwatch 22/03/2018 darden restaurants qtrly blended same-restaurant sales darden legacy brands increased 2.0 14/05/2018 clinton group added dri googl reg 1q 13f 22/03/2018 darden restaurants inc increased financial outlook fiscal 2018 22/03/2018 darden sees fy effective tax rate 16 25/05/2018 fcpt reports disposition darden-leased restaurant property 09/03/2018 oil dri 2q loss 12c/basic class b shr squared technology llc decreased stake varonis systems inc. vrns 44.55 based latest 2018q1 regulatory filing sec .
266,they sell,"squared technology llc sold 54,300 shares company stock rose 35.26 stock markets declined ."
267,they buy,"hedge fund held 67,586 shares technology company end 2018q1 valued 4.09 million 121,886 end previous reported quarter ."
268,they sell,squared technology llc investing varonis systems inc. number months seems less bullish one 2.18b market cap company .
269,they buy,stock increased 0.20 0.15 last trading session reaching 74.65 .
270,they buy,"262,035 shares traded ."
271,they buy,varonis systems inc. nasdaq vrns risen 106.93 since september 11 2017 uptrending .
272,they buy,outperformed 94.36 p500 .
273,they buy,historical vrns news 29/05/2018 varonis celebrates winners inaugural channel partner awards 12/04/2018 rsa 2018 varonis showcases latest products hosts session exploring data-centric security 29/05/2018 varonis showcase latest products host presentations data-centric security infosecurity europe 2018 30/04/2018 varonis systems 1q rev .
274,they buy,53.5m est .
275,they buy,49.7m 30/04/2018 varonis systems 1q loss/shr 53c 09/05/2018 varonis systems non-deal roadshow set benchmark may .
276,they buy,16 21/04/2018 dj varonis systems inc inst holders 1q 2018 vrns 30/04/2018 varonis systems sees 2q adj loss/shr 7c-adj loss/shr 4c 12/03/2018 varonis systems company marketing hosted stephens inc 30/04/2018 varonis systems sees fy adj eps 1c-adj eps 7c investors sentiment 0.88 q1 2018.
277,they buy,2017q4 .
278,they sell,flat 53 investors sold dri shares 190 reduced holdings .
279,they buy,75 funds opened positions 138 raised stakes .
280,they buy,104.89 million shares 1.80 103.03 million shares 2017q4 reported .
281,they buy,"scout invests inc owns 92,890 shares ."
282,they buy,balyasny asset management llc reported 0.54 stake .
283,they buy,moreover raymond james trust na 0.04 invested darden restaurants inc. nyse dri .
284,they buy,"tru department mb finance bankshares n holds 0.09 8,783 shares ."
285,they buy,lsv asset invested 0.03 portfolio darden restaurants inc. nyse dri .
286,they buy,blackrock holds 0.04 portfolio darden restaurants inc. nyse dri 10.65m shares .
287,they buy,"koch industries incorporated owns 3,532 shares 0.03 portfolio ."
288,they buy,"4,520 accumulated federated investors pa. united cap financial advisers lc 9,185 shares 0.01 portfolio ."
289,they buy,goldman sachs grp inc stated 2.03m shares .
290,they buy,meeder asset mngmt inc reported 0 portfolio darden restaurants inc. nyse dri .
291,they buy,"nordea invest mngmt ab reported 66,032 shares ."
292,they buy,"6,384 held tru toledo na oh ."
293,they buy,catawba cap va reported 0.2 portfolio darden restaurants inc. nyse dri .
294,they buy,"virginia retirement et al reported 126,000 shares ."
295,they buy,melvin capital management lp manages 10.45b us long portfolio decreased stake electronic arts inc nasdaq ea 7.25m shares 2.05 million shares valued 248.79m 2018q1 according filing .
296,they buy,"also reduced holding summit matls inc call 200,000 shares quarter leaving 100,000 shares cut stake general mls inc put nyse gis ."
297,they buy,since june 25 2018 0 buys 7 selling transactions 19.34 million activity .
298,they sell,"insider madonna john w. sold 700 shares worth 76,445 ."
299,they sell,"2,186 shares sold milanes douglas j. worth 242,778 ."
300,they sell,"4.15 million worth stock sold george david c tuesday june 26. lee eugene jr also sold 6.54 million worth darden restaurants inc. nyse dri wednesday june 27. kiernan daniel j. sold 644,264 worth darden restaurants inc. nyse dri monday june 25 ."
301,they sell,among 28 analysts covering darden restaurants nyse dri 15 buy rating 0 sell 13 hold .
302,they buy,therefore 54 positive .
303,they buy,darden restaurants 124 analyst reports since august 25 2015 according sratingsintel .
304,they buy,rbc capital markets maintained stock hold rating thursday september 21 report .
305,they buy,rating maintained maxim group friday july 1 buy .
306,they buy,credit suisse maintained stock neutral rating wednesday september 27 report .
307,they buy,stock market perform rating wells fargo wednesday september 27. firm hold rating given tuesday january 9 wells fargo .
308,they buy,canaccord genuity maintained buy rating 115.0 target friday january 5 report .
309,they buy,stock darden restaurants inc. nyse dri mkt perform rating given tuesday october 18 raymond james .
310,they buy,maxim group upgraded darden restaurants inc. nyse dri monday october 19 buy rating .
311,they buy,btig research maintained darden restaurants inc. nyse dri rating wednesday april 6. btig research buy rating 75 target .
312,they buy,firm hold rating argus research given tuesday october 17 .
313,they buy,recent darden restaurants inc. nyse dri news published livetradingnews.com released street key stock analysts research reports september 06 2018. also benzinga.com published news titled benzinga top upgrades downgrades september 10 2018 september 10 2018 .
314,they buy,247wallst.com news article titled top analyst upgrades downgrades amazon apple bp csx ge humana myriad genetics mondelez publication date september 05 2018 also interesting one .
315,they sell,analysts await varonis systems inc. nasdaq vrns report earnings november 1. expect eps 50.00 0.06 last year per share .
316,they buy,actual eps reported varonis systems inc. previous quarter wall street forecasts eps growth .
317,they sell,among 13 analysts covering varonis systems nasdaq vrns 11 buy rating 0 sell 2 hold .
318,they buy,therefore 85 positive .
319,they buy,varonis systems 65 analyst reports since august 7 2015 according sratingsintel .
320,they buy,company maintained thursday august 3 jefferies .
321,they buy,firm outperform rating given tuesday may 1 imperial capital .
322,they buy,jmp securities maintained varonis systems inc. nasdaq vrns rating wednesday august 10. jmp securities market outperform rating 33 target .
323,they buy,rating maintained rbc capital markets buy tuesday february 13. imperial capital maintained varonis systems inc. nasdaq vrns rating friday august 12. imperial capital outperform rating 35 target .
324,they buy,firm earned buy rating sunday september 10 stifel nicolaus .
325,they buy,stock equal-weight rating barclays capital friday august 4. rating maintained needham buy monday april 23. rbc capital markets maintained stock buy rating wednesday october 18 report .
326,they buy,tuesday december 5 stock rating initiated oppenheimer buy .
