,assoc,values
83,they buy,"fjarde ap 0.02 invested norwegian cruise line holdings ltd. nyse nclh 29,946 shares ."
84,they buy,gateway inv advisers ltd invested 0 norwegian cruise line holdings ltd. nyse nclh .
85,they buy,nuveen asset mgmt limited liability co invested 0.09 norwegian cruise line holdings ltd. nyse nclh .
86,they sell,"md sass investors services inc sold 187,850 shares company stock rose 5.83 market ."
87,they buy,1.29b 24/04/2018 norwegian cruise line holdings ltd thomas-graham appointment increases board nine 10 members 02/05/2018 norwegian cruise line sees 2q adjusted eps appoximately 1.02 16/03/2018 scanship holding asa scanship holding asa scanship awarded awp retrofit contract norwegian cruise line holdings 26/04/2018 norwegian cruise closes 200-day moving average 24/04/2018 norwegian cruise line names pamela thomas-graham board 18/04/2018 norwegian cruise line holdings ltd. announces 1 billion share repurchase program 18/04/2018 norwegian cruise line holdings ltd nclh.n deutsche bank raises buy hold 24/04/2018 norwegian cruise line holdings appoints pamela thomas-graham board directors 18/04/2018 norwegian cruise line holdings ltd board directors authorized three-year 1 bln share repurchase program investors sentiment increased 1.17 q4 2018.
88,they sell,improved 45 investors sold nclh shares 118 reduced holdings .
89,they buy,"moreover mason street lc 0.03 invested norwegian cruise line holdings ltd. nyse nclh 31,013 shares ."
90,they buy,"moreover capital guardian trust communication 0.08 invested norwegian cruise line holdings ltd. nyse nclh 120,769 shares ."
91,they buy,"bank west invested 0.18 34,505 shares ."
92,they sell,"794.30m worth norwegian cruise line holdings ltd. nyse nclh sold apollo management holdings gp llc monday december 3. shares 154,558 sold del rio frank j ."
93,they buy,"also increased holding caesars entmt corp nasdaq czr 90,000 shares quarter total 3.29 million shares risen stake 58 com inc nyse wuba ."
94,they sell,"lafayette investments inc sold 27,345 shares company stock rose 5.83 market ."
95,they buy,investors sentiment increased 1.17 2018 q4 .
96,they sell,improved 45 investors sold nclh shares 118 reduced holdings .
97,they buy,fdx incorporated invested 0.02 norwegian cruise line holdings ltd. nyse nclh .
98,they sell,"del rio frank j sold 3,077 shares worth 154,558 thursday november 15. insider stuart andrew sold 313,430 ."
99,they sell,"logan capital management inc sold 7,231 shares company stock rose 5.83 market ."
100,they sell,"first city capital management inc sold 9,221 shares company stock rose 2.37 market ."
101,they sell,"310,397 worth stock sold del rio frank j wednesday january 30. stuart andrew also sold 313,430 worth norwegian cruise line holdings ltd. nyse nclh wednesday december 12 ."
102,they buy,investors sentiment increased 1.17 q4 2018.
103,they sell,improved 45 investors sold nclh shares 118 reduced holdings .
104,they buy,"gateway invest advisers lc invested 9,408 shares ."
105,they buy,bamco incorporated new york invested 0.2 portfolio norwegian cruise line holdings ltd. nyse nclh .
106,they buy,"goldman sachs group inc 0.01 invested norwegian cruise line holdings ltd. nyse nclh 740,138 shares ."
107,they buy,sei investments invested 0.02 norwegian cruise line holdings ltd. nyse nclh .
