,assoc,values
26,they buy,finally suntrust banks raised price target darden restaurants 141.00 gave stock buy rating report friday march 22nd .
27,they sell,one equities research analyst rated stock sell rating seven assigned hold rating nineteen assigned buy rating company .
28,they buy,stock currently consensus rating buy consensus target price 130.12 .
29,they sell,sell-side analysts forecast darden restaurants inc. post 5.78 earnings per share current fiscal year .
30,they sell,"related news insider eugene i. lee jr. sold 73,152 shares darden restaurants stock transaction occurred monday march 25th ."
31,they sell,"stock sold average price 118.61 total transaction 8,676,558.72 ."
32,they sell,also svp john w. madonna sold 330 shares darden restaurants stock transaction occurred monday march 25th .
33,they sell,"stock sold average price 118.76 total value 39,190.80 ."
34,they buy,oregon public employees retirement fund 2.40 million holdings ppl corp nyse ppl rockefeller capital management l.p. bought new stake darden restaurants inc. nyse dri 1st quarter according company recent disclosure securities exchange commission sec .
35,they buy,"institutional investor bought 1,010 shares restaurant operator stock valued approximately 123,000 ."
36,they sell,institutional investors also recently bought sold shares company .
37,they sell,"darden restaurants news insider eugene i. lee jr. sold 73,152 shares company stock transaction monday march 25th ."
38,they sell,"stock sold average price 118.61 total transaction 8,676,558.72 ."
39,they sell,also svp john w. madonna sold 330 shares company stock transaction monday march 25th .
40,they sell,"stock sold average price 118.76 total value 39,190.80 ."
41,they buy,zacks investment research downgraded darden restaurants buy rating hold rating research report monday may 13th .
42,they buy,issued buy rating 133.00 target price stock .
43,they sell,one research analyst rated stock sell rating seven assigned hold rating nineteen issued buy rating company stock .
44,they buy,stock presently consensus rating buy consensus price target 130.12 .
45,they buy,medtronic plc nyse mdt shares bought rockefeller capital management l.p .
46,they sell,number hedge funds institutional investors also recently bought sold shares business .
47,they buy,citigroup upped price target darden restaurants 120.00 146.00 gave stock buy rating report wednesday april 3rd .
48,they buy,zacks investment research cut darden restaurants buy rating hold rating report tuesday may 7th .
49,they buy,morgan stanley increased target price darden restaurants 112.00 121.00 gave company equal weight rating report friday march 22nd .
50,they buy,bank america set 130.00 target price darden restaurants gave company buy rating report friday march 22nd .
51,they sell,one research analyst rated stock sell rating seven issued hold rating nineteen issued buy rating company stock .
52,they buy,stock presently average rating buy average target price 130.12 .
53,they buy,lpl financial llc increased holdings shares darden restaurants 0.8 4th quarter .
54,they buy,flagship harbor advisors llc increased holdings shares darden restaurants 20.8 1st quarter .
55,they buy,hartford investment management co. increased holdings shares darden restaurants 0.6 4th quarter .
56,they buy,finally leisure capital management increased holdings shares darden restaurants 1.8 1st quarter .
57,they buy,maxim group reissued buy rating issued 132.00 price objective 128.00 shares darden restaurants research note thursday .
58,they buy,zacks investment research cut shares darden restaurants buy rating hold rating set 125.00 price objective stock .
59,they sell,one research analyst rated stock sell rating seven issued hold rating nineteen assigned buy rating company stock .
60,they buy,company average rating buy average target price 130.12 .
61,they sell,"darden restaurants news insider eugene i. lee jr. sold 73,152 shares stock transaction occurred monday march 25th ."
62,they sell,"shares sold average price 118.61 total value 8,676,558.72 ."
63,they sell,also svp john w. madonna sold 330 shares stock transaction occurred monday march 25th .
64,they sell,"shares sold average price 118.76 total transaction 39,190.80 ."
65,they buy,citigroup raised price objective darden restaurants 120.00 146.00 gave company buy rating report wednesday april 3rd .
66,they buy,maxim group reissued buy rating set 128.00 price objective shares darden restaurants report tuesday march 19th .
67,they buy,finally loop capital raised price objective darden restaurants 140.00 gave company buy rating report friday march 22nd .
68,they sell,one equities research analyst rated stock sell rating seven assigned hold rating nineteen issued buy rating stock .
69,they buy,company average rating buy consensus target price 130.12 .
70,they buy,"belpointe asset management llc bought new stake shares darden restaurants 1st quarter worth approximately 717,000 ."
71,they buy,"pension fund trustee ltd acting british steel pension fund bought new stake shares darden restaurants 1st quarter worth approximately 498,000 ."
72,they sell,"related news insider eugene i. lee jr. sold 73,152 shares firm stock transaction occurred monday march 25th ."
73,they sell,"stock sold average price 118.61 total transaction 8,676,558.72 ."
74,they sell,also svp john w. madonna sold 330 shares darden restaurants stock transaction occurred monday march 25th .
75,they sell,"stock sold average price 118.76 total value 39,190.80 ."
76,they buy,"sageworth trust co bought new stake darden restaurants 1st quarter worth approximately 25,000 ."
77,they buy,private capital group llc increased stake shares darden restaurants 356.5 fourth quarter .
78,they buy,"nuwave investment management llc increased stake shares darden restaurants 3,628.6 first quarter ."
79,they buy,"finally oregon public employees retirement fund increased stake shares darden restaurants 14,173.2 fourth quarter ."
80,they sell,"darden restaurants news insider eugene i. lee jr. sold 73,152 shares darden restaurants stock transaction dated monday march 25th ."
81,they sell,"stock sold average price 118.61 total transaction 8,676,558.72 ."
82,they sell,also svp john w. madonna sold 330 shares darden restaurants stock transaction dated monday march 25th .
83,they sell,"stock sold average price 118.76 total value 39,190.80 ."
84,they sell,group sell-side analysts forecast darden restaurants inc. post 5.78 eps current year .
85,they buy,issued buy rating 133.00 price target stock .
86,they buy,zacks investment research raised darden restaurants hold rating buy rating set 133.00 target price stock report thursday may 9th .
87,they buy,maxim group reissued buy rating issued 132.00 target price 128.00 shares darden restaurants report thursday .
88,they buy,finally loop capital upped price target darden restaurants 140.00 gave company buy rating report friday march 22nd .
89,they sell,one analyst rated stock sell rating seven assigned hold rating nineteen issued buy rating company stock .
90,they buy,darden restaurants currently average rating buy average price target 130.12 .
91,they sell,hedge funds institutional investors also recently bought sold shares company .
92,they buy,"sageworth trust co bought new stake darden restaurants first quarter worth 25,000 ."
93,they buy,"nuwave investment management llc increased holdings shares darden restaurants 3,628.6 first quarter ."
94,they buy,mizuho upped price target shares darden restaurants 125.00 130.00 gave company buy rating research note friday march 22nd .
95,they buy,finally suntrust banks upped price target shares darden restaurants 141.00 gave company buy rating research note friday march 22nd .
96,they sell,one analyst rated stock sell rating seven assigned hold rating nineteen given buy rating company stock .
97,they buy,company consensus rating buy average price target 130.12 .
98,they buy,blackrock taxable municipal bond trust nyse bbn stake increased provise management group llc brokerages expect darden restaurants inc. nyse dri announce sales 2.24 billion current fiscal quarter zacks reports .
99,they sell,zacks investment research sales averages mean average based survey sell-side research firms provide coverage darden restaurants .
100,they sell,"related news insider eugene i. lee jr. sold 73,152 shares darden restaurants stock transaction monday march 25th ."
101,they sell,"stock sold average price 118.61 total transaction 8,676,558.72 ."
102,they sell,also svp john w. madonna sold 330 shares darden restaurants stock transaction monday march 25th .
103,they sell,"shares sold average price 118.76 total value 39,190.80 ."
104,they sell,several institutional investors hedge funds recently bought sold shares dri .
105,they buy,"sageworth trust co bought new position shares darden restaurants 1st quarter worth 25,000 ."
106,they buy,"fort l.p. bought new stake darden restaurants first quarter valued 35,000 ."
107,they buy,"penserra capital management llc bought new stake darden restaurants first quarter valued 40,000 ."
108,they sell,bovis homes group lon bvs downgraded shore capital sell zacks investment research lowered shares darden restaurants nyse dri buy rating hold rating report released wednesday zacks.com reports .
109,they buy,estimates current quarter year increased past 60 days .
110,they buy,suntrust banks raised price objective shares darden restaurants 141.00 gave stock buy rating report friday march 22nd .
111,they buy,btig research raised price objective shares darden restaurants 134.00 gave stock buy rating report friday march 22nd .
112,they sell,one analyst rated stock sell rating seven given hold rating nineteen assigned buy rating company .
113,they buy,stock presently average rating buy consensus price target 129.96 .
114,they sell,related news svp john w. madonna sold 330 shares darden restaurants stock transaction dated monday march 25th .
115,they sell,"shares sold average price 118.76 total value 39,190.80 ."
116,they sell,"also insider eugene i. lee jr. sold 73,152 shares darden restaurants stock transaction dated monday march 25th ."
117,they sell,"shares sold average price 118.61 total transaction 8,676,558.72 ."
118,they buy,vanguard group inc increased stake darden restaurants 5.2 3rd quarter .
119,they sell,"get free copy zacks research report darden restaurants dri information research offerings zacks investment research visit zacks.com keyword darden restaurants nyse dri dri retail/wholesale,23719410 downgrade zacks investment researchratings:4,25 nyse dri receive news ratings darden restaurants daily enter email address receive concise daily summary latest news analysts ratings darden restaurants related companies marketbeat.com free daily email newsletter ."
120,they buy,set buy rating 133.00 price objective company .
121,they buy,zacks investment research upgraded darden restaurants hold rating buy rating set 133.00 price objective company report thursday may 9th .
122,they buy,loop capital upped price objective darden restaurants 140.00 gave stock buy rating report friday march 22nd .
123,they buy,finally btig research upped price objective darden restaurants 134.00 gave stock buy rating report friday march 22nd .
124,they sell,one equities research analyst rated stock sell rating seven assigned hold rating nineteen assigned buy rating company stock .
125,they buy,company currently consensus rating buy consensus price target 129.96 .
126,they buy,peel hunt reiterates buy rating harworth group lon hwg hallmark capital management inc. acquired new position darden restaurants inc. nyse dri first quarter according company recent disclosure sec .
127,they buy,private capital group llc increased holdings shares darden restaurants 356.5 4th quarter .
128,they buy,"nuwave investment management llc increased holdings shares darden restaurants 3,628.6 1st quarter ."
129,they buy,"penserra capital management llc bought new position shares darden restaurants 1st quarter worth 40,000 ."
130,they sell,related news svp john w. madonna sold 330 shares firm stock transaction dated monday march 25th .
131,they sell,"shares sold average price 118.76 total transaction 39,190.80 ."
132,they sell,"also insider eugene i. lee jr. sold 73,152 shares firm stock transaction dated monday march 25th ."
133,they sell,"shares sold average price 118.61 total transaction 8,676,558.72 ."
134,they buy,zacks investment research lowered shares darden restaurants buy rating hold rating research report monday may 13th .
135,they buy,issued buy rating 133.00 price target stock .
136,they sell,one equities research analyst rated stock sell rating seven issued hold rating nineteen assigned buy rating company .
137,they buy,company consensus rating buy consensus price target 129.96 .
138,they buy,citigroup increased target price darden restaurants 120.00 146.00 gave stock buy rating research note wednesday april 3rd .
139,they buy,zacks investment research downgraded darden restaurants buy rating hold rating research report tuesday may 7th .
140,they buy,morgan stanley increased price target darden restaurants 112.00 121.00 gave stock equal weight rating research report friday march 22nd .
141,they buy,bank america set 130.00 price target darden restaurants gave stock buy rating research report friday march 22nd .
142,they sell,one analyst rated stock sell rating seven given hold rating nineteen given buy rating stock .
143,they buy,stock average rating buy consensus target price 129.96 .
144,they sell,sell-side analysts predict darden restaurants post 5.78 earnings per share current fiscal year .
145,they sell,related news svp john w. madonna sold 330 shares firm stock transaction dated monday march 25th .
146,they sell,"stock sold average price 118.76 total transaction 39,190.80 ."
147,they sell,"also insider eugene i. lee jr. sold 73,152 shares firm stock transaction dated monday march 25th ."
148,they sell,"shares sold average price 118.61 total value 8,676,558.72 ."
149,they sell,"related news insider eugene i. lee jr. sold 73,152 shares darden restaurants stock transaction monday march 25th ."
150,they sell,"stock sold average price 118.61 total transaction 8,676,558.72 ."
151,they sell,also svp john w. madonna sold 330 shares darden restaurants stock transaction monday march 25th .
152,they sell,"stock sold average price 118.76 total value 39,190.80 ."
153,they sell,number hedge funds also bought sold shares dri .
154,they sell,darden restaurants news svp john w. madonna sold 330 shares stock transaction dated monday march 25th .
155,they sell,"stock sold average price 118.76 total transaction 39,190.80 ."
156,they sell,"also insider eugene i. lee jr. sold 73,152 shares stock transaction dated monday march 25th ."
157,they sell,"stock sold average price 118.61 total value 8,676,558.72 ."
158,they sell,illegal activity notice darden restaurants inc. nyse dri shares sold 361 capital llc reported slater sentinel property slater sentinel .
159,they buy,citigroup lifted price target darden restaurants 120.00 146.00 gave stock buy rating research note wednesday april 3rd .
160,they buy,maxim group reaffirmed buy rating set 128.00 price target shares darden restaurants research note tuesday march 19th .
161,they buy,loop capital lifted price target darden restaurants 140.00 gave stock buy rating research note friday march 22nd .
162,they sell,one equities research analyst rated stock sell rating seven assigned hold rating nineteen given buy rating stock .
163,they buy,stock currently consensus rating buy consensus target price 130.08 .
164,they sell,sell-side analysts forecast darden restaurants inc. post 5.78 earnings per share current year .
165,they sell,darden restaurants news svp john w. madonna sold 330 shares stock transaction monday march 25th .
166,they sell,"stock sold average price 118.76 total value 39,190.80 ."
167,they sell,"also insider eugene i. lee jr. sold 73,152 shares stock transaction monday march 25th ."
168,they sell,"stock sold average price 118.61 total value 8,676,558.72 ."
169,they sell,news svp john w. madonna sold 330 shares company stock transaction monday march 25th .
170,they sell,"stock sold average price 118.76 total value 39,190.80 ."
171,they sell,"also insider eugene i. lee jr. sold 73,152 shares company stock transaction monday march 25th ."
172,they sell,"shares sold average price 118.61 total value 8,676,558.72 ."
173,they buy,"neuburgh advisers llc purchases 109,920 shares oge energy corp. nyse oge andra ap fonden bought new stake shares darden restaurants inc. nyse dri first quarter according company recent filing sec ."
174,they buy,"institutional investor bought 70,200 shares restaurant operator stock valued approximately 8,527,000 ."
175,they sell,related news svp john w. madonna sold 330 shares darden restaurants stock transaction monday march 25th .
176,they sell,"stock sold average price 118.76 total value 39,190.80 ."
177,they sell,"also insider eugene i. lee jr. sold 73,152 shares darden restaurants stock transaction monday march 25th ."
178,they sell,"shares sold average price 118.61 total value 8,676,558.72 ."
179,they sell,"news insider eugene i. lee jr. sold 73,152 shares firm stock transaction monday march 25th ."
180,they sell,"stock sold average price 118.61 total transaction 8,676,558.72 ."
181,they sell,also svp john w. madonna sold 330 shares firm stock transaction monday march 25th .
182,they sell,"stock sold average price 118.76 total value 39,190.80 ."
183,they buy,zacks investment research raised darden restaurants hold rating buy rating set 133.00 target price stock research note thursday may 9th .
184,they buy,btig research lifted target price darden restaurants 134.00 gave company buy rating research note friday march 22nd .
185,they buy,finally mizuho lifted price objective darden restaurants 125.00 130.00 gave stock buy rating research note friday march 22nd .
186,they sell,one equities research analyst rated stock sell rating seven assigned hold rating eighteen assigned buy rating company stock .
187,they buy,company average rating buy average price target 130.21 .
188,they buy,suntrust banks increased price target shares darden restaurants 141.00 gave company buy rating research note friday march 22nd .
189,they buy,wells fargo co increased price target shares darden restaurants 110.00 120.00 gave company market perform rating research note friday march 22nd .
190,they buy,btig research increased price target shares darden restaurants 134.00 gave company buy rating research note friday march 22nd .
191,they buy,zacks investment research raised shares darden restaurants hold rating buy rating set 133.00 price target company research note thursday may 9th .
192,they buy,finally loop capital increased price target shares darden restaurants 140.00 gave company buy rating research note friday march 22nd .
193,they sell,one equities research analyst rated stock sell rating seven issued hold rating eighteen issued buy rating company stock .
194,they buy,darden restaurants consensus rating buy consensus target price 130.21 .
195,they sell,news svp john w. madonna sold 330 shares firm stock transaction dated monday march 25th .
196,they sell,"shares sold average price 118.76 total transaction 39,190.80 ."
197,they sell,"also insider eugene i. lee jr. sold 73,152 shares firm stock transaction dated monday march 25th ."
198,they sell,"shares sold average price 118.61 total transaction 8,676,558.72 ."
