,assoc,values
48,they sell,also worth noting stock whose average daily volume 100 days prior writing 2085128 shares 33 sell basis long term indicators .
49,they sell,ceo sold 3.08 thousand shares price per share 55.99 .
50,they sell,ceo job sold 10.66 thousand shares 523.26 thousand .
51,they buy,analysts macquarie upped rating shares norwegian cruise line holdings ltd. nyse nclh underperform neutral opinion released november 01. macquarie analysts bumped recommendation nclh stock underperform neutral separate flash note investors september 28. analysts stifel sticking buy recommendation .
52,they buy,analysts stifel made first call stock buy rating according research note dated back august 10 .
53,they sell,average consensus rating company 1.8 scale 5 equates unanimous sell rating .
54,they buy,short mean analyst recommendations calling stock buy .
55,they sell,ky skyscr adsbygoogle window.adsbygoogle .push norwegian cruise line nasdaq nclh downgraded analysts bidaskclub sell rating strong sell rating research note issued saturday october 27th .
56,they sell,zacks investment research cut shares norwegian cruise line hold rating sell rating research note tuesday july 3rd .
57,they buy,jpmorgan chase co. dropped price objective shares norwegian cruise line 70.00 61.00 set overweight rating stock research report friday august 10th .
58,they buy,stifel nicolaus increased price objective shares norwegian cruise line 70.00 71.00 gave company buy rating research report friday august 10th .
59,they buy,nomura lowered price target shares norwegian cruise line 72.00 65.00 set buy rating stock research report friday august 10th .
60,they sell,one equities research analyst rated stock sell rating three given hold rating nine given buy rating company .
61,they buy,stock presently consensus rating buy consensus target price 64.60 .
62,they sell,"norwegian cruise line news ceo rio frank j. del sold 3,077 shares firm stock transaction occurred monday october 15th ."
63,they sell,"shares sold average price 51.03 total transaction 157,019.31 ."
64,they sell,"last 90 days insiders sold 9,231 shares company stock valued 488,443 ."
65,they buy,blackrock inc. increased stake shares norwegian cruise line 1.8 2nd quarter .
66,they sell,"featured story accurate rule 72 viewcount type=a id=1106758 keyword norwegian cruise line nasdaq nclh nclh consumer discretionary g6672110 downgrade bidaskclubratings:4,11 nasdaq nclhrefreshed1 receive news ratings norwegian cruise line daily enter email address receive concise daily summary latest news analysts ratings norwegian cruise line related companies marketbeat.com free daily email newsletter ."
67,they sell,google_ad_client ca-pub-0703139142419429 google_ad_slot 5621244306 google_ad_width 336 google_ad_height 280 c several hedge funds institutional investors also recently bought sold shares company .
68,they sell,"norwegian cruise line news ceo rio frank j. del sold 3,077 shares firm stock transaction dated monday september 17th ."
69,they sell,"shares sold average price 55.99 total value 172,281.23 ."
70,they sell,"last three months insiders sold 9,231 shares company stock worth 488,443 ."
71,they sell,bidaskclub cut shares norwegian cruise line sell rating strong sell rating research note saturday october 27th .
72,they buy,jpmorgan chase co. dropped price objective shares norwegian cruise line 70.00 61.00 set overweight rating company research note friday august 10th .
73,they buy,nomura dropped price objective shares norwegian cruise line 72.00 65.00 set buy rating company research note friday august 10th .
74,they sell,finally zacks investment research upgraded shares norwegian cruise line sell rating hold rating research note friday july 20th .
75,they sell,one research analyst rated stock sell rating three issued hold rating nine assigned buy rating stock .
76,they buy,stock consensus rating buy average price target 64.60 .
77,they sell,see also retained earnings norwegian cruise line nasdaq nclh downgraded research analysts bidaskclub sell rating strong sell rating research report issued clients investors saturday october 27th .
78,they buy,jpmorgan chase co. reduced price target shares norwegian cruise line 70.00 61.00 set overweight rating company report friday august 10th .
79,they sell,zacks investment research downgraded shares norwegian cruise line hold rating sell rating report tuesday july 3rd .
80,they buy,nomura cut price target shares norwegian cruise line 72.00 65.00 set buy rating company report friday august 10th .
81,they buy,finally stifel nicolaus upped price target shares norwegian cruise line 70.00 71.00 gave company buy rating report friday august 10th .
82,they sell,one research analyst rated stock sell rating three assigned hold rating nine issued buy rating company .
83,they buy,stock presently average rating buy average price target 64.60 .
84,they sell,"news ceo rio frank j. del sold 3,077 shares company stock transaction dated monday october 15th ."
85,they sell,"stock sold average price 51.03 total value 157,019.31 ."
86,they sell,"insiders sold total 9,231 shares company stock worth 488,443 last quarter ."
87,they buy,glen harbor capital management llc increased holdings shares norwegian cruise line 192.7 2nd quarter .
88,they buy,"truvestments capital llc bought new stake shares norwegian cruise line 2nd quarter valued approximately 273,000 ."
89,they sell,"featured article technical analysis stocks help viewcount type=a id=1106758 keyword norwegian cruise line nasdaq nclh nclh consumer discretionary g6672110 downgrade bidaskclubratings:4,11 nasdaq nclhrefreshed1 receive news ratings norwegian cruise line daily enter email address receive concise daily summary latest news analysts ratings norwegian cruise line related companies marketbeat.com free daily email newsletter ."
90,they sell,"vodafone group plc nasdaq vod short interest update bidaskclub upgrades inter parfums ipar hold norwegian cruise line holdings ltd. nasdaq nclh ceo rio frank j. del sold 3,077 shares company stock transaction occurred monday october 15th ."
91,they sell,"shares sold average price 51.03 total value 157,019.31 ."
92,they sell,bidaskclub downgraded norwegian cruise line sell rating strong sell rating report saturday october 27th .
93,they sell,zacks investment research raised norwegian cruise line sell rating hold rating report friday july 20th .
94,they buy,stifel nicolaus upped price target norwegian cruise line 70.00 71.00 gave company buy rating report friday august 10th .
95,they buy,finally jpmorgan chase co. reaffirmed buy rating shares norwegian cruise line report thursday october 11th .
96,they sell,one research analyst rated stock sell rating three issued hold rating nine issued buy rating stock .
97,they buy,company currently average rating buy consensus target price 64.60 .
98,they buy,critical review yy nasdaq yy vs. fronteo fteo vanguard large-cap etf nysearca vv shares bought kistler tiffany companies llc jane street group llc bought new stake shares norwegian cruise line holdings ltd. nasdaq nclh second quarter according company recent filing securities exchange commission .
99,they buy,"fund bought 14,255 shares company stock valued approximately 674,000 ."
100,they sell,zacks investment research upgraded shares norwegian cruise line sell rating hold rating report friday july 20th .
101,they buy,bidaskclub upgraded shares norwegian cruise line buy rating strong-buy rating report friday september 21st .
102,they buy,jpmorgan chase co. lowered price objective shares norwegian cruise line 70.00 61.00 set overweight rating stock report friday august 10th .
103,they buy,stifel nicolaus upped price objective shares norwegian cruise line 70.00 71.00 gave stock buy rating report friday august 10th .
104,they sell,one equities research analyst rated stock sell rating three given hold rating nine issued buy rating company stock .
105,they buy,company average rating buy average target price 64.60 .
106,they sell,average sell-side analysts forecast norwegian cruise line holdings ltd. post 3.66 eps current year .
107,they sell,"news ceo rio frank j. del sold 3,077 shares stock transaction dated wednesday august 15th ."
108,they sell,"shares sold average price 51.72 total value 159,142.44 ."
109,they sell,"last quarter insiders sold 9,231 shares company stock valued 488,443 ."
110,they sell,bidaskclub lowered norwegian cruise line sell rating strong sell rating research note thursday august 9th .
111,they buy,stifel nicolaus increased price objective norwegian cruise line 70.00 71.00 gave stock buy rating research note friday august 10th .
112,they buy,nomura dropped price objective norwegian cruise line 72.00 65.00 set buy rating company research note friday august 10th .
113,they sell,finally zacks investment research upgraded norwegian cruise line sell rating hold rating research note friday july 20th .
114,they sell,one investment analyst rated stock sell rating three given hold rating nine assigned buy rating stock .
115,they buy,norwegian cruise line average rating buy average price target 64.60 .
116,they buy,change cag price hits 0.0972 major exchanges engility egl announces earnings results shares norwegian cruise line holdings ltd. nasdaq nclh assigned average recommendation buy fourteen ratings firms currently covering stock marketbeat reports .
117,they buy,three equities research analysts rated stock hold rating eleven given buy rating company .
118,they sell,zacks investment research upgraded shares norwegian cruise line sell rating hold rating research report friday july 20th .
119,they buy,bidaskclub upgraded shares norwegian cruise line buy rating strong-buy rating research report friday september 21st .
120,they buy,jpmorgan chase co. cut target price shares norwegian cruise line 70.00 61.00 set overweight rating company research report friday august 10th .
121,they buy,stifel nicolaus boosted target price shares norwegian cruise line 70.00 71.00 gave company buy rating research report friday august 10th .
122,they sell,"norwegian cruise line news ceo rio frank j. del sold 3,077 shares norwegian cruise line stock transaction occurred wednesday july 18th ."
123,they sell,"shares sold average price 50.22 total transaction 154,526.94 ."
124,they sell,"also ceo rio frank j. del sold 10,657 shares norwegian cruise line stock transaction occurred thursday august 2nd ."
125,they sell,"shares sold average price 49.10 total transaction 523,258.70 ."
126,they sell,"insiders sold 19,888 shares company stock worth 1,009,209 last ninety days ."
127,they sell,group sell-side analysts anticipate norwegian cruise line post 3.66 eps current year .
128,they sell,company spent 862.78 million trying sell products last quarter result yielding gross income 659.39 million .
129,they sell,"ceo del rio frank j sold 3,077 shares company stock transaction recorded october 15th 2018. sale performed average price 51.03 total value 157,019. sale deal closes pres ."
130,they sell,"ceo del rio frank j sold 3,077 shares company stock valued 172,284. also pres ."
131,they sell,"ceo del rio frank j sold 3,077 shares company stock deal recorded august 15th 2018. shares sold average price 51.72 per share total market value 310,552. following completion acquisition pres ."
132,they buy,12 20 analysts covering stock rated buy 4 maintained hold recommendation norwegian cruise line holdings ltd. stock .
133,they sell,0 analysts assigned sell rating nclh stock .
134,they sell,according composite indicator trendspotter rated nclh stock sell .
135,they sell,"short-term norwegian cruise line holdings ltd. nclh 20-day average volume 2,590,835 shares short-term indicators sets nclh stock 80 sell average basis ."
136,they sell,"medium-term nclh stock 50-day average volume 1,990,976 shares medium-term indicators gave average rating 100 sell long-term period fb stock 100-day average volume 2,043,674 shares ."
137,they sell,average long-term indicators rated stock 33 sell .
138,they sell,overall picture short medium long-term indicators sets nclh stock 80 sell average basis .
139,they buy,macquarie example upgrade rating shares norwegian cruise line holdings ltd. underperform neutral according research note friday september 28th 2018. stifel reiterated target price stock 70 71 giving stock buy rating stated research report friday august 10th 2018. deutsche bank hand upgrade hold buy rating stock posting 66 price target shares company stock research note dated wednesday april 18th 2018 .
140,they sell,meantime 9 new institutions bought shares norwegian cruise line holdings ltd. first time 15 institutions sold holdings company common stock .
141,they buy,61 institutions increased investment nclh stock 69 institutions decreased investment norwegian cruise line holdings ltd. nclh stock last quarter .
142,they sell,ratio turned negative 203 hedge funds started new increased positions 144 reduced sold stakes norwegian cruise line holdings ltd. hedge funds partner database 203.63 million shares 208.22 million shares 2018q1 .
143,they sell,also number hedge funds holding norwegian cruise line holdings ltd top 10 positions decreased 5 4 decrease 1. sold 41 reduced 103 increased 152 new position 51 .
144,they buy,moreover roystone capital management lp 4.64 invested company 1.13 million shares .
145,they buy,new york-based md sass investors services inc invested 4.39 stock .
146,they sell,5 wall street analysts rating norwegian cruise line 3 give buy 0 sell rating 2 recommend hold .
147,they buy,nclh included 7 notes analysts may 7 2018. stock norwegian cruise line holdings ltd. nyse nclh earned buy rating tigress financial monday june 25. stock norwegian cruise line holdings ltd. nyse nclh buy rating given monday may 7 tigress financial .
148,they buy,friday august 10 stock rating maintained jp morgan overweight .
149,they buy,nomura maintained buy rating 65 target friday august 10 report .
150,they buy,average analysts currently strong buy recommendation mean rating 4.64. comparison average recommendation month ago strong buy average rating 4.67. similarly average rating observed 2 months ago strong buy mean numerical rating 4.50 average rating observed 3 months ago strong buy mean numerical rating 4.50 .
151,they buy,bidaskclub raised shares norwegian cruise line buy rating strong-buy rating research note friday september 21st .
152,they buy,jpmorgan chase co. reduced price target shares norwegian cruise line 70.00 61.00 set overweight rating stock research note friday august 10th .
153,they buy,nomura reduced price target shares norwegian cruise line 72.00 65.00 set buy rating stock research note friday august 10th .
154,they buy,stifel nicolaus raised price target shares norwegian cruise line 70.00 71.00 gave stock buy rating research note friday august 10th .
155,they sell,finally zacks investment research raised shares norwegian cruise line sell rating hold rating research note friday july 20th .
156,they sell,one equities research analyst rated stock sell rating three given hold rating nine issued buy rating company .
157,they buy,stock presently consensus rating buy consensus target price 64.60 .
158,they sell,"norwegian cruise line news ceo rio frank j. del sold 3,077 shares firm stock transaction dated monday september 17th ."
159,they sell,"shares sold average price 55.99 total transaction 172,281.23 ."
160,they sell,"insiders sold total 9,231 shares company stock worth 488,443 last three months ."
161,they sell,hedge funds institutional investors recently bought sold shares business .
162,they buy,glen harbor capital management llc increased position norwegian cruise line 192.7 2nd quarter .
163,they buy,"truvestments capital llc bought new stake shares norwegian cruise line 2nd quarter valued 273,000 ."
164,they buy,"featured story considered good return equity roe viewcount type=a id=1109778 keyword norwegian cruise line nasdaq nclh nclh consumer discretionary g6672110 upgrade macquarieratings:4,11 nasdaq nclh receive news ratings norwegian cruise line daily enter email address receive concise daily summary latest news analysts ratings norwegian cruise line related companies marketbeat.com free daily email newsletter ."
