,assoc,values
71,they sell,"insiders sold 519,344 shares company stock valued 79,873,942 last 90 days ."
72,they sell,bidaskclub raised lululemon athletica sell rating hold rating research report tuesday april 9th .
73,they buy,bank america upped price target lululemon athletica 185.00 193.00 gave stock buy rating research report tuesday april 23rd .
74,they buy,finally canaccord genuity set 186.00 price target lululemon athletica gave stock buy rating research report tuesday april 23rd .
75,they buy,eleven equities research analysts rated stock hold rating twenty-four issued buy rating one issued strong buy rating company stock .
76,they buy,company presently consensus rating buy average target price 175.23 .
77,they sell,"related news coo stuart haselden sold 49,319 shares stock transaction friday march 29th ."
78,they sell,"stock sold average price 164.62 total value 8,118,893.78 ."
79,they sell,"also insider michelle sun choe sold 6,170 shares stock transaction thursday april 4th ."
80,they sell,"shares sold average price 170.92 total value 1,054,576.40 ."
81,they sell,"last quarter insiders sold 519,344 shares company stock worth 79,873,942 ."
82,they buy,vanguard group inc increased holdings lululemon athletica 10.6 third quarter .
83,they buy,"jennison associates llc bought new position shares lululemon athletica fourth quarter valued approximately 314,834,000 ."
84,they buy,"finally norges bank bought new position shares lululemon athletica fourth quarter valued approximately 161,284,000 ."
85,they sell,"related news director dennis j. wilson sold 288,856 shares stock transaction dated thursday march 28th ."
86,they sell,"shares sold average price 155.79 total value 45,000,876.24 ."
87,they sell,"also insider michelle sun choe sold 6,170 shares stock transaction dated thursday april 4th ."
88,they sell,"shares sold average price 170.92 total transaction 1,054,576.40 ."
89,they sell,"insiders sold 519,344 shares company stock worth 79,873,942 last ninety days ."
90,they buy,repurchase authorization allows apparel retailer buy 2.6 shares open market purchases .
91,they buy,eleven research analysts rated stock hold rating twenty-four assigned buy rating one given strong buy rating stock .
92,they buy,stock consensus rating buy average price target 175.23 .
93,they buy,mkm partners upped price objective lululemon athletica 179.00 189.00 gave stock buy rating research report thursday march 28th .
94,they buy,argus upped price objective lululemon athletica 195.00 gave stock buy rating research report friday march 29th .
95,they buy,eleven equities research analysts rated stock hold rating twenty-four assigned buy rating one issued strong buy rating company .
96,they buy,company consensus rating buy consensus price target 175.23 .
97,they sell,number institutional investors recently bought sold shares lulu .
98,they sell,"lululemon athletica news director dennis j. wilson sold 155,800 shares stock transaction dated tuesday march 26th ."
99,they sell,"stock sold average price 144.43 total value 22,502,194.00 ."
100,they sell,"also insider michelle sun choe sold 6,170 shares stock transaction dated thursday april 4th ."
101,they sell,"shares sold average price 170.92 total value 1,054,576.40 ."
102,they sell,"insiders sold 519,344 shares company stock valued 79,873,942 last quarter ."
103,they sell,number institutional investors hedge funds also recently bought sold shares lulu .
104,they buy,stifel nicolaus increased price objective shares lululemon athletica 152.00 187.00 gave company buy rating research note thursday march 28th .
105,they buy,mkm partners raised price target shares lululemon athletica 179.00 189.00 gave company buy rating research note thursday march 28th .
106,they buy,canaccord genuity reaffirmed buy rating set 186.00 price target previously 163.00 shares lululemon athletica research note thursday march 28th .
107,they buy,bidaskclub cut shares lululemon athletica strong-buy rating buy rating research report saturday february 2nd .
108,they buy,finally argus increased price objective shares lululemon athletica 195.00 gave stock buy rating research report friday march 29th .
109,they buy,eleven analysts rated stock hold rating twenty-four issued buy rating one assigned strong buy rating company stock .
110,they buy,company presently average rating buy consensus target price 175.23 .
111,they sell,average sell-side analysts forecast lululemon athletica inc. post 4.67 earnings per share current fiscal year .
112,they sell,"lululemon athletica news coo stuart haselden sold 49,319 shares company stock transaction friday march 29th ."
113,they sell,"shares sold average price 164.62 total value 8,118,893.78 ."
114,they sell,"also director dennis j. wilson sold 155,800 shares company stock transaction dated tuesday march 26th ."
115,they sell,"stock sold average price 144.43 total transaction 22,502,194.00 ."
116,they sell,"insiders sold total 519,344 shares company stock valued 79,873,942 last 90 days ."
117,they sell,becton dickinson co bdx shares sold los angeles capital management equity research inc .
118,they buy,toronto dominion bank increased stake shares lululemon athletica inc. nasdaq lulu 23.5 4th quarter according company recent filing sec .
119,they buy,piedmont investment advisors inc. increased position shares lululemon athletica 42.9 3rd quarter .
120,they buy,"optimum investment advisors increased position shares lululemon athletica 2,052.2 4th quarter ."
121,they buy,meeder asset management inc. increased position shares lululemon athletica 9.2 4th quarter .
122,they buy,gateway investment advisers llc increased position shares lululemon athletica 60.3 4th quarter .
123,they buy,"finally alps advisors inc. bought new position shares lululemon athletica 3rd quarter valued approximately 208,000 ."
124,they buy,citigroup upgraded lululemon athletica neutral rating buy rating set 152.00 price objective company report wednesday december 12th .
125,they buy,guggenheim restated buy rating set 165.00 price objective shares lululemon athletica report thursday december 6th .
126,they buy,stifel nicolaus upgraded lululemon athletica hold rating buy rating set 151.00 price objective company report monday december 17th .
127,they buy,finally mkm partners set 177.00 price objective lululemon athletica gave company buy rating report sunday december 9th .
128,they buy,eight investment analysts rated stock hold rating twenty-six given buy rating one given strong buy rating stock .
129,they buy,company average rating buy average price target 160.94 .
130,they sell,"news major shareholder dennis j. wilson sold 847,000 shares business stock transaction wednesday january 9th ."
131,they sell,"stock sold average price 136.53 total value 115,640,910.00 ."
132,they sell,"also major shareholder dennis j. wilson sold 1,379,000 shares business stock transaction wednesday january 30th ."
133,they sell,"stock sold average price 145.00 total value 199,955,000.00 ."
134,they sell,"last three months insiders sold 2,914,928 shares company stock valued 414,622,960 ."
