,assoc,values
27,they buy,per tuesday june 19 company rating maintained cowen co. stock cimarex energy co. nyse xec buy rating given friday may 25 robert w. baird .
28,they buy,rating upgraded jefferies monday june 11 buy .
29,they buy,firm buy rating stifel nicolaus given wednesday may 9. stock cimarex energy co. nyse xec buy rating given wednesday august 8 stifel nicolaus .
30,they buy,victory capital management inc. increased position cimarex energy co nyse xec 6.9 3rd quarter according recent disclosure securities exchange commission .
31,they buy,stifel nicolaus set 178.00 target price shares cimarex energy gave company buy rating research note thursday july 19th .
32,they buy,jefferies financial group set 118.00 target price shares cimarex energy gave company buy rating research note wednesday july 18th .
33,they buy,credit suisse group decreased target price shares cimarex energy 116.00 112.00 set buy rating company research note wednesday august 8th .
34,they buy,williams capital restated buy rating issued 134.00 target price shares cimarex energy research note wednesday august 8th .
35,they buy,finally klr group restated buy rating issued 117.00 target price shares cimarex energy research note monday august 20th .
36,they sell,one equities research analyst rated stock sell rating seven issued hold rating nineteen issued buy rating stock .
37,they buy,company consensus rating buy average target price 130.67 .
38,they buy,state alaska department revenue increased holdings cimarex energy 3.0 third quarter .
39,they buy,centre asset management llc increased holdings cimarex energy 14.2 third quarter .
40,they buy,finally united services automobile association increased holdings cimarex energy 10.0 second quarter .
41,they buy,cimarex energy news director lisa a. stewart bought 320 shares business stock transaction thursday august 30th .
42,they sell,sell-side analysts forecast cimarex energy co post 6.88 eps current fiscal year .
43,they buy,jefferies financial group currently buy rating 118.00 target price stock .
44,they buy,suntrust banks cut shares cimarex energy buy rating hold rating set 94.00 target price stock .
45,they buy,morgan stanley cut target price shares cimarex energy 123.00 118.00 set buy rating stock report wednesday september 26th .
46,they buy,williams capital reaffirmed buy rating issued 134.00 target price shares cimarex energy report monday july 23rd .
47,they buy,finally klr group reissued buy rating issued 117.00 price objective shares cimarex energy research note monday august 20th .
48,they sell,one equities research analyst rated stock sell rating seven given hold rating nineteen given buy rating stock .
49,they buy,stock currently average rating buy consensus price target 130.67 .
50,they sell,several large investors recently bought sold shares xec .
51,they buy,morgan stanley set 124.00 price target shares cimarex energy gave company buy rating research report friday october 12th .
52,they sell,valuengine cut shares cimarex energy sell rating strong sell rating research report wednesday august 8th .
53,they sell,one equities research analyst rated stock sell rating seven issued hold rating nineteen assigned buy rating company .
54,they buy,stock currently average rating buy average target price 130.67 .
55,they sell,zacks eps calculations average based survey sell-side research firms provide coverage cimarex energy .
56,they buy,"shares bought average cost 84.05 per share total transaction 26,896.00 ."
57,they buy,klr group reiterated buy rating issued 117.00 target price shares cimarex energy research note monday august 20th .
58,they buy,credit suisse group reduced target price shares cimarex energy 116.00 112.00 set buy rating company research note wednesday august 8th .
59,they buy,williams capital reiterated buy rating issued 134.00 target price shares cimarex energy research note wednesday august 8th .
60,they buy,stifel nicolaus set 175.00 target price shares cimarex energy gave company buy rating research note tuesday august 7th .
61,they buy,finally jefferies financial group set 118.00 target price shares cimarex energy gave company buy rating research note wednesday july 18th .
62,they sell,one equities research analyst rated stock sell rating seven issued hold rating nineteen assigned buy rating stock .
63,they buy,company currently average rating buy consensus target price 130.67 .
64,they buy,diamond hill capital management inc. increased position cimarex energy 6.2 second quarter .
65,they buy,boston partners increased position cimarex energy 211.8 second quarter .
66,they buy,victory capital management inc. increased position cimarex energy 6.9 third quarter .
67,they buy,american century companies inc. increased position cimarex energy 23.3 second quarter .
68,they buy,finally principal financial group inc. increased position cimarex energy 0.3 first quarter .
69,they buy,"shares bought average price 84.05 per share total value 26,896.00 ."
70,they sell,name required mail published required cimarex energy nyse xec downgraded valuengine sell rating strong sell rating research report issued clients investors tuesday october 23rd .
71,they buy,williams capital reissued buy rating issued 134.00 target price shares cimarex energy research note wednesday august 8th .
72,they buy,stifel nicolaus set 175.00 target price cimarex energy gave company buy rating research note tuesday august 7th .
73,they buy,morgan stanley decreased target price cimarex energy 135.00 124.00 set overweight rating company research note thursday july 12th .
74,they buy,suntrust banks cut cimarex energy buy rating hold rating set 94.00 price objective company .
75,they sell,one analyst rated stock sell rating seven issued hold rating nineteen issued buy rating company .
76,they buy,stock currently consensus rating buy average price target 130.67 .
77,they buy,cimarex energy news director lisa a. stewart bought 320 shares cimarex energy stock transaction thursday august 30th .
78,they sell,"keyword cimarex energy nyse xec xec oils/energy,17179810 downgrade valuengineratings:4,26 nyse xecrefreshed1 receive news ratings cimarex energy daily enter email address receive concise daily summary latest news analysts ratings cimarex energy related companies marketbeat.com free daily email newsletter ."
79,they sell,google_ad_client ca-pub-0703139142419429 google_ad_slot 5621244306 google_ad_width 336 google_ad_height 280 c number hedge funds also recently bought sold shares xec .
80,they buy,morgan stanley set 124.00 price target shares cimarex energy gave stock buy rating research report friday october 12th .
81,they sell,valuengine lowered shares cimarex energy hold rating sell rating research report tuesday july 3rd .
82,they sell,one equities research analyst rated stock sell rating seven assigned hold rating nineteen issued buy rating company .
83,they buy,stock average rating buy consensus price target 130.67 .
84,they buy,"shares bought average price 84.05 per share total transaction 26,896.00 ."
85,they sell,stock currently analyst mean recommendation 2 scale 1 5 1 means strong buy 5 means sell .
86,they buy,manulife financial corp nyse mfc first hawaiian bank bought new position shares cimarex energy co nyse xec third quarter according company recent disclosure securities exchange commission sec .
87,they buy,"fund bought 3,652 shares oil gas producer stock valued approximately 339,000 ."
88,they buy,stifel nicolaus set 178.00 price target cimarex energy gave company buy rating report thursday july 19th .
89,they buy,jefferies financial group set 118.00 price target cimarex energy gave company buy rating report wednesday july 18th .
90,they buy,credit suisse group decreased price target cimarex energy 116.00 112.00 set buy rating company report wednesday august 8th .
91,they buy,williams capital reissued buy rating issued 134.00 price target shares cimarex energy report wednesday august 8th .
92,they buy,finally klr group reissued buy rating issued 117.00 price target shares cimarex energy report monday august 20th .
93,they sell,one equities research analyst rated stock sell rating seven issued hold rating nineteen assigned buy rating stock .
94,they buy,cimarex energy presently average rating buy consensus price target 130.67 .
95,they buy,"shares bought average cost 84.05 per share total value 26,896.00 ."
96,they sell,valuengine cut shares cimarex energy hold rating sell rating research note tuesday july 3rd .
97,they buy,jpmorgan chase co. cut shares cimarex energy overweight rating neutral rating set 110.00 price target company .
98,they buy,williams capital reissued buy rating issued 134.00 price target shares cimarex energy research note wednesday august 8th .
99,they buy,finally morgan stanley cut price objective shares cimarex energy 123.00 118.00 set buy rating company research note wednesday september 26th .
100,they sell,one investment analyst rated stock sell rating seven issued hold rating nineteen given buy rating stock .
101,they buy,cimarex energy presently consensus rating buy consensus price target 130.67 .
102,they buy,arizona state retirement system increased stake shares cimarex energy 3.8 3rd quarter .
103,they buy,"adams natural resources fund inc. bought new position shares cimarex energy 3rd quarter worth 2,500,000 ."
104,they buy,public employees retirement association colorado increased stake shares cimarex energy 16.4 3rd quarter .
105,they buy,advanced asset management advisors inc increased stake shares cimarex energy 63.9 3rd quarter .
106,they buy,finally russell investments group ltd. increased stake shares cimarex energy 16.7 3rd quarter .
107,they sell,zacks investment research earnings per share averages average based survey sell-side research firms follow cimarex energy .
108,they sell,several institutional investors recently bought sold shares xec .
109,they buy,boston partners increased position shares cimarex energy 211.8 second quarter .
110,they buy,cryptaldash crypto crd trading 37.9 higher last 7 days inovalon nasdaq inov stock rating upgraded bidaskclub shares cimarex energy co nyse xec earned consensus rating buy twenty-seven ratings firms covering company marketbeat ratings reports .
111,they sell,one equities research analyst rated stock sell rating seven assigned hold rating nineteen given buy rating company .
112,they buy,stifel nicolaus set 178.00 price objective cimarex energy gave stock buy rating research report thursday july 19th .
113,they buy,finally morgan stanley lowered price objective cimarex energy 124.00 123.00 set overweight rating company research report thursday august 16th .
114,they sell,institutional investors recently bought sold shares business .
115,they sell,pikciochain hits market cap 1.98 million pkc spdr dow jones industrial average etf trust dia shares sold concorde asset management llc cimarex energy nyse xec issuing quarterly earnings data market closes tuesday november 6th .
116,they sell,valuengine downgraded shares cimarex energy hold rating sell rating research report tuesday july 3rd .
117,they buy,suntrust banks downgraded shares cimarex energy buy rating hold rating set 94.00 price objective company .
118,they buy,morgan stanley cut price objective shares cimarex energy 123.00 118.00 set buy rating company research report wednesday september 26th .
119,they buy,williams capital restated buy rating set 134.00 price objective shares cimarex energy research report monday july 23rd .
120,they buy,finally jefferies financial group set 118.00 price objective shares cimarex energy gave stock buy rating research report wednesday july 18th .
121,they sell,one analyst rated stock sell rating seven given hold rating nineteen issued buy rating company .
122,they buy,stock presently consensus rating buy average price target 130.67 .
123,they buy,cimarex energy news director lisa a. stewart bought 320 shares stock transaction dated thursday august 30th .
124,they buy,"shares bought average cost 84.05 per share total value 26,896.00 ."
