,assoc,values
61,they sell,"also insider curtis j. hutchins sold 12,000 shares eaton stock transaction wednesday march 13th ."
62,they sell,"stock sold average price 80.60 total value 967,200.00 ."
63,they sell,"last ninety days insiders sold 73,214 shares company stock valued 5,709,455 ."
64,they sell,zacks investment research cut eaton hold rating sell rating research note wednesday january 23rd .
65,they sell,barclays lowered target price eaton 75.00 73.00 set underweight rating company research note monday january 7th .
66,they buy,vertical research raised eaton hold rating buy rating research note monday march 4th .
67,they sell,three investment analysts rated stock sell rating five given hold rating twelve issued buy rating stock .
68,they buy,"oregon public employees retirement fund increased stake shares eaton 8,639.1 4th quarter ."
69,they buy,"ronna sue cohen increased stake eaton 7,553.8 1st quarter ."
70,they buy,blackrock inc. increased stake eaton 6.7 4th quarter .
71,they buy,"finally two sigma advisers lp increased stake eaton 1,874.2 4th quarter ."
72,they sell,"related news insider richard h. fearon sold 1,335 shares company stock transaction occurred wednesday february 27th ."
73,they sell,"stock sold average price 80.19 total value 107,053.65 ."
74,they sell,"also insider nandakumar cheruvatath sold 9,992 shares company stock transaction occurred monday march 11th ."
75,they sell,"shares sold average price 80.20 total value 801,358.40 ."
76,they sell,"insiders sold 73,214 shares company stock valued 5,709,455 last 90 days ."
77,they buy,bank america lowered eaton buy rating neutral rating set 88.00 price objective company .
78,they buy,vertical research upgraded eaton hold rating buy rating research note monday march 4th .
79,they buy,finally robert w. baird set 89.00 price objective eaton gave stock buy rating research note saturday february 2nd .
80,they sell,three investment analysts rated stock sell rating five assigned hold rating twelve given buy rating company .
81,they buy,robert w. baird set 88.00 target price shares eaton gave company buy rating report friday january 25th .
82,they buy,vertical research raised shares eaton hold rating buy rating report monday march 4th .
83,they buy,finally bank america cut shares eaton buy rating neutral rating set 88.00 target price stock .
84,they sell,three investment analysts rated stock sell rating five assigned hold rating twelve assigned buy rating company stock .
85,they sell,"eaton news insider curtis j. hutchins sold 37,625 shares firm stock transaction occurred thursday february 7th ."
86,they sell,"shares sold average price 76.02 total transaction 2,860,252.50 ."
87,they sell,"also insider richard h. fearon sold 1,335 shares firm stock transaction occurred wednesday february 27th ."
88,they sell,"stock sold average price 80.19 total transaction 107,053.65 ."
89,they sell,"last three months insiders sold 73,214 shares company stock worth 5,709,455 ."
90,they buy,alphastar capital management llc 22.25 million position spdr portfolio p 500 growth etf spyg haverford trust company increased stake eaton corp plc etn 1.7 based latest 2018q4 regulatory filing sec .
91,they buy,"haverford trust company bought 7,144 shares company stock rose 6.18 market ."
92,they sell,"theleme partners llp sold 256,000 shares company stock declined 0.02 stock markets rallied ."
93,they buy,stock increased 0.53 0.24 last trading session reaching 45.31 .
94,they sell,fall 82 investors sold etn shares 306 reduced holdings .
95,they buy,moors cabot invested 0.65 eaton corporation plc nyse etn .
96,they buy,heritage wealth advsrs 0 invested eaton corporation plc nyse etn .
97,they buy,"pinnacle finance prtn invested 52,390 shares 0.34 stock ."
98,they buy,ipswich inc invested 0.01 eaton corporation plc nyse etn .
99,they buy,"moreover ledyard bank trust 0.45 invested eaton corporation plc nyse etn 50,053 shares ."
100,they buy,"mirae asset glob investments invested 0.06 100,172 shares ."
101,they buy,marco inv mgmt llc invested 0.31 portfolio eaton corporation plc nyse etn .
102,they sell,"korea investment corp sold 35,400 shares company stock rose 6.18 market ."
103,they buy,"also increased holding sherwin williams co nyse shw 1,400 shares quarter total 97,535 shares risen stake henry jack assoc inc nasdaq jkhy ."
104,they sell,dropped 82 investors sold etn shares 306 reduced holdings .
105,they buy,earnest ltd llc 0 invested eaton corporation plc nyse etn .
106,they buy,renaissance ltd liability com 0.03 invested eaton corporation plc nyse etn .
107,they buy,boys arnold com invested 0.04 eaton corporation plc nyse etn .
108,they buy,first republic invest invested 0.02 eaton corporation plc nyse etn .
109,they buy,notable recent eaton corporation plc nyse etn news published businesswire.com released eaton completes acquisition controlling interest ulusoy elektrik business wire april 15 2019 also seekingalpha.com article lockheed martin unveils long-term contracts f-35 suppliers seeking alpha published april 17 2019 businesswire.com published eaton named ftse4good index series business wire april 02 2019. interesting news eaton corporation plc nyse etn released investorplace.com article 10 automation stocks buy 21st century investorplace.com published april 25 2019 well crainscleveland.com news article titled eaton completes 214 million purchase controlling stake turkish company ulusoy elektrik crain cleveland business publication date april 16 2019 .
110,they sell,"219,540 worth dte energy company nyse dte sold oleksiak peter b friday november 16. jewell jeffrey sold 502,800 worth stock ."
111,they buy,"also increased holding nextera energy partners lp nyse nep 91,070 shares quarter total 287,405 shares risen stake williams cos inc nyse wmb ."
112,they sell,"gradient investments llc sold 117,899 shares company stock rose 6.18 market ."
113,they buy,historical etn news 29/03/2018 catalyst pharmaceuticals announces submission new drug application firdapse® treatment lambert-eaton myasthenic syndrome 03/04/2018 arena minerals inc mark eaton resigned board directors company 10/05/2018 eaton sfgw 51 pct interest new jv eaton 49 pct interest 20/03/2018 2017-2021 automotive coolant hose global market report key vendors continental eaton gates sumitomo riko toyoda gosei profiled researchandmarkets.com 10/04/2018 eaton partners serves placement agent copenhagen infrastructure iii 24/04/2018 eaton declares quarterly dividend payable may 18 2018 07/05/2018 eaton participate electrical products group conference may 21 2018 01/05/2018 eaton boosts forecast 24/05/2018 eaton partners acted exclusive placement agent dif management b.v 07/05/2018 eaton named 100 best corporate citizens list 11th consecutive year corporate responsibility magazine investors sentiment increased 0.94 q4 2018.
114,they sell,positive 57 investors sold pep shares 656 reduced holdings .
115,they buy,massachusetts-based new england private wealth advsrs ltd invested 0.12 pepsico inc. nasdaq pep .
116,they buy,prelude cap mgmt lc 0.02 invested pepsico inc. nasdaq pep .
117,they buy,nuveen asset lc invested 0.07 pepsico inc. nasdaq pep .
118,they buy,covington inv advsrs invested 0.35 pepsico inc. nasdaq pep .
119,they sell,dived 82 investors sold etn shares 306 reduced holdings .
120,they buy,nbt bancshares n ny invested 0.13 eaton corporation plc nyse etn .
121,they buy,"anchor capital advsr ltd llc invested 0.64 229,317 shares ."
122,they buy,"arizona state retirement sys invested 0.12 132,333 shares ."
123,they buy,notable recent eaton corporation plc nyse etn news published seekingalpha.com released lockheed martin unveils long-term contracts f-35 suppliers seeking alpha april 17 2019 also crainscleveland.com article eaton completes 214 million purchase controlling stake turkish company ulusoy elektrik crain cleveland business published april 16 2019 businesswire.com published eaton completes acquisition controlling interest ulusoy elektrik business wire april 15 2019. interesting news eaton corporation plc nyse etn released businesswire.com article jpmorgan chase financial company llc declares quarterly coupon cushing® 30 mlp index etn business wire published april 24 2019 well investorplace.com news article titled 10 automation stocks buy 21st century investorplace.com publication date april 25 2019 .
124,they buy,"also increased holding spdr ser tr twok 140,131 shares quarter total 917,873 shares risen stake total nyse tot ."
125,they sell,institutional investors wish sell large number shares certain stock lower liquidity force sell stock slowly longer period time avoid losses due slippage .
126,they sell,52 week range simple technical indicator lists highest lowest price security sold preceding 52 weeks one year .
127,they sell,buy sell enormous chunks .
128,they sell,traders attempt avoid false signals rsi use extreme rsi values buy sell signals rsi readings 80 indicate overbought conditions rsi readings 20 indicate oversold conditions .
129,they buy,meiji yasuda life insurance company increased stake eaton corp plc etn 24.84 based latest 2018q4 regulatory filing sec .
130,they buy,"meiji yasuda life insurance company bought 6,077 shares company stock rose 6.18 market ."
131,they sell,worsened 82 investors sold etn shares 306 reduced holdings .
132,they buy,mariner 0.04 invested eaton corporation plc nyse etn .
133,they buy,parkside comml bank invested 0.09 portfolio eaton corporation plc nyse etn .
134,they buy,nwq inv mngmt communication ltd com invested 0.22 eaton corporation plc nyse etn .
135,they buy,"foster motley invested 27,054 shares ."
136,they buy,"ibm retirement fund invested 0.1 6,612 shares ."
137,they buy,notable recent apple inc. nasdaq aapl news published nasdaq.com released 2 top-notch tech bigwigs buy ahead earnings nasdaq april 24 2019 also seekingalpha.com article apple target lifted china demand wedbush seeking alpha published april 09 2019 seekingalpha.com published apple easy money seeking alpha march 29 2019. interesting news apple inc. nasdaq aapl released nasdaq.com article technology sector update 03/27/2019 ntwk aapl qcom rpd nasdaq published march 27 2019 well nasdaq.com news article titled apple aapl outpaces stock market gains know nasdaq publication date april 08 2019 .
138,they sell,"kondo chris sold 647,520 worth stock 3,408 shares ."
139,they buy,apg asset management nv increased stake eaton corp plc etn 6.33 based latest 2018q4 regulatory filing sec .
140,they buy,"apg asset management nv bought 57,000 shares company stock rose 6.18 market ."
141,they sell,"ngam advisors lp sold 5,672 shares company stock declined 14.60 stock markets rallied ."
142,they sell,historical bidu news 18/05/2018 lu qi remain baidu vice chairman sina.com 16/03/2018 skyworthdigital says investor subsidiary baidu 11/05/2018 baidu inc bidu.o bernstein raises market perform underperform raises target price 305 240 23/05/2018 baidu gains first day five chinese adrs wednesday 08/05/2018 baidu unit sell rajax equity stake ali panini investment 29/04/2018 baidu divest majority equity stake fsg renamed du xiaoman fincl 29/03/2018 baidu iqiyi price 18 per ads total offering size 2.25b 26/04/2018 baidu 1q rev .
143,they buy,"also increased holding littelfuse inc nasdaq lfus 5,860 shares quarter total 45,338 shares risen stake nomad hldgs ltd ."
144,they sell,dived 82 investors sold etn shares 306 reduced holdings .
145,they buy,state bank new york mellon invested 6.67m shares .
146,they buy,brown brothers harriman co invested 0 eaton corporation plc nyse etn .
147,they buy,texas-based united services automobile association invested 0.2 eaton corporation plc nyse etn .
148,they buy,"janney montgomery scott limited com invested 273,571 shares ."
149,they buy,old point fincl ser n invested 0.5 eaton corporation plc nyse etn .
150,they sell,15 analysts 24 wall street brokerage firms rate eaton corporation plc nyse etn buy 1 see sell .
151,they buy,getting trading period increased 200 days stock price seen 298.27 average .
152,they buy,"norges bank bought new position eaton 4th quarter valued 524,126,000 ."
153,they sell,zacks investment research downgraded eaton hold rating sell rating research report wednesday january 23rd .
154,they sell,barclays cut price objective eaton 75.00 73.00 set underweight rating company research report monday january 7th .
155,they buy,vertical research upgraded eaton hold rating buy rating research report monday march 4th .
156,they buy,finally robert w. baird set 88.00 price objective eaton gave company buy rating research report friday january 25th .
157,they sell,three analysts rated stock sell rating five assigned hold rating twelve assigned buy rating company .
158,they sell,sell-side analysts forecast eaton co. plc post 5.86 earnings per share current year .
159,they sell,"eaton news insider curtis j. hutchins sold 12,000 shares company stock transaction occurred wednesday march 13th ."
160,they sell,"stock sold average price 80.60 total value 967,200.00 ."
161,they sell,"also insider joao v. faria sold 5,000 shares company stock transaction occurred monday february 4th ."
162,they sell,"shares sold average price 76.73 total value 383,650.00 ."
163,they sell,"insiders sold 73,214 shares company stock worth 5,709,455 last quarter ."
164,they buy,stock price jumped 18.19 three months increased 6.43 last six months trading period .
