ci,0.056,0.556,0.389,0,0,4.384371076,0.513553438,0.286284068,0.320510235,0.075098316,0.381336019,0.031452156,0.767772911,0,-14.18326693,0.088337905,0.101492387,51.71838331,0.885494287,-4026000,66413.72484,20.85,14.06,1.05,0.02,0.0584,0.0473,0.1738,0.0584,0.101,-0.009,205.55,184.8,3.13,19.9,-0.032044326,2.47,12.31,-4.7,17.02,31,-6,0.09,0.8,1,,
dwdp,0.085,0.271,0.644,1008421,0,6.308394161,1.22016828,0.518248255,0.227542672,0.091635865,0.002039429,0.054306951,0.657544239,0,-6.846153846,0.107111434,0.116283899,2.050498169,0.255892857,2.274573517,131486.2644,55.02,11.33,1.82,2.92,0.0261,0.0487,0.0363,0.0261,0.753,0.338,62.39,65.87,0.64,31,-0.017050224,0,0,0,43.17,5,-30,0.09,0.8,1,,
eqix,0.053,0.22,0.727,3607401,0,12.25666597,1.257450459,0.727598559,0.495881632,0.044257887,0.284319306,0.010056811,0.653735681,0,-1.67743449,0.123669737,0.282213761,0.501720189,1.000000981,2.040897924,11704.59295,109.27,61.58,9.34,2.4,0.0571,0.0314,0.041,0.0571,0.183,0.476,420.45,419.92,0.7,-12.8,-0.075813467,1.89,55.93,27.6,28.33,20,-4,0.09,0.8,1,,
flr,0,0.448,0.552,555413,0,2.415185262,1.362407361,0.514008934,0.04151577,0.028713224,0.40093487,0.030532581,0.648146237,0,-9.50283402,0.118173405,0.037082346,18.71421016,0.665820016,5.982617908,32636.10726,24.52,13.54,0.48,1.94,0.0128,0.0375,0.0963,0.0128,0.036,0,53.37,52.6,0.52,11.7,0.079221798,2.24,-44.86,-141.1,96.24,4,-29,0.09,0.8,1,,
hst,0.035,0.386,0.579,463130,0,40.88888889,1.530469534,1.333336918,0.278847918,0.14878004,0.049321825,0.066795231,0.369039271,0,-4.545454545,0.309263658,0.238855256,0.537309019,1.000000768,2.184563758,134922.2798,21.72,24.82,0.73,4.22,0.1197,0.0409,0.0909,0.1197,0.054,-0.005,20.16,20.73,0.08,0,-0.008929266,2.42,0,0,38.87,7,-15,0.09,0.8,1,,
lnc,0.066,0.226,0.708,1389716,0,73.92681548,0.890647358,0.769144109,0.317629407,0.109377344,0.182441701,0.004556105,0.944661675,0,-6.705223881,0.005146693,0.095423856,13330000,1.000000786,5.344537815,18210.45097,6.77,6.47,0.62,2.29,0.134,0.005,0.1274,0.134,0.124,-0.063,65.75,66.62,2.1,10.3,-0.021821877,2.21,2,-0.24,2.24,5,-31,0.09,0.8,1,,
mpc,0.105,0.39,0.505,1490734,0,6.215085362,0.630282816,0.124125525,0.119655068,0.032529325,0.334248079,0.026433702,0.522594736,0,-4.946096654,0.172124084,0.071325275,2.173918106,0.276095119,5.556328234,121798.7805,8.55,9.02,0.28,2.67,0.0542,0.0574,0.2278,0.0542,0.224,1.184,79.89,78.03,1.63,18.8,-0.007364509,2.57,61.62,33.46,28.16,20,-20,0.09,0.8,1,,
meli,0.202,0.227,0.571,1221713,2467,2.371544621,1.468616947,0.845404361,0.725342138,0.21947996,0.264191056,0.099723936,0.686380705,0,-7.606834603,0.202709196,0.225319637,6.795342062,0.595609143,7.791432901,54359.71429,0,277.35,-64.59,0,-0.0428,-0.0037,-0.2093,-0.0428,0.181,0,318.94,324.09,-0.19,1.6,0.018455037,0,0,0,59.98,29,-9,0.09,0.8,1,,
met,0.095,0.215,0.69,1696285,0,16.82543011,0.666660426,0.358949398,0.295972469,0.070490022,0.161878066,0.000945743,0.924672105,0,-5.107985481,0.017777254,0.243265494,46.71692308,1.000000068,8.033713975,275531.5181,10.18,7.49,0.52,4.2,0.0643,0.0041,0.0866,0.0643,0.382,-0.022,45.22,45.85,1.21,15.6,-0.019978353,1.61,48.33,46.09,2.24,5,-26,0.09,0.8,1,,
msi,0.042,0.197,0.761,1809153,0,3.172038981,1.120314843,0.379685157,0.4822789,0.139781385,0.334123223,0.066170389,1.112489661,0,-5.5625,0.123738715,0.192944684,7.652724968,0.767381974,4.160714286,-125403.6598,0,16.17,1.12,1.78,-0.0097,0.1031,0,-0.0097,0.176,0.374,124.5,118.58,1.7,9.3,-0.051173146,0,0,0,27.69,37,-7,0.09,0.8,1,,
nbl,0.02,0.265,0.714,1162407,0,14.21583221,1.214479702,0.798376861,0.675420478,-0.522868103,0.444130926,-0.047498929,0.543096473,0,5.582317073,0.118394532,0.398642667,0.182715118,-0.140636566,7.854651163,63786.59112,13.57,17.38,0.3,1.81,0.1991,0.0031,0.0906,0.1991,0.157,0,30.02,32.7,0.06,84.6,-0.056144941,2.4,16.75,-11.41,28.16,4,-34,0.09,0.8,1,,
ph,0.038,0.396,0.566,833566,0,4.561408303,0.91580395,0.272156096,0.23910611,0.11045029,0.259511034,0.063487288,0.659949732,0,-8.877514837,0.127411456,0.108274771,6.209343764,0.84356811,3.774818718,29434.37288,19.37,12.2,1.55,2.09,0.0742,0.0797,0.1907,0.0742,0.092,0.204,173.77,170.3,2.45,9.8,0.02918846,2.44,69.89,32.48,37.4,6,-29,0.09,0.8,1,,
pwr,0.062,0.321,0.616,1473990,0,4.442361943,1.730798654,0.093081143,0.13250003,0.040213459,0.348556645,0.037052823,0.375669562,0,-22.99167059,0.193477339,0.050860773,6.516785709,0.453799544,-389152,15774.30077,15.61,9.81,0.49,0,0.031,0.0453,0.0885,0.031,0.207,0.165,32.88,34.16,0.87,3.3,-0.039054057,1.95,7.56,-25.5,33.06,3,-22,0.09,0.8,1,,
see,0.11,0.305,0.584,1751468,0,3.499528079,0.41453563,0.157480415,0.333602451,0.092109325,0.246455272,0.06559234,0.917780325,0,-3.180541625,0.133253989,0.21534918,4.73392536,0.695997354,7.458059211,-389227.4678,8.38,11.85,0.74,1.98,0.1437,0.0658,0,0.1437,0.079,0.099,37.3,41.4,0.6,-2.1,0.019415411,2.75,10.86,-1.09,11.96,7,-35,0.09,0.8,1,,
sbux,0.053,0.216,0.731,3971935,0,3.147818246,0.666842615,0.497756664,0.316219348,0.196970337,0.328609537,0.196869869,0.588422707,0,-47.40098401,0.543244912,0.214633208,4.701552781,0.685187209,3.883786078,1566815.068,18.19,22.07,1.67,2.47,0.1887,0.151,0.9245,0.1887,0.115,0.233,56.79,54.94,0.57,0,-0.094994501,2,15.5,5.11,10.39,20,-1,0.09,0.8,1,,
wynd,0.021,0.404,0.574,1330552,0,4.832185039,0.395177165,0.0625,0.570887205,0.191261703,0.364801865,0.062226296,0.926876464,0,-7.428571429,0.106911328,0.216897013,5.558859975,0.835560123,4.3632287,-184980.9886,3.28,6.8,11.28,4.79,0.2381,0.0745,20.7778,0.2381,0.027,3.447,39.38,45.13,1.34,0.5,0.005464209,0,0,0,58.66,7,-72,0.09,0.8,1,,
bkng,0.086,0.171,0.743,1911268,4300,6.939931157,1.805059696,1.504180266,0.959656171,0.252558548,0.213122107,0.107615802,0.505007542,0,-18.47962001,0.397624334,0.370820886,30.95815479,0.944803251,-3983731,18168.98203,33.66,18.61,1.25,0,0.2007,0.1297,0.2492,0.2007,0.169,0.357,1878.8,2001.11,36.45,2.8,-0.034818587,0,0,0,18.63,15,-16,0.09,0.8,1,,
bhf,0.114,0.295,0.591,313,0,15.53696444,1.472696724,0.456174741,-0.823943662,-1.577800134,0.375345377,-0.013242914,0.933032938,0,31.69064748,0.018042382,1.252850436,2982000,1.000000268,2.077864294,33306.58821,0,4.5,1.13,0,-0.0791,-0.0019,-0.0386,-0.0791,-0.165,0,43.04,44.2,1.67,-362.3,-0.00535079,1.61,48.33,46.09,2.24,11,-22,0.09,0.8,1,,
l,0.065,0.29,0.645,1829862,140696,2.905139389,0.300018965,0.193134838,0.44372377,0.071423121,0.235042735,0.008538528,0.695002219,0,-3.938432836,0.042323371,0.171919115,0.860472751,0.356413671,26.82142857,37726.05492,13.2,11.63,1.19,0.53,0.0815,0.0165,0.0597,0.0815,0.069,-0.004,48.57,49.77,0.94,2550,-0.041257184,2.39,-5.45,-7.68,2.24,5,-20,0.09,0.8,1,,
mos,0.021,0.312,0.667,1152823,0,11.40350758,1.001354957,0.455783451,0.113084269,0.031691517,-0.326872247,0.01768335,0.428616388,0,-3.204125178,0.174586462,0.175936784,0.778692178,0.33097921,3.27239678,47644.61248,0,13.87,0.61,0.31,-0.0114,0.0224,-0.0091,-0.0114,0.257,-0.302,32.19,29.6,0.56,138.9,-0.029356471,0,0,0,43.17,43,-6,0.09,0.8,1,,
bby,0.041,0.276,0.683,19473916,71001,1.945520921,0.763128335,0.573996069,0.239575667,0.046087861,0.335352423,0.088625866,0.660147229,0,-27.04166667,0.279545206,0.064893536,17.18403838,0.773171686,7.102777778,210106.82,24.16,15.26,1.2,2.29,0.0239,0.0977,0.2574,0.0239,0.068,0.106,76.98,73.99,0.8,9.5,0.047286803,2.32,13.89,-2.34,16.23,59,-3,0.09,0.8,0,,
hrb,0.405,0.284,0.311,14433443,322793,2.868269313,1.250006388,1.076708756,0.458429859,0.207253598,0.331120776,0.151792356,1.022598574,0,-7.702811159,0.200435138,0.18186426,11.5087311,0.838363845,2.95111028,293721.8085,9.08,12.85,1.38,3.79,0.194,0.1627,3.7672,0.194,0.028,0.459,25.23,26.05,-0.82,0,0.026007038,2.44,8.39,-51.59,59.98,18,-13,0.09,0.8,0,,
cpb,0.067,0.442,0.491,13328076,17244,3.067318982,0.360861057,0.115851272,0.349202362,0.106644894,0.336866902,0.071838714,0.804389435,0,-10.02608696,0.236516497,0.187288029,3.307436643,0.771294433,3.823076923,319957.0815,25.03,14.87,-11.65,3.44,0.0597,0.0926,0.3344,0.0597,0.147,0,41.29,40.81,0.19,-5.5,-0.013611616,2.75,6.75,-1.62,8.37,23,-22,0.09,0.8,0,,
coo,0.061,0.449,0.49,12964879,3468,8.244845361,0.722017673,0.18556701,0.628635347,0.150294895,0.070027064,0.061157505,0.398048497,0,-15.72137405,0.285858529,0.259101078,2.240856785,0.700549451,175.7241379,7848.452179,100.38,21.06,2.23,0.02,0.0558,0.0582,0.0426,0.0558,0.208,-0.419,254.3,236.59,2.98,2.3,0.061511329,1.89,25.45,17.08,8.37,23,0,0.09,0.8,0,,
dltr,0.09,0.393,0.516,42240394,280161,7.456004559,0.478797664,0.413314972,0.370554848,0.064162709,0.325861291,0.057076986,0.656754726,0,-4.581657281,0.162265688,0.08076084,6.649720778,0.662523158,0,54099.5797,13.25,14.84,1.25,0,0.0744,0.0807,0.2583,0.0744,0.05,-0.2,89.87,93.66,1.1,13.8,0.0175073,1.77,9.71,-6.52,16.23,22,-14,0.09,0.8,0,,
pdco,0.04,0.432,0.529,8169077,0,3.880730941,1.083890253,0.10505116,0.232677892,0.04485523,0.307289113,0.048716431,0.602489286,0,-7.529958198,0.076991029,0.02909267,18.74045743,0.711041735,1.696580127,10221.04271,10.99,13.04,3.72,4.44,0.0368,0.0394,0.1407,0.0368,-0.031,-0.661,23.43,23.76,0.28,0,0.052556339,2.13,22.12,5.11,17.02,45,0,0.09,0.8,0,,
wday,0.078,0.33,0.592,2839457,304996,2.542929236,1.872428016,1.553593367,0.692878103,-0.244857219,0.002111472,-0.117706795,0.609394783,0,11.72926286,0.176045879,0.222698864,4.30319479,0.655436277,0,45476.7834,0,93.66,8.49,0,-0.1453,-0.0477,-0.2227,-0.1453,0.289,0,137.88,131.08,0.2,60,0.037751618,2.32,10.76,-47.91,58.66,62,-1,0.09,0.8,0,,
kr,0.035,0.428,0.538,20545536,695722,2.838646967,0.153265941,0.02503888,0.223995769,0.025265093,0.32841455,0.054102178,0.816189563,0,-6.632183908,0.143379762,0.037039285,5.488056719,0.134129213,9.958041958,487671.2329,8,14.35,2.29,1.76,0.0293,0.0492,0.5522,0.0293,0.034,5.686,30.226,26.72,0.32,0,0.036366855,2.3,3.95,-6.45,10.39,66,0,0.09,0.8,0,,
orcl,0.122,0.342,0.536,8303208,2551570,5.583216147,2.985027711,2.732980395,0.802030322,0.305263995,0.189459061,0.069152758,0.598150988,0,-7.383759733,0.174945817,0.374416879,7.098400753,0.856930483,5.369061193,1234790.21,54.22,13.48,1.71,1.59,0.096,0.0657,0.0761,0.096,0.033,0.054,48.415,47.463,0.66,3.3,0.033657995,1.9,18.49,-0.14,18.63,14,-9,0.09,0.8,0,,
mu,0.053,0.388,0.559,44333151,1767844,5.695966908,1.337331954,0.909617373,0.202032422,-0.020646826,-0.07421875,-0.010021786,0.530573711,0,-0.535469108,0.216808103,0.255504476,0.844273458,-0.836174242,0,128259.1093,4.45,3.82,0.1,0,0.4336,0.2202,0.5235,0.4336,0.401,1.321,50.098,53.302,3.26,9.8,-0.024606497,2.24,158.78,-118.8,277.58,26,-21,0.09,0.8,0,,
gis,0.033,0.381,0.585,24271900,94486,4.091806108,0.442691528,0.143712013,0.361669163,0.150853404,0.278063065,0.07598819,0.743432695,0,-9.427010924,0.148937482,0.154624259,4.235648236,0.716628023,2.127742049,233352.657,13.05,14.66,2.99,4.17,0.1354,0.0652,0.3363,0.1354,0.022,-0.133,46.13,45.32,0.6,-6.6,0.038862098,2,8.13,-0.24,8.37,16,-22,0.09,0.8,0,,
rht,0.063,0.388,0.549,15770122,651861,2.398207261,1.106512546,0.770819001,0.853065114,0.132755453,0.207623837,0.055941048,0.724968221,0,-14.02254219,0.238366539,0.32495067,12.71853461,0.911801071,0,97114.86989,93.31,37.3,2.55,0,0.097,0.064,0.2167,0.097,0.202,0.503,144.05,153.21,0.8,14.9,0.028886231,2.44,8.22,-10.41,18.63,42,-17,0.09,0.8,0,,
dri,0.043,0.384,0.573,25009803,327288,4.10510394,0.239683525,0.180809805,0.218878135,0.088881761,0.242899733,0.090527748,0.602875876,0,-16.12289157,0.281451765,0.125240579,3.15548123,0.673719376,3.217484772,50534.60889,25.08,19.47,1.74,2.53,0.0738,0.0917,0.2811,0.0738,0.103,0.41,113.04,99.26,1.14,0,0.017021273,1.82,16.66,6.27,10.39,53,-2,0.09,0.8,0,,
ctas,0.069,0.351,0.58,7995245,1564,6.052124416,0.85936356,0.169328082,0.447139703,0.129129213,0.334763836,0.070237288,0.663533924,0,-9.857553973,0.168210216,0.143496586,4.539031771,0.642202315,5.363132139,26925.8724,27.99,26.36,1.64,0.76,0.1301,0.0934,0.2948,0.1301,0.091,1.21,212.79,190.1,1.7,13.8,0.03765509,2.19,22.34,-5.35,27.69,50,-5,0.09,0.8,0,,
kmx,0.033,0.391,0.576,4262720,0,14.72196363,0.17255041,0.034740868,0.153408661,0.060491547,0.377020186,0.038513194,0.809047729,0,-18.85589195,-0.034569793,-0.02736718,6.606243744,1.918370081,0,-23776.03133,20.64,15.7,1.25,0,0.0379,0.0408,0.2115,0.0379,0.058,0.127,76.74,70.08,1.13,3.2,0.001179051,2.5,30.68,14.45,16.23,37,-4,0.09,0.8,0,,
ccl,0.051,0.47,0.479,19751088,624230,5.497878959,0.127403846,0.085265837,0.427481848,0.172554762,0.017326733,0.071474499,0.418816388,0,-13.56053812,0.315278801,0.313258893,0.505380986,0.40358395,5.254861822,152525.2525,17.03,14.09,1.27,3.13,0.154,0.0519,0.1206,0.154,0.104,0.48,61.14,62.46,2.27,4.1,0.054119755,2.05,11.59,-18.64,30.23,19,-8,0.09,0.8,0,,
pep,0.032,0.493,0.475,20397515,31944,3.47717057,1.079678259,0.762952449,0.550804949,0.136196436,0.25417982,0.086120561,0.84761192,0,-7.81147541,0.171340964,0.169954936,3.785124465,0.715169118,2.524958599,1492727.273,34.72,18.4,2.7,3.31,0.0714,0.085,0.4083,0.0714,0.024,-0.135,113.31,108.32,1.53,2.8,0.010253745,1.82,14.2,2.32,11.88,11,-6,0.09,0.8,0,,
len,0.068,0.366,0.566,12489340,11070,12.9879478,1.426814297,1.019270832,0.218615728,0.121504029,0.313707422,0.059357961,0.530551373,0,-278.8173368,0.062305603,0.046374799,63.07094474,0.84947145,14.37560865,12310.4,12.71,6.92,0.35,0.33,0.0649,0.0407,0.094,0.0649,0.674,0.452,51.62,53.82,1.12,5,-0.006230335,2.23,0,0,0,-2,-34,0.09,0.8,0,,
bac,0.06,0.421,0.519,27391550,7736,1.287764085,0.243997926,0.209415927,1,0.312356437,0.287718317,0.008145089,0.878342391,0,1,0.009553706,0.229214521,8.765072765,1.000000054,4.377920839,762816.7844,14.95,9.85,0.38,2.12,0.2543,0.0094,0.0803,0.2543,-0.015,0.329,30.39,30.1,0.6,6.7,-0.063421776,2.06,0,0,91.74,13,-14,0.09,0.8,0,,
schw,0.065,0.405,0.531,17976571,77670,1.094435299,0.330770964,0.163888726,0.968239078,0.401098901,0.368860675,0.008456328,0.926489482,0,1,0.012862265,0.35674082,5.744418784,0.870022539,5.477366255,207806.4012,24.87,16.96,0.69,1.08,0.3083,0.0119,0.1524,0.3083,0.167,0.506,50.74,53.02,0.64,2.4,-0.071559561,2.23,-31.37,-70.25,38.87,16,-19,0.09,0.8,0,,
blk,0.087,0.428,0.486,5490969,852,7.206631317,0.282698383,0.202114461,0.541999104,0.399820708,0.289237668,0.014406591,0.866725407,0,-22.66341463,0.011287356,0.193097266,19.95527728,0.944753946,1.394174757,10778.6229,12.9,14.09,1.09,3,0.4059,0.0173,0.1736,0.4059,0.114,0.256,471.29,504.26,6.64,6.5,-0.07744765,2.21,43.81,-16.17,59.98,0,-28,0.09,0.8,0,,
ibm,0.058,0.414,0.528,4247610,0,3.238318401,0.517325982,0.235065472,0.479172662,0.15428121,0.036415247,0.101064101,0.843432366,0,-22.49365079,0.171158077,0.212189842,7.379409049,0.789656799,3.226407915,835781.173,22.69,10.05,10.49,4.52,0.0712,0.0644,0.3093,0.0712,0.037,0.031,148.04,146.25,3.26,-0.6,-0.067873627,2.04,14.3,-26.6,40.9,2,-18,0.09,0.8,0,,
gww,0.05,0.436,0.514,11661890,780,3.495719601,0.919153411,0.168298099,0.406350903,0.100526536,0.378997074,0.106409437,0.665320468,0,-17.47437134,0.270310798,0.101022235,7.134399472,0.722435584,3.485872129,30352.19324,22.85,17.2,1.39,1.76,0.0717,0.1369,0.4213,0.0717,0.094,1.42,350.55,321.99,3.66,13.3,-0.100901029,2.35,26.86,22.88,3.97,81,-16,0.09,0.8,0,,
abt,0.05,0.419,0.53,20532887,710,7.907807808,3.306756757,2.819069069,0.567688102,0.067760035,0.247699929,0.026582615,0.606634261,0,-7.60324826,0.100253529,0.153599003,3.655214724,0.65001561,2.081221572,183763.6259,132.82,21.4,2,1.64,0.0313,0.0317,0.0263,0.0313,0.17,1.59,69.26,63.66,0.73,1.5,-0.082034486,2.05,12.16,3.28,8.88,29,-7,0.09,0.8,0,,
cci,0.057,0.413,0.53,11359233,0,23.586596,1.048865404,0.590416651,0.632634955,0.095341124,0.045153991,0.015742957,0.666721749,0,-1.943805433,0.117890376,0.454517147,0.399908111,0.50967814,1.388979898,58859.44518,109.9,61.74,3.97,3.99,0.1029,0.0287,0.0504,0.1029,0.281,0.607,111.12,107.7,0.26,-12.5,-0.059813623,2.11,0,0,29.14,6,-9,0.09,0.8,0,,
ntrs,0.016,0.253,0.732,14592987,630,1.140822834,0.117030021,0.117030012,1,0.30443071,0.319425219,0.008331524,0.921159974,0,1,0.013227455,0.30300598,10.68024003,0.926291391,4.23681257,35579.64185,16.59,13.76,1.01,2.22,0.2469,0.011,0.1397,0.2469,0.133,0.457,105.11,106.21,1.54,6.2,-0.077755579,1.81,71.58,-20.16,91.74,13,-10,0.09,0.8,0,,
slg,0.065,0.417,0.517,12526441,10850,50.51746855,2.837627068,0.890212706,0.666354445,0.156528449,3.59E-06,0.016467052,0.462295527,0,-1.03439303,0.086579646,0.35620968,0.170046432,1.000001576,2.020873729,9115.524917,30.74,57.74,-2.71,3.59,0.2198,0.0192,0.0414,0.2198,-0.24,6.437,98.87,99.34,0.35,1100,-0.052844307,3,367.41,328.53,38.87,1,-15,0.09,0.8,0,,
uri,0.048,0.259,0.693,20339685,7023,10.125,1.040541385,0.263514358,0.423116973,0.157757723,0.377337734,0.047213881,0.862529196,0,-3.553398058,0.188878143,0.338944811,13.4,0.568356375,-1953000,51165.83704,7.59,7.73,0.48,0,0.2118,0.0832,0.606,0.2118,0.184,0.915,160.69,159.32,3.91,9.1,-0.102778507,1.75,0,0,33.06,0,-28,0.09,0.8,0,,
dhr,0.052,0.427,0.521,12102634,2313,6.589365726,0.603695228,0.140195083,0.554423542,0.154675875,0.175353272,0.056378918,0.490525507,0,-16.07537961,0.15850755,0.208607781,7.171792693,0.83258561,8.808904452,90557.98406,27.41,21.32,2.54,0.63,0.1384,0.0466,0.103,0.1384,0.104,0.209,105.94,101.91,1.05,5.3,-0.047260758,1.78,29.5,-7.91,37.4,23,-6,0.09,0.8,0,,
isrg,0.064,0.394,0.542,8409359,76364,10.87493713,5.053813915,4.282648785,0.698898092,0.362668244,0.249694127,0.113444018,0.109312615,0,957300,1.532929065,0.401937583,5.89965096,0.950413983,-1087000,21090.41521,78.46,43.39,3.07,0,0.2318,0.1252,0.1536,0.2318,0.198,0.145,552.13,497.64,2.5,39.2,-0.027848809,2.56,19.29,10.92,8.37,43,-18,0.09,0.8,0,,
key,0.068,0.383,0.549,13801225,420,1.267137789,0.006314665,0.006314656,1,0.204781045,0.184917355,0.005796868,0.888313192,0,1,0.013934149,0.357309076,3.113965744,0.914150385,5.041791045,127088.0361,14.3,9.76,1.17,2.6,0.2396,0.0106,0.0958,0.2396,0.01,0.17,20.44,20.32,0.43,-8.6,-0.091335839,3,0,0,91.74,7,-17,0.09,0.8,0,,
nue,0.054,0.394,0.552,15198066,0,6.369763419,1.601544541,0.918825205,0.124993321,0.080123965,0.306657098,0.052305321,0.45776607,0,-8.074037278,0.249329943,0.107201377,3.191423311,0.651897259,3.611711493,58641.00574,11.66,9.31,0.69,2.51,0.0752,0.0839,0.1903,0.0752,0.249,1.115,63.48,63.87,2.3,1.3,-0.07977963,2.77,0,0,-153.13,13,-14,0.09,0.8,0,,
pbct,0.031,0.258,0.711,11058709,0,1.199330191,0.017253222,0.015425128,1,0.320698567,0.313797314,0.006919512,0.87338278,0,1,0.009462077,0.262824027,3.030137636,0.873659118,1.617349398,20265.70048,13.86,11.23,6.39,4.36,0.2753,0.0095,0.0716,0.2753,0.086,0.59,17.73,18.34,0.32,4,-0.062716089,2.59,0,0,38.87,17,-25,0.09,0.8,0,,
sna,0.048,0.433,0.518,11928973,950,4.773319859,0.690854977,0.078323396,0.514278787,0.216579557,0.303893519,0.115684282,0.442073171,0,-16.47206166,0.275909962,0.155207716,8.72953904,0.871029335,3.905762712,10505.10576,16.16,13.23,1.42,1.95,0.1477,0.1151,0.2071,0.1477,0.038,0.166,181.62,163.71,2.81,1.2,-0.054930207,1.6,29.22,-155.58,184.81,19,-11,0.09,0.8,0,,
txt,0.041,0.382,0.577,15567173,700,3.94502954,0.565374005,0.292062933,0.177038004,0.063533507,0.037671233,0.062638364,0.637062117,0,-8.239130435,0.103434178,0.073397157,5.342115459,0.559288538,46,46982.3584,37.22,17.64,1.32,0.12,0.0321,0.0465,0.0844,0.0321,0.034,0.464,70.212,66.551,0.7,4.8,-0.092210171,2.23,29.94,17.21,12.74,29,-10,0.09,0.8,0,,
hon,0.038,0.421,0.54,25579424,50000,3.315534872,1.075439348,0.573326802,0.309195461,0.164037454,0.248332558,0.088815425,0.638939164,0,-19.77218935,0.158920106,0.1398911,6.784394959,0.800836668,2.871018277,231983.1224,72.72,17.73,1.88,2.1,0.0388,0.0813,0.0885,0.0388,0.083,-0.09,161.88,151.17,1.97,0,-0.048980695,2.28,-11.42,-24.16,12.74,12,-7,0.09,0.8,0,,
amg,0.062,0.362,0.575,1125057,0,16.42098348,1.800675676,1.038288288,0.575138977,0.444090039,0.241740201,0.054039844,0.4170829,0,-7.339229969,0.287824395,0.478583797,19.93278837,0.9807674,23.39198218,15411.59208,9.13,6.77,0.82,1.04,0.2958,0.0614,0.1998,0.2958,0.051,-0.074,133.42,150.95,3.39,1.5,-0.056571007,1.75,35.01,-3.86,38.87,0,-47,0.09,0.8,0,,
mdlz,0.035,0.393,0.572,3456722,0,4.2684331,0.36144836,0.120760283,0.390695521,0.069359256,0.071746385,0.026958952,0.590253177,0,-5.54248366,0.078132313,0.10947807,3.15020051,0.568710359,2.594149909,165095.986,19.8,16.04,2.08,2.54,0.1158,0.0394,0.1203,0.1158,0.021,-0.351,42.47,41.46,0.58,5.6,-0.078406029,0,0,0,0,3,-34,0.09,0.8,0,,
cf,0.008,0.148,0.844,2169388,0,22.05685131,2.040817784,1.696794461,0.227951153,-0.061329715,0.300884956,-0.018306787,0.570947062,0,-2.805,0.071420303,0.16743555,0.381786158,-2.583468395,2.203571429,40512.14708,18.39,18.8,0.5,2.68,0.1394,0.0208,0.1097,0.1394,0.157,48.333,51.8,45.92,0.05,27.8,0.017344834,0,0,0,43.17,38,-18,0.09,0.8,0,,
clx,0.021,0.225,0.754,6011756,0,2.527915976,0.543394693,0.231067441,0.447178972,0.172944919,0.31945789,0.153291056,0.881478242,0,-12.60227273,0.215331183,0.145320609,6.415682062,0.733870968,2.106796117,153086.4198,24.41,22.31,3.9,2.51,0.1344,0.1465,1.2981,0.1344,0.027,0.08,149.8,135.46,1.48,2.8,-0.053595501,2.72,-2.2,-3.65,1.45,35,-2,0.09,0.8,0,,
esrx,0.051,0.197,0.752,3384635,0,3.14977995,0.617192554,0.187313262,0.085957871,0.044144086,0.225768562,0.065791991,0.686079208,0,-9.289983699,0.138570354,0.049052973,165.2182867,0.932837338,-4919400,142756.8195,11.62,10,0.86,0,0.0465,0.0657,0.2665,0.0465,0.012,0.094,94.33,83.06,2.29,0,-0.092639489,0,0,0,0,33,-2,0.09,0.8,0,,
hcp,0.094,0.289,0.617,841509,0,30.68864759,3.311237515,0.184473468,0.648606533,0.177826078,0.011813207,0.03983352,0.622995869,0,-1.542528795,0.123664322,0.570203551,0.188003352,1.000000824,1.239488455,110879.5434,212.02,50.65,21.62,5.59,0.0346,0.0184,0.0127,0.0346,0.023,3.64,26.01,25.18,0.1,-113.3,-0.06674799,2.62,131.88,93,38.87,27,-1,0.09,0.8,0,,
hes,0.068,0.27,0.662,934167,0,12.71479343,1.665926699,1.213683252,0.771937352,-0.826861189,-0.576543851,-0.214248279,0.455260124,0,10.00887574,0.061013047,0.170564257,0.197541852,-1.831446541,2.271428571,23717.18377,0,33.19,10.09,1.72,-0.6149,-0.0519,-0.2559,-0.6149,0.278,0,67.06,64,-0.26,17.1,-0.014649108,2.21,120.27,92.1,28.16,41,-24,0.09,0.8,0,,
k,0.028,0.278,0.694,2714979,0,3.377514528,0.337729325,0.062584041,0.380513293,0.071307822,0.251077586,0.045926808,0.87254318,0,-4.334975369,0.123473644,0.12509605,3.646399552,0.688574939,2.273743017,198536.5854,14.21,15.26,2.38,3.19,0.1327,0.0949,0.6711,0.1327,0.058,1.106,71.04,68.08,1.04,11.7,-0.074926804,0,0,0,0,5,-32,0.09,0.8,0,,
mac,0.021,0.292,0.688,317,0,17.0882577,0.513553028,0.161385367,0.625862083,0.512029765,0.001299587,0.051916782,0.555422554,0,-1.847356041,0.077659655,0.395877668,0.147474688,1.000002328,0.97265901,19748.68966,328.35,59.63,510.43,5.82,0.0235,0.0204,0.0086,0.0235,-0.039,-0.707,53.45,56.3,0.17,-33.3,-0.020264286,2.4,-86.21,-125.08,38.87,5,-26,0.09,0.8,0,,
pki,0.096,0.308,0.596,2933814,0,7.088170314,1.300816269,0.595447125,0.479196811,0.11537038,0.11620532,0.054785216,0.49643918,0,-7.367775958,0.16514194,0.165734901,14.54023534,0.909581735,11.38397351,15418.42568,67.84,20.8,1.45,0.33,0.0551,0.043,0.06,0.0551,0.286,-0.686,91.63,82.01,0.91,1.4,0.004023709,2.44,10.91,2.55,8.37,24,-13,0.09,0.8,0,,
