,assoc,values
201,they buy,ky skyscr adsbygoogle window.adsbygoogle .push johnson johnson nyse jnj recently ticked lower weak volume .
202,they buy,4.47 million contracts traded 09-oct-18 compared daily average volume 6.13 million shares .
203,they buy,first sale made 138.74 later stock became weaker closed fall .
204,they buy,last traded 139.2 apiece .
205,they sell,johnson johnson maintained average outperform rating 19 stock analysts least 0.54 shares outstanding currently legally short sold .
206,they buy,shares went 1.45 value last month .
207,they buy,year-to-date plunged .
208,they buy,analysts turning optimistic 9 analysts cover johnson johnson nyse jnj advice adding buy candidate list .
209,they buy,wall street experts also assign 143.79 price target johnson johnson pointing towards 3.3 rally current levels .
210,they buy,stock trading less 52-week high .
211,they buy,johnson johnson jnj remained successful beating consensus-estimated 2.07 actually earned 2.1 per share last reported financial results .
212,they buy,revenue hand scored 1.9 growth previous quarter coming 20.39 billion .
213,they buy,company shares jnj far managed recover 17.35 since collapsing 52-week low .
214,they buy,week seen stock price volatility stay 1.33 shortening period week volatility 1.17 .
215,they buy,share price yet cross 20 days moving average floating distance sits 2.34 higher versus 50 days moving average .
216,they buy,looking past five sessions stock returned losses 5.93 compared 200-day moving average 129.19 .
217,they buy,also johnson johnson jnj needs expand 4.31 increase experienced past twelve months .
218,they buy,regular trading ended general electric company ge stock brought 0.06 drop 13.55 .
219,they buy,day started price 13.71 traded high 13.78 giving part gains back .
220,they buy,week analysts appear content stick neutral outlook consensus call 2.6. general electric company given 3 buy-equivalent recommendations 1 sells 9 holds .
221,they buy,company shares sank peak 24.15 117.72 billion market value equity .
222,they buy,ge mean recommendation reuter scale slipped 2.88 thirty days ago 2.65 indicates hold consensus analyst community .
223,they buy,see general electric company ge price hitting mean target 16.61 share meaning stock still potential could lift price another 22.58 .
224,they buy,also recent close suggests stock underpriced 99.26 compared bullish target .
225,they buy,shares johnson johnson nyse jnj dropped 9.12 last recorded high 148.32 attained january 17 close 139.2 per share .
226,they buy,past 52 weeks shares johnson johnson trading low 118.62 witnessing massive surge 17.35 20.58 .
227,they buy,price movement led jnj stock receiving attention become one watch .
228,they buy,dipped tuesday got market worried .
229,they buy,stock beta stands 0.65 compared 200-day moving average 50-day moving average jnj price stands 5.93 2.34 respectively .
230,they buy,average daily volatility week 1.33 1.17 recorded past month .
231,they buy,johnson johnson jnj sank week trend led investors traders taking note stock .
232,they buy,past one year equity price embarked rally seen rise 4.31 since start year .
233,they buy,look monthly performance shows stock recorded 1.45 gain past 30 days .
234,they buy,equity price climbed 10.27 past three months led overall six-month increase stand 7.38 .
235,they buy,experts research firms bullish near-term performance johnson johnson predicting 143.79 price target short-term 12 months basis .
236,they buy,average price target analysts see 3.3 rise stock would lead jnj market cap surge 386.8b .
237,they buy,stock rated average 2.4 roughly stands towards bearish end spectrum .
238,they buy,reuters looked 19 analysts track johnson johnson nyse jnj find 9 rated hold .
239,they sell,9 10 analysts rated buy strong buy 1 advised investors desist buying stock sell already possess .
240,they buy,look jnj technical analysis shows 14-day relative strength index rsi neutral zone reaching 55.41 point .
241,they buy,trading volume lost shares compared readings past three months recently exchanged 4474665 shares .
242,they buy,means reduced activity short-term traders per session average trading volume 6130000 shares 0.73 times normal volume .
243,they buy,price autonation inc. nyse currently stands 39.84 went found strong support 39.57 share .
244,they buy,price drops critical support would lead bearish trend .
245,they buy,short-term dip 39.3 mark would also bad stock means stock would plunge 1.36 current position .
246,they buy,however stock price able trade resistance point around 40.11 could likely surge higher try break upward resistance stands 40.38 share .
247,they buy,average daily volatility past one month stands 2.46 .
248,they buy,stock plunged 0.68 52-weeks high 39.57 reached jan. 26 2018. general 3.06 52-weeks lowest point stands 38.62 setback observed oct. 05 2018 .
249,they buy,analysts predicted price target autonation inc. 1 year stands average 51.15/share .
250,they buy,means would likely increase 28.39 current position .
251,they buy,current price stock moving 39.57 40.11 .
252,they buy,brokerage firms lower target stock average one setting price target low 37 .
253,they buy,hand one analyst super bullish price setting target high 69 .
254,they buy,equities analysts forecast johnson johnson nyse jnj post earnings 2.03 per share current fiscal quarter according zacks .
255,they buy,four analysts provided estimates johnson johnson earnings .
256,they buy,highest eps estimate 2.10 lowest 2.00 .
257,they buy,johnson johnson reported earnings per share 1.90 quarter last year would suggest positive year-over-year growth rate 6.8 .
258,they buy,business scheduled announce next earnings report market opens tuesday october 16th .
259,they buy,google_ad_client ca-pub-0703139142419429 google_ad_slot 5621244306 google_ad_width 336 google_ad_height 280 c average analysts expect johnson johnson report full-year earnings 8.14 per share current year eps estimates ranging 8.11 8.15 .
260,they buy,next year analysts expect company report earnings 8.61 per share eps estimates ranging 8.41 8.80 .
261,they sell,zacks investment research eps averages mean average based survey sell-side analysts follow johnson johnson .
262,they buy,johnson johnson nyse jnj last issued earnings results tuesday july 17th .
263,they buy,company reported 2.10 earnings per share eps quarter beating zacks consensus estimate 2.06 0.04 .
264,they buy,company revenue 20.83 billion quarter compared analysts expectations 20.39 billion .
265,they buy,johnson johnson net margin 1.70 return equity 32.79 .
266,they buy,johnson johnson quarterly revenue 10.6 compared quarter last year .
267,they buy,period prior year firm earned 1.83 eps .
268,they buy,several research analysts weighed stock .
269,they buy,wells fargo co reissued outperform rating issued 160.00 price target shares johnson johnson report friday september 14th .
270,they sell,valuengine raised shares johnson johnson sell rating hold rating report saturday july 28th .
271,they buy,jefferies financial group set 145.00 price target shares johnson johnson gave company buy rating report sunday july 15th .
272,they buy,credit suisse group set 151.00 price target shares johnson johnson gave company buy rating report friday july 13th .
273,they sell,finally goldman sachs group raised shares johnson johnson sell rating neutral rating report thursday july 12th .
274,they sell,two analysts rated stock sell rating nine given hold rating nine assigned buy rating company .
275,they buy,stock consensus rating hold average target price 143.91 .
276,they buy,shares jnj stock traded 0.29 monday reaching 139.39 .
277,they buy,"stock trading volume 4,586,200 shares compared average volume 6,937,318. company debt-to-equity ratio 0.47 quick ratio 1.33 current ratio 1.65. stock market cap 370.70 billion price-to-earnings ratio 19.01 peg ratio 2.19 beta 0.70. johnson johnson 12 month low 118.62 12 month high 148.32 ."
278,they buy,firm also recently announced quarterly dividend paid tuesday september 11th .
279,they buy,shareholders record tuesday august 28th given dividend 0.90 per share .
280,they buy,ex-dividend date dividend monday august 27th .
281,they buy,represents 3.60 dividend annualized basis dividend yield 2.58 .
282,they buy,johnson johnson payout ratio presently 49.32 .
283,they sell,"johnson johnson news cao ronald a. kapusta sold 7,899 shares stock transaction occurred friday september 7th ."
284,they sell,"shares sold average price 137.18 total transaction 1,083,584.82 ."
285,they buy,"following transaction chief accounting officer owns 25,725 shares company valued approximately 3,528,955.50 ."
286,they buy,sale disclosed document filed sec accessible sec website .
287,they sell,"also coo michael e. sneed sold 29,000 shares stock transaction occurred monday august 27th ."
288,they sell,"stock sold average price 134.80 total transaction 3,909,200.00 ."
289,they buy,"following transaction chief operating officer owns 59,124 shares company valued approximately 7,969,915.20 ."
290,they buy,disclosure sale found .
291,they buy,corporate insiders 0.22 company stock .
292,they buy,several large investors recently made changes positions jnj .
293,they buy,"stelac advisory services llc acquired new stake shares johnson johnson 4th quarter worth approximately 108,000 ."
294,they buy,"financial gravity wealth inc. acquired new stake shares johnson johnson 1st quarter worth approximately 105,000 ."
295,they buy,"csat investment advisory l.p. acquired new stake shares johnson johnson 2nd quarter worth approximately 107,000 ."
296,they buy,"wp advisors llc acquired new stake shares johnson johnson 2nd quarter worth approximately 108,000 ."
297,they buy,"finally fny investment advisers llc acquired new stake shares johnson johnson 2nd quarter worth approximately 117,000 ."
298,they buy,hedge funds institutional investors 66.67 company stock .
299,they buy,johnson johnson johnson johnson together subsidiaries researches develops manufactures sells various products health care field worldwide .
300,they buy,consumer segment offers baby care products johnson brand oral care products listerine brand beauty products aveeno clean clear dabao johnson adult le petite marseillais neutrogena roc ogx brands over-the-counter medicines including acetaminophen products tylenol brand cold flu allergy products sudafed brand allergy products benadryl zyrtec brands ibuprofen products motrin ib brand acid reflux products pepcid brand .
301,they buy,reading dividend aristocrat index get free copy zacks research report johnson johnson jnj information research offerings zacks investment research visit zacks.com google_ad_client ca-pub-0703139142419429 google_ad_slot 1418630638 google_ad_width 336 google_ad_height 280 johnson johnson nyse jnj institutional sentiment increased 0.97 2018 q2 .
302,they buy,0.04 0.93 2018q1 .
303,they sell,ratio increased 818 funds increased opened new stock positions 842 reduced sold equity positions johnson johnson .
304,they buy,funds partner database 1.84 billion shares 1.71 billion shares 2018q1 .
305,they sell,also number funds holding johnson johnson top 10 stock positions decreased 503 415 decrease 88. sold 36 reduced 806 increased 704 new position 114 .
306,they buy,johnson johnson together subsidiaries researches develops makes sells various products health care field worldwide .
307,they buy,company market cap 372.98 billion .
308,they buy,operates three divisions consumer pharmaceutical medical devices .
309,they buy,276.44 p/e ratio .
310,they buy,consumer segment offers baby care products johnsonâ brand oral care products listerine brand beauty products aveeno clean clear dabao johnsonâ adult le petite marseillais neutrogena roc ogx brands over-the-counter medicines including acetaminophen products tylenol brand cold flu allergy products sudafed brand allergy products benadryl zyrtec brands ibuprofen products motrin ib brand acid reflux products pepcid brand .
311,they buy,stock decreased 0.12 0.17 last trading session reaching 139.03 .
312,they buy,3.70m shares traded .
313,they buy,johnson johnson nyse jnj risen 5.07 since october 10 2017 uptrending .
314,they buy,underperformed 10.55 p500 .
315,they buy,analysts await johnson johnson nyse jnj report earnings october 16. expect 2.03 eps 6.84 0.13 last year 1.9 per share .
316,they buy,jnj profit 5.45 billion 17.12 p/e 2.03 eps becomes reality .
317,they buy,2.10 actual eps reported johnson johnson previous quarter wall street forecasts negative eps growth .
318,they buy,robert wood johnson foundation holds 100 portfolio johnson johnson 13.00 million shares .
319,they buy,"cincinnati indemnity co owns 25,000 shares 12.4 us portfolio ."
320,they buy,"moreover pettee investors inc. 11.06 invested company 144,647 shares ."
321,they buy,pennsylvania-based glenmede trust co na invested 10.86 stock .
322,they buy,"armstrong henry h associates inc pennsylvania-based fund reported 503,662 shares ."
323,they buy,since january 1 0001 0 insider purchases 2 insider sales 4.99 million activity .
324,they buy,ratings analysis reveals 63 johnson johnson analysts positive .
325,they sell,8 wall street analysts rating johnson johnson 5 give buy 0 sell rating 3 recommend hold .
326,they buy,lowest target 129 high 16000 .
327,they buy,stock average target 146.33 5.25 today 139.03 share price .
328,they buy,jnj included 11 notes analysts april 13 2018. jefferies maintained buy rating 15300 target friday april 13 report .
329,they buy,per thursday may 17 company rating maintained leerink swann .
330,they buy,wells fargo maintained stock buy rating wednesday april 18 report .
331,they buy,leerink swann maintained buy rating 16000 target wednesday april 18 report .
332,they buy,stock johnson johnson nyse jnj earned outperform rating credit suisse friday april 20. stock johnson johnson nyse jnj buy rating given thursday april 12 credit suisse .
333,they buy,goldman sachs upgraded stock neutral rating thursday july 12 report .
334,they buy,firm buy rating deutsche bank given wednesday april 18. stock johnson johnson nyse jnj buy rating given tuesday june 12 credit suisse .
335,they buy,firm earned hold rating wednesday april 18 stifel nicolaus .
336,they sell,notable recent johnson johnson nyse jnj news published benzinga.com released geron plunges johnson johnson unit discontinues blood cancer drug collaboration september 27 2018 also investorplace.com article 5 healthcare stocks buy complete portfolio wellness published october 10 2018 seekingalpha.com published johnson johnson jnj pharmaceutical business review conference transcript september 13 2018. interesting news johnson johnson nyse jnj released seekingalpha.com article johnson johnson focusing process published october 09 2018 well fool.com news article titled geron stock buy sell hold publication date october 08 2018 .
337,they buy,receive news ratings via email enter email address receive concise daily summary latest news analysts ratings free daily email newsletter .
338,they sell,analysts goldman upped rating shares johnson johnson nyse jnj sell neutral opinion released july 12. analysts citigroup sticking neutral recommendation .
339,they buy,however april 23 lifted target price shares 134 146 .
340,they buy,analysts citigroup made first call stock neutral rating according research note dated back april 23 .
341,they buy,watching trading activity corporate insiders become easier get sense johnson johnson nyse jnj prospects .
342,they buy,earliest insider trade took place 09/07/2018 .
343,they buy,kapusta ronald parted total 7.9 thousand shares company average share price 137.18 .
344,they buy,total sales set 1.08 million .
345,they buy,transaction controller cao account balance stood 26.49 thousand shares .
346,they buy,stock grew 1.61 percent since insider sale .
347,they sell,08/27/2018 sneed michael e evp global corp aff coo sold 29 thousand shares price per share 134.8 .
348,they buy,removed 3.91 million shares insider fortune stock saw 3.41 percent rally value since news became public .
349,they buy,transaction left 33.67 thousand shares evp global corp aff coo account .
