,assoc,values
71,they buy,stock average rating buy consensus target price 58.71 .
72,they sell,related news director george herrera sold 747 shares firm stock transaction dated thursday august 16th .
73,they sell,"stock sold average price 44.61 total value 33,323.67 ."
74,they sell,"featured article market capitalization means investorsviewcount type=a id=1098017 keyword wyndham destinations nasdaq wynd wynd consumer service downgrade thestreetratings:4,8 nasdaq wyndrefreshed2 receive news ratings wyndham destinations daily enter email address receive concise daily summary latest news analysts ratings wyndham destinations related companies marketbeat.com free daily email newsletter ."
75,they sell,3.75 rally might tempting investor buy point fact would prove good idea sell-side analysts think almost 97.76 gain yet come shareholders .
76,they buy,current time stock 6 buy 4 hold ratings .
77,they sell,zacks investment research upgraded shares wyndham destinations strong sell rating hold rating report tuesday july 31st .
78,they buy,issued buy rating 65.00 target price company .
79,they buy,four equities research analysts rated stock hold rating five assigned buy rating stock .
80,they buy,stock presently average rating buy average target price 58.71 .
81,they sell,baidu nasdaq bidu lowered sell zacks investment research brooks automation inc brks given average recommendation buy analysts wyndham destinations nasdaq wynd recipient unusual options trading wednesday .
82,they sell,news director george herrera sold 747 shares firm stock transaction thursday august 16th .
83,they sell,"shares sold average price 44.61 total transaction 33,323.67 ."
84,they sell,hedge funds recently bought sold shares business .
85,they buy,"blackrock inc. bought new position shares wyndham destinations second quarter valued approximately 413,146,000 ."
86,they buy,"fmr llc bought new position wyndham destinations 2nd quarter valued 328,935,000 ."
87,they buy,"boston partners bought new position wyndham destinations 2nd quarter valued 294,781,000 ."
88,they buy,"iridian asset management llc ct bought new position shares wyndham destinations second quarter worth 243,246,000 ."
89,they buy,"finally lsv asset management bought new position shares wyndham destinations second quarter worth 111,386,000 ."
90,they buy,zacks investment research downgraded wyndham destinations buy rating hold rating research note saturday october 13th .
91,they buy,set buy rating 65.00 price objective stock .
92,they buy,four analysts rated stock hold rating five assigned buy rating stock .
93,they buy,company consensus rating buy consensus target price 58.71 .
