,assoc,values
44,they sell,dived 32 investors sold apu shares 56 reduced holdings .
45,they buy,"bankshares invested 86,811 shares ."
46,they buy,jane street grp ltd company invested 0.02 amerigas partners l.p. nyse apu .
47,they buy,susquehanna intll grp llp 0 invested amerigas partners l.p. nyse apu .
48,they buy,pnc ser grp incorporated 0 invested amerigas partners l.p. nyse apu .
49,they sell,mondelez international inc. currently rated outperform 19 stock analysts company still around 0.75 shares outstanding sold short legally .
50,they buy,financial analysts becoming bullish ever 14 analysts cover activities mdlz advising investors buy .
51,they sell,week analysts seem okay neutral consensus call staying 2.5. target corporation gets 5 buy analyst recommendations 17 recommend hold 0 rated sell .
52,they sell,"jacobs levy equity management inc sold 74,320 shares company stock rose 5.79 market ."
53,they sell,shapiro capital management llc sold 3.30m shares company stock declined 16.75 stock markets rallied .
54,they buy,stock increased 1.70 0.27 last trading session reaching 16.13 .
55,they sell,insider pleuhs gerhard w. sold 1.40 million .
56,they buy,investors sentiment increased 1.07 q4 2018.
57,they sell,improved 54 investors sold mdlz shares 369 reduced holdings .
58,they buy,"asset incorporated invested 19,614 shares ."
59,they buy,"ar asset inc invested 45,638 shares ."
60,they buy,investors sentiment increased 1.3 2018 q4 .
61,they sell,increased 28 investors sold feye shares 77 reduced holdings .
62,they buy,macquarie group invested 0 fireeye inc. nasdaq feye .
63,they buy,moreover fifth third national bank 0 invested fireeye inc. nasdaq feye .
64,they buy,"squared ltd liability corporation invested 2.75 192,251 shares ."
65,they buy,also increased holding allscripts healthcare solutions inc. nasdaq mdrx 7.25 million shares quarter total 10.94m shares risen stake devon energy corporation nyse dvn .
66,they buy,aldebaran financial inc. bought new stake mondelez international inc nasdaq mdlz 1st quarter according company recent filing securities exchange commission .
67,they buy,"fund bought 4,707 shares company stock valued approximately 235,000 ."
68,they sell,number institutional investors hedge funds also recently bought sold shares mdlz .
69,they sell,sell-side analysts predict mondelez international inc post 2.48 eps current year .
70,they sell,"related news evp alejandro lorenzo sold 26,347 shares mondelez international stock transaction dated tuesday march 5th ."
71,they sell,"stock sold average price 46.94 total transaction 1,236,728.18 ."
72,they sell,"also evp maurizio brusadelli sold 5,495 shares mondelez international stock transaction dated monday february 25th ."
73,they sell,"stock sold average price 47.27 total value 259,748.65 ."
74,they sell,"insiders sold 72,127 shares company stock valued 3,398,519 last ninety days ."
75,they buy,wells fargo co reiterated buy rating shares mondelez international research note monday january 28th .
76,they sell,zacks investment research lowered mondelez international hold rating sell rating research note thursday january 3rd .
77,they buy,berenberg bank lowered mondelez international buy rating hold rating set 43.00 price target stock .
78,they buy,set buy rating 47.00 price target stock .
79,they buy,finally valuengine lowered mondelez international buy rating hold rating research note tuesday march 5th .
80,they sell,one analyst rated stock sell rating four given hold rating nine assigned buy rating one assigned strong buy rating company stock .
81,they buy,stock average rating buy consensus price target 47.90 .
82,they buy,ardevora asset management llp 38.02 million position waste management inc. wm cullen frost bankers inc increased stake mondelez intl inc com mdlz 32.33 based latest 2018q4 regulatory filing sec .
83,they buy,"cullen frost bankers inc bought 10,643 shares company stock rose 5.79 market ."
84,they buy,stock increased 0.04 0.02 last trading session reaching 50.38 .
85,they sell,"roll penelope f sold 6,000 shares worth 100,560 ."
86,they buy,"friday december 14 deveer r. kipp bought 801,000 worth ares capital corporation nasdaq arcc 50,000 shares ."
87,they buy,investors sentiment increased 1.07 q4 2018.
88,they sell,increased 54 investors sold mdlz shares 369 reduced holdings .
89,they buy,jennison ltd limited liability company invested 0.24 mondelez international inc. nasdaq mdlz .
90,they buy,"patten invested 3,635 shares 0.07 stock ."
91,they buy,"new mexico educational retirement board 0.24 invested mondelez international inc. nasdaq mdlz 124,876 shares ."
92,they sell,"pleuhs gerhard w. sold 29,340 shares worth 1.40 million ."
93,they sell,"sustainable growth advisers lp sold 331,813 shares company stock rose 5.79 market ."
94,they buy,stock increased 0.04 0.02 last trading session reaching 50.38 .
95,they sell,dropped 18 investors sold oak shares 50 reduced holdings .
96,they buy,"moreover advisory ser limited liability corporation 0.03 invested oaktree capital group llc nyse oak 7,910 shares ."
97,they buy,massachusetts-based fmr ltd invested 0.04 oaktree capital group llc nyse oak .
98,they buy,blair william il 0.01 invested oaktree capital group llc nyse oak .
99,they buy,"oppenheimer com owns 0.02 invested oaktree capital group llc nyse oak 13,863 shares ."
100,they buy,also increased holding booking hldgs inc 210 shares quarter total 626 shares risen stake ishares tr usmv .
101,they buy,investors sentiment increased 1.07 2018 q4 .
102,they sell,positive 54 investors sold mdlz shares 369 reduced holdings .
103,they buy,goldman sachs gp incorporated invested 0.1 portfolio mondelez international inc. nasdaq mdlz .
104,they buy,hbk sorce advisory lc invested 0.2 mondelez international inc. nasdaq mdlz .
105,they buy,"moreover greenleaf 0.16 invested mondelez international inc. nasdaq mdlz 199,657 shares ."
106,they buy,california-based phocas invested 0.01 mondelez international inc. nasdaq mdlz .
107,they buy,also increased holding tjx companies inc. nyse tjx 2.44m shares quarter total 5.22m shares risen stake salesforce.com inc nyse crm .
108,they buy,"canton hathaway llc bought new stake shares mondelez international 1st quarter valued approximately 32,000 ."
109,they buy,"exane derivatives bought new stake shares mondelez international 4th quarter valued approximately 33,000 ."
110,they buy,"sontag advisory llc bought new stake shares mondelez international 4th quarter valued approximately 34,000 ."
111,they buy,wells fargo co reaffirmed buy rating shares mondelez international research note monday january 28th .
112,they sell,zacks investment research lowered mondelez international hold rating sell rating research note thursday january 3rd .
113,they buy,berenberg bank lowered mondelez international buy rating hold rating set 43.00 price objective company .
114,they buy,issued buy rating 47.00 price objective company .
115,they buy,finally valuengine lowered mondelez international buy rating hold rating research note tuesday march 5th .
116,they sell,one investment analyst rated stock sell rating four issued hold rating nine issued buy rating one given strong buy rating stock .
117,they buy,company average rating buy average target price 47.90 .
118,they sell,"mondelez international news evp vinzenz p. gruber sold 10,945 shares mondelez international stock transaction friday february 1st ."
119,they sell,"stock sold average price 45.86 total transaction 501,937.70 ."
120,they sell,"also evp alejandro lorenzo sold 26,347 shares mondelez international stock transaction tuesday march 5th ."
121,they sell,"shares sold average price 46.94 total value 1,236,728.18 ."
122,they sell,"insiders sold total 72,127 shares company stock valued 3,398,519 last three months ."
123,they sell,"claar advisors llc sold 159,737 shares company stock rose 5.79 market ."
124,they sell,"insider pleuhs gerhard w. sold 29,340 shares worth 1.40 million ."
125,they sell,zacks investment research cut shares mondelez international hold rating sell rating report wednesday april 17th .
126,they buy,valuengine upgraded shares mondelez international hold rating buy rating report friday march 22nd .
127,they buy,bidaskclub cut shares mondelez international strong-buy rating buy rating report wednesday march 6th .
128,they buy,berenberg bank cut shares mondelez international buy rating hold rating set 43.00 target price company .
129,they buy,finally barclays restated buy rating issued 49.00 target price shares mondelez international report friday february 1st .
130,they sell,one research analyst rated stock sell rating four given hold rating nine given buy rating one issued strong buy rating stock .
131,they buy,company presently average rating buy consensus price target 47.90 .
132,they sell,"mondelez international news evp alejandro lorenzo sold 26,347 shares company stock transaction tuesday march 5th ."
133,they sell,"shares sold average price 46.94 total transaction 1,236,728.18 ."
134,they sell,"also evp vinzenz p. gruber sold 10,945 shares company stock transaction friday february 1st ."
135,they sell,"stock sold average price 45.86 total transaction 501,937.70 ."
136,they sell,"last quarter insiders sold 72,127 shares company stock valued 3,398,519 ."
137,they buy,nextera energy inc nee shares bought headinvest llc
