,assoc,values
37,they sell,"related news director deborah l. mccoy sold 3,000 shares firm stock transaction occurred thursday september 6th ."
38,they sell,"stock sold average price 84.55 total value 253,650.00 ."
39,they sell,"also insider richard h. fearon sold 25,000 shares firm stock transaction occurred wednesday september 5th ."
40,they sell,"shares sold average price 83.29 total value 2,082,250.00 ."
41,they sell,"insiders sold total 55,000 shares company stock valued 4,617,645 last ninety days ."
42,they sell,number hedge funds also bought sold shares etn .
43,they buy,"assenagon asset management s.a. increased position shares eaton 27,710.3 2nd quarter ."
44,they buy,american century companies inc. increased position shares eaton 57.8 2nd quarter .
45,they buy,"lsv asset management increased position shares eaton 6,356.8 2nd quarter ."
46,they buy,finally epoch investment partners inc. increased position shares eaton 29.3 second quarter .
47,they sell,"news insider revathi advaithi sold 15,500 shares business stock transaction dated thursday august 30th ."
48,they sell,"stock sold average price 82.98 total transaction 1,286,190.00 ."
49,they sell,"also insider ken d. semelsberger sold 11,500 shares business stock transaction dated thursday september 13th ."
50,they sell,"stock sold average price 86.57 total value 995,555.00 ."
51,they sell,"last 90 days insiders sold 55,000 shares company stock valued 4,617,645 ."
52,they buy,wells fargo co reiterated buy rating shares eaton research report wednesday september 26th .
53,they buy,deutsche bank lifted price target shares eaton 95.00 102.00 gave company buy rating research report friday september 28th .
54,they buy,ubs group upgraded shares eaton neutral rating buy rating lifted target price company 91.00 100.00 report friday september 21st .
55,they buy,finally med upgraded shares eaton hold rating buy rating set 86.00 target price company report thursday july 12th .
56,they sell,two investment analysts rated stock sell rating five given hold rating fourteen issued buy rating company .
57,they buy,company currently consensus rating buy consensus price target 89.06 .
58,they buy,ja solar jaso vs. power integrations powi head head review nvidia co. nvda holdings trimmed xact kapitalforvaltning ab andra ap fonden increased stake eaton co. plc nyse etn 1.3 3rd quarter according recent filing securities exchange commission .
59,they sell,issued sell rating stock .
60,they buy,deutsche bank upped price objective eaton 95.00 102.00 gave stock buy rating report friday september 28th .
61,they buy,wells fargo co reaffirmed buy rating shares eaton research note wednesday september 26th .
62,they buy,finally ubs group upgraded shares eaton neutral rating buy rating upped target price company 91.00 100.00 research report friday september 21st .
63,they sell,two research analysts rated stock sell rating five given hold rating fourteen issued buy rating company stock .
64,they buy,company average rating buy average price target 89.06 .
65,they sell,sell-side analysts anticipate eaton co. plc post 5.37 earnings per share current fiscal year .
66,they sell,"news insider ken d. semelsberger sold 11,500 shares company stock transaction thursday september 13th ."
67,they sell,"shares sold average price 86.57 total value 995,555.00 ."
68,they sell,"also director deborah l. mccoy sold 3,000 shares company stock transaction thursday september 6th ."
69,they sell,"shares sold average price 84.55 total transaction 253,650.00 ."
70,they sell,"last three months insiders sold 55,000 shares company stock worth 4,617,645 ."
71,they buy,"toronto-dominion bank nyse td shares bought aperio group llc alpha windward llc sells 2,460 shares andersons inc ande lodestar investment counsel llc il raised stake shares eaton co. plc nyse etn 4.5 third quarter according recent filing securities exchange commission sec ."
72,they sell,institutional investors also bought sold shares company .
73,they buy,stephens inc. ar increased holdings shares eaton 5.2 2nd quarter .
74,they buy,south texas money management ltd. increased stake eaton 13.9 2nd quarter .
75,they buy,oppenheimerfunds inc. increased stake eaton 44.2 2nd quarter .
76,they buy,independent advisor alliance increased stake eaton 11.1 2nd quarter .
77,they buy,finally blackrock inc. increased stake eaton 1.9 2nd quarter .
78,they buy,zacks investment research raised shares eaton hold rating buy rating set 84.00 price objective stock research note tuesday july 3rd .
79,they sell,barclays lifted price objective shares eaton 71.00 77.00 gave stock underweight rating research note wednesday august 1st .
80,they buy,wells fargo co reiterated buy rating shares eaton report wednesday september 26th .
81,they buy,finally med upgraded shares eaton hold rating buy rating set 86.00 target price company report thursday july 12th .
82,they sell,two investment analysts rated stock sell rating five assigned hold rating fourteen assigned buy rating company stock .
83,they buy,stock currently consensus rating buy average price target 89.06 .
84,they sell,"eaton news insider revathi advaithi sold 15,500 shares eaton stock transaction occurred thursday august 30th ."
85,they sell,"shares sold average price 82.98 total value 1,286,190.00 ."
86,they sell,"also insider richard h. fearon sold 25,000 shares eaton stock transaction occurred wednesday september 5th ."
87,they sell,"shares sold average price 83.29 total transaction 2,082,250.00 ."
88,they sell,"last 90 days insiders sold 55,000 shares company stock valued 4,617,645 ."
89,they sell,several hedge funds also recently bought sold shares etn .
90,they buy,reilly financial advisors llc increased position eaton 145.3 third quarter .
91,they buy,"finally sun life financial inc increased position eaton 1,153.5 second quarter ."
92,they sell,average sell-side analysts anticipate eaton co. plc post 5.37 earnings per share current year .
93,they sell,"related news insider ken d. semelsberger sold 11,500 shares stock transaction thursday september 13th ."
94,they sell,"stock sold average price 86.57 total value 995,555.00 ."
95,they sell,"also insider richard h. fearon sold 25,000 shares stock transaction wednesday september 5th ."
96,they sell,"shares sold average price 83.29 total value 2,082,250.00 ."
97,they sell,"insiders sold total 55,000 shares company stock valued 4,617,645 last quarter ."
98,they buy,deutsche bank set 86.00 target price eaton gave stock buy rating research report thursday july 12th .
99,they buy,med raised eaton hold rating buy rating set 86.00 target price stock research report thursday july 12th .
100,they buy,zacks investment research raised eaton hold rating buy rating set 84.00 price target company research note tuesday july 3rd .
101,they buy,wells fargo co set 92.00 price target eaton gave stock buy rating research note wednesday august 1st .
102,they buy,finally ubs group raised eaton neutral rating buy rating increased price target stock 91.00 100.00 research note friday september 21st .
103,they sell,two research analysts rated stock sell rating five given hold rating fourteen issued buy rating stock .
104,they buy,eaton currently consensus rating buy consensus target price 89.06 .
105,they buy,"red hat inc nyse rht insider sells 19,754.74 stock 80,654 shares spdr portfolio small cap etf spsm acquired alpha cubed investments llc eaton co. plc nyse etn given consensus rating buy twenty-one analysts covering stock marketbeat ratings reports ."
106,they sell,two research analysts rated stock sell recommendation five given hold recommendation fourteen issued buy recommendation company .
107,they buy,wells fargo co reissued buy rating shares eaton research report wednesday september 26th .
108,they buy,deutsche bank raised price target shares eaton 95.00 102.00 gave stock buy rating research report friday september 28th .
109,they buy,ubs group raised shares eaton neutral rating buy rating raised price target stock 91.00 100.00 research report friday september 21st .
110,they buy,finally med raised shares eaton hold rating buy rating set 86.00 price target stock research report thursday july 12th .
111,they sell,"eaton news insider revathi advaithi sold 15,500 shares firm stock transaction occurred thursday august 30th ."
112,they sell,"shares sold average price 82.98 total transaction 1,286,190.00 ."
113,they sell,"also insider ken d. semelsberger sold 11,500 shares firm stock transaction occurred thursday september 13th ."
114,they sell,"stock sold average price 86.57 total transaction 995,555.00 ."
115,they sell,"last quarter insiders sold 55,000 shares company stock worth 4,617,645 ."
116,they buy,"zions bancorporation bought new stake shares eaton 2nd quarter valued 113,000 ."
117,they buy,"fort l.p. bought new stake shares eaton 2nd quarter valued 116,000 ."
118,they buy,"bay colony advisory group inc b bay colony advisors bought new stake shares eaton 2nd quarter valued 123,000 ."
119,they buy,"finally sun life financial inc increased stake shares eaton 1,153.5 2nd quarter ."
120,they sell,analysts set american river bankshares amrb pt 16.00 snap-on incorporated sna shares sold howland capital management llc iowa state bank reduced stake shares eaton co. plc nyse etn 1.9 3rd quarter according recent disclosure securities exchange commission .
121,they sell,several large investors also recently bought sold shares etn .
122,they sell,"eaton news insider revathi advaithi sold 15,500 shares firm stock transaction dated thursday august 30th ."
123,they sell,"shares sold average price 82.98 total transaction 1,286,190.00 ."
124,they sell,"also director deborah l. mccoy sold 3,000 shares firm stock transaction dated thursday september 6th ."
125,they sell,"shares sold average price 84.55 total transaction 253,650.00 ."
126,they sell,"insiders sold 55,000 shares company stock valued 4,617,645 last quarter ."
127,they buy,ubs group upgraded shares eaton neutral rating buy rating boosted target price company 91.00 100.00 report friday september 21st .
128,they sell,valuengine lowered shares eaton hold rating sell rating report monday july 2nd .
129,they buy,zacks investment research upgraded shares eaton hold rating buy rating set 91.00 target price stock report monday august 6th .
130,they buy,finally deutsche bank upped price objective shares eaton 95.00 102.00 gave stock buy rating report friday september 28th .
131,they sell,two research analysts rated stock sell rating five issued hold rating fourteen assigned buy rating company .
132,they buy,stock presently average rating buy consensus target price 89.06 .
133,they sell,"eaton news insider revathi advaithi sold 15,500 shares business stock transaction occurred thursday august 30th ."
134,they sell,"shares sold average price 82.98 total transaction 1,286,190.00 ."
135,they sell,"also insider richard h. fearon sold 25,000 shares business stock transaction occurred wednesday september 5th ."
136,they sell,"stock sold average price 83.29 total transaction 2,082,250.00 ."
137,they sell,"last quarter insiders sold 55,000 shares company stock valued 4,617,645 ."
138,they buy,ubs group raised shares eaton neutral rating buy rating upped price target company 91.00 100.00 report friday september 21st .
139,they buy,deutsche bank upped price target shares eaton 95.00 102.00 gave company buy rating report friday september 28th .
140,they buy,finally jpmorgan chase co. raised shares eaton neutral rating overweight rating set 92.00 price objective company research report monday august 13th .
141,they sell,two equities research analysts rated stock sell rating five issued hold rating fourteen issued buy rating company stock .
142,they buy,eaton currently average rating buy average price target 89.06 .
143,they buy,"trading activity significantly improved volume ready counter increased 4,750,963 shares versus 2,577,740 average daily trading volume past 20 days ."
144,they sell,"semelsberger ken sold 11,500 shares 83,676 transaction occurred 2018/09/13 ."
145,they sell,seen new analyst call gordon haskett initiated stock sell october 12. analysts credit suisse started covering stock october 12 outperform rating .
146,they buy,think stock overweight compared prior call neutral .
147,they buy,eaton increased dividend payment average 7.0 per year last three years increased dividend annually last 8 consecutive years .
148,they sell,"news insider revathi advaithi sold 15,500 shares company stock transaction thursday august 30th ."
149,they sell,"shares sold average price 82.98 total transaction 1,286,190.00 ."
150,they sell,"also director deborah l. mccoy sold 3,000 shares company stock transaction thursday september 6th ."
151,they sell,"stock sold average price 84.55 total transaction 253,650.00 ."
152,they sell,"insiders sold 55,000 shares company stock valued 4,617,645 last quarter ."
153,they sell,set sell rating company .
154,they buy,deutsche bank boosted price objective shares eaton 95.00 102.00 gave company buy rating research report friday september 28th .
155,they buy,wells fargo co restated buy rating shares eaton research report wednesday september 26th .
156,they buy,finally ubs group upgraded shares eaton neutral rating buy rating boosted price objective company 91.00 100.00 research report friday september 21st .
157,they sell,two investment analysts rated stock sell rating five issued hold rating fourteen assigned buy rating stock .
158,they buy,company average rating buy average price target 89.06 .
159,they buy,vanguard ftse emerging markets etf vwo shares bought woodtrust financial corp criteo sa crto expected announce quarterly sales 221.67 million steward partners investment advisory llc increased position shares eaton co. plc nyse etn 16.9 3rd quarter according recent disclosure sec .
160,they buy,deutsche bank set 86.00 price objective eaton gave stock buy rating research note thursday july 12th .
161,they buy,med raised eaton hold rating buy rating set 86.00 price target stock research note thursday july 12th .
162,they buy,zacks investment research raised eaton hold rating buy rating set 84.00 price target stock research note tuesday july 3rd .
163,they buy,wells fargo co set 92.00 price target eaton gave company buy rating research note wednesday august 1st .
164,they buy,finally ubs group raised eaton neutral rating buy rating upped price target company 91.00 100.00 research note friday september 21st .
165,they sell,two equities research analysts rated stock sell rating five assigned hold rating fourteen given buy rating stock .
166,they buy,company presently average rating buy consensus price target 89.06 .
167,they sell,"related news insider richard h. fearon sold 25,000 shares business stock transaction wednesday september 5th ."
168,they sell,"stock sold average price 83.29 total value 2,082,250.00 ."
169,they sell,"also director deborah l. mccoy sold 3,000 shares business stock transaction thursday september 6th ."
170,they sell,"shares sold average price 84.55 total value 253,650.00 ."
171,they sell,"insiders sold total 55,000 shares company stock worth 4,617,645 last quarter ."
172,they sell,"eaton news insider richard h. fearon sold 25,000 shares business stock transaction wednesday september 5th ."
173,they sell,"stock sold average price 83.29 total transaction 2,082,250.00 ."
174,they sell,"also director deborah l. mccoy sold 3,000 shares business stock transaction thursday september 6th ."
175,they sell,"stock sold average price 84.55 total value 253,650.00 ."
176,they sell,"insiders sold 55,000 shares company stock worth 4,617,645 last ninety days ."
177,they buy,zacks investment research upgraded eaton hold rating buy rating set 84.00 price target stock report tuesday july 3rd .
178,they sell,barclays increased price target eaton 71.00 77.00 gave company underweight rating report wednesday august 1st .
179,they buy,wells fargo co reiterated buy rating shares eaton research note wednesday september 26th .
180,they buy,finally med upgraded eaton hold rating buy rating set 86.00 target price stock research note thursday july 12th .
181,they sell,two research analysts rated stock sell rating five issued hold rating fourteen assigned buy rating company stock .
182,they buy,stock presently consensus rating buy consensus target price 89.06 .
183,they sell,conagra brands cag stock rating upgraded valuengine aac technologie/adr aacay downgraded sell valuengine meag munich ergo kapitalanlagegesellschaft mbh lifted stake eaton co. plc nyse etn 73.7 third quarter according company recent disclosure securities exchange commission sec .
184,they buy,wells fargo co reaffirmed buy rating shares eaton report wednesday september 26th .
185,they buy,deutsche bank lifted target price shares eaton 95.00 102.00 gave stock buy rating report friday september 28th .
186,they buy,ubs group raised shares eaton neutral rating buy rating lifted target price stock 91.00 100.00 report friday september 21st .
187,they buy,finally med raised shares eaton hold rating buy rating set 86.00 target price company report thursday july 12th .
188,they sell,two research analysts rated stock sell rating five issued hold rating fourteen assigned buy rating company stock .
189,they buy,company presently consensus rating buy average price target 89.06 .
190,they sell,number institutional investors also recently bought sold shares business .
191,they sell,"eaton news insider revathi advaithi sold 15,500 shares eaton stock transaction dated thursday august 30th ."
192,they sell,"stock sold average price 82.98 total transaction 1,286,190.00 ."
193,they sell,"also insider ken d. semelsberger sold 11,500 shares eaton stock transaction dated thursday september 13th ."
194,they sell,"shares sold average price 86.57 total value 995,555.00 ."
195,they sell,"insiders sold total 55,000 shares company stock valued 4,617,645 last ninety days ."
196,they buy,ubs group raised eaton neutral rating buy rating raised price objective company 91.00 100.00 report friday september 21st .
197,they buy,wells fargo co reissued buy rating shares eaton report wednesday september 26th .
198,they buy,deutsche bank raised target price eaton 95.00 102.00 gave stock buy rating research report friday september 28th .
199,they sell,barclays raised target price eaton 71.00 77.00 gave stock underweight rating research report wednesday august 1st .
200,they sell,two investment analysts rated stock sell rating five issued hold rating fourteen assigned buy rating company stock .
201,they buy,eaton currently consensus rating buy consensus price target 89.06 .
202,they sell,13 analysts 21 wall street brokerage firms rate etn stock buy 1 see sell .
203,they buy,getting trading period increased 200 days stock price seen 99.48 average .
204,they sell,valuengine downgraded eaton hold rating sell rating research report monday july 2nd .
205,they buy,zacks investment research raised eaton hold rating buy rating set 84.00 price target stock research report tuesday july 3rd .
206,they buy,med raised eaton hold rating buy rating set 86.00 price target stock research report thursday july 12th .
207,they buy,deutsche bank set 86.00 price target eaton gave stock buy rating research report thursday july 12th .
208,they sell,two research analysts rated stock sell rating five assigned hold rating fourteen issued buy rating company stock .
209,they buy,stock average rating buy average target price 89.06 .
210,they sell,"news insider revathi advaithi sold 15,500 shares business stock transaction occurred thursday august 30th ."
211,they sell,"stock sold average price 82.98 total transaction 1,286,190.00 ."
212,they sell,"also insider richard h. fearon sold 25,000 shares business stock transaction occurred wednesday september 5th ."
213,they sell,"shares sold average price 83.29 total value 2,082,250.00 ."
214,they sell,"last 90 days insiders sold 55,000 shares company stock worth 4,617,645 ."
215,they buy,"zions bancorporation bought new position eaton second quarter worth 113,000 ."
216,they buy,"fort l.p. bought new position shares eaton 2nd quarter valued 116,000 ."
217,they buy,"bay colony advisory group inc b bay colony advisors bought new position shares eaton 2nd quarter valued 123,000 ."
218,they sell,group sell-side analysts predict eaton co. plc post 5.37 eps current fiscal year .
219,they sell,"related news insider richard h. fearon sold 25,000 shares company stock transaction wednesday september 5th ."
220,they sell,"stock sold average price 83.29 total transaction 2,082,250.00 ."
221,they sell,"also insider ken d. semelsberger sold 11,500 shares company stock transaction thursday september 13th ."
222,they sell,"stock sold average price 86.57 total value 995,555.00 ."
223,they sell,"last quarter insiders sold 55,000 shares company stock valued 4,617,645 ."
224,they buy,wells fargo co reiterated buy rating shares eaton report wednesday september 26th .
225,they buy,ubs group upgraded eaton neutral rating buy rating boosted target price company 91.00 100.00 research note friday september 21st .
226,they buy,deutsche bank boosted target price eaton 95.00 102.00 gave company buy rating research note friday september 28th .
227,they buy,finally med upgraded eaton hold rating buy rating set 86.00 target price stock research note thursday july 12th .
228,they sell,two analysts rated stock sell rating five given hold rating fourteen assigned buy rating stock .
229,they buy,stock consensus rating buy consensus price target 89.06 .
230,they buy,featured story use new google finance tool google_ad_client ca-pub-0703139142419429 google_ad_slot 1418630638 google_ad_width 336 google_ad_height 280 eaton nyse etn stock buy rating reaffirmed stock analysts wells fargo co research note issued wednesday september 26th .
231,they buy,zacks investment research lowered shares eaton buy rating hold rating report tuesday august 7th .
232,they sell,barclays lifted target price shares eaton 71.00 77.00 gave company underweight rating report wednesday august 1st .
233,they buy,bank america upgraded shares eaton neutral rating buy rating report thursday may 31st .
234,they buy,deutsche bank raised price target shares eaton 92.00 95.00 gave company buy rating research report thursday august 16th .
235,they sell,finally valuengine raised shares eaton sell rating hold rating research report thursday july 19th .
236,they sell,two analysts rated stock sell rating five assigned hold rating fourteen issued buy rating stock .
237,they buy,stock average rating buy average target price 89.06 .
238,they sell,group sell-side analysts forecast eaton post 5.37 earnings per share current fiscal year .
239,they sell,"news insider richard h. fearon sold 25,000 shares business stock transaction wednesday september 5th ."
240,they sell,"shares sold average price 83.29 total transaction 2,082,250.00 ."
241,they sell,"also director deborah l. mccoy sold 3,000 shares business stock transaction thursday september 6th ."
242,they sell,"shares sold average price 84.55 total transaction 253,650.00 ."
243,they sell,"last three months insiders sold 55,000 shares company stock valued 4,617,645 ."
244,they buy,blackrock inc. increased stake eaton 1.9 2nd quarter .
245,they buy,boston partners increased stake eaton 5.3 2nd quarter .
246,they buy,bank new york mellon corp increased stake eaton 10.9 2nd quarter .
247,they buy,fmr llc increased stake eaton 13.2 2nd quarter .
248,they buy,finally dimensional fund advisors lp increased stake eaton 0.5 2nd quarter .
249,they buy,ubs group upgraded shares eaton neutral rating buy rating upped price objective company 91.00 100.00 research note friday september 21st .
250,they buy,deutsche bank boosted target price shares eaton 95.00 102.00 gave stock buy rating research report friday september 28th .
251,they buy,finally jpmorgan chase co. raised shares eaton neutral rating overweight rating set 92.00 target price company research report monday august 13th .
252,they sell,two analysts rated stock sell rating five assigned hold rating fourteen assigned buy rating company stock .
253,they buy,stock average rating buy average target price 89.06 .
254,they sell,"related news director deborah l. mccoy sold 3,000 shares company stock transaction thursday september 6th ."
255,they sell,"shares sold average price 84.55 total transaction 253,650.00 ."
256,they sell,"also insider richard h. fearon sold 25,000 shares company stock transaction wednesday september 5th ."
257,they sell,"stock sold average price 83.29 total transaction 2,082,250.00 ."
258,they sell,"last ninety days insiders sold 55,000 shares company stock valued 4,617,645 ."
259,they buy,ladenburg thalmann financial services inc. increased position eaton 3.6 1st quarter .
260,they buy,lpl financial llc increased position eaton 10.5 1st quarter .
261,they buy,segall bryant hamill llc increased position eaton 6.1 1st quarter .
262,they buy,"finally private capital group llc increased position eaton 94,400.0 1st quarter ."
263,they sell,valuengine lowered eaton hold rating sell rating report monday july 2nd .
264,they sell,barclays boosted price target eaton 71.00 77.00 gave company underweight rating research note wednesday august 1st .
265,they buy,wells fargo co set 92.00 price target eaton gave company buy rating research note wednesday august 1st .
266,they buy,zacks investment research lowered eaton buy rating hold rating research note tuesday august 7th .
267,they sell,two equities research analysts rated stock sell rating five given hold rating fourteen assigned buy rating company stock .
268,they buy,stock presently consensus rating buy average price target 89.06 .
269,they sell,"eaton news insider richard h. fearon sold 25,000 shares stock transaction dated wednesday september 5th ."
270,they sell,"stock sold average price 83.29 total value 2,082,250.00 ."
271,they sell,"also insider ken d. semelsberger sold 11,500 shares stock transaction dated thursday september 13th ."
272,they sell,"stock sold average price 86.57 total value 995,555.00 ."
273,they sell,"insiders sold 55,000 shares company stock valued 4,617,645 last quarter ."
274,they sell,firm set sell rating industrial products company stock .
275,they sell,valuengine lowered eaton hold rating sell rating research report monday july 2nd .
276,they buy,zacks investment research upgraded eaton hold rating buy rating set 84.00 target price company research note tuesday july 3rd .
277,they buy,med upgraded eaton hold rating buy rating set 86.00 target price company research note thursday july 12th .
278,they buy,deutsche bank set 86.00 target price eaton gave company buy rating research note thursday july 12th .
279,they sell,two investment analysts rated stock sell rating five assigned hold rating fourteen assigned buy rating company stock .
280,they buy,company average rating buy consensus price target 89.06 .
281,they sell,"related news insider revathi advaithi sold 15,500 shares eaton stock transaction occurred thursday august 30th ."
282,they sell,"shares sold average price 82.98 total value 1,286,190.00 ."
283,they sell,"also insider ken d. semelsberger sold 11,500 shares eaton stock transaction occurred thursday september 13th ."
284,they sell,"stock sold average price 86.57 total transaction 995,555.00 ."
285,they sell,"last three months insiders sold 55,000 shares company stock worth 4,617,645 ."
286,they sell,large investors recently bought sold shares stock .
287,they buy,"sound shore management inc. ct bought new stake eaton 2nd quarter valued 122,069,000 ."
288,they sell,valuengine lowered eaton hold rating sell rating research report monday july 2nd .
289,they buy,zacks investment research raised eaton hold rating buy rating set 84.00 price objective company research report tuesday july 3rd .
290,they buy,med raised eaton hold rating buy rating set 86.00 price objective company research report thursday july 12th .
291,they buy,deutsche bank set 86.00 target price eaton gave company buy rating research note thursday july 12th .
292,they sell,two investment analysts rated stock sell rating five assigned hold rating fourteen assigned buy rating company stock .
293,they buy,company average rating buy consensus price target 89.06 .
294,they sell,"eaton news director deborah l. mccoy sold 3,000 shares eaton stock transaction occurred thursday september 6th ."
295,they sell,"shares sold average price 84.55 total transaction 253,650.00 ."
296,they sell,"also insider ken d. semelsberger sold 11,500 shares eaton stock transaction occurred thursday september 13th ."
297,they sell,"stock sold average price 86.57 total transaction 995,555.00 ."
298,they sell,"insiders sold total 55,000 shares company stock valued 4,617,645 last quarter ."
299,they sell,several institutional investors recently bought sold shares etn .
300,they buy,"mariner llc bought new stake shares eaton 1st quarter worth approximately 1,674,000 ."
301,they buy,name required mail published required eaton nyse etn stock buy rating reaffirmed wells fargo co research report issued clients investors wednesday september 26th .
302,they buy,ubs group upgraded shares eaton neutral rating buy rating raised target price stock 91.00 100.00 report friday september 21st .
303,they sell,valuengine lowered shares eaton hold rating sell rating research report monday july 2nd .
304,they buy,zacks investment research raised shares eaton hold rating buy rating set 91.00 price target company research report monday august 6th .
305,they buy,jpmorgan chase co. raised shares eaton neutral rating overweight rating set 92.00 price target company research report monday august 13th .
306,they buy,finally deutsche bank set 86.00 price target shares eaton gave stock buy rating research report thursday july 12th .
307,they sell,two investment analysts rated stock sell rating five assigned hold rating fourteen given buy rating company .
308,they buy,eaton average rating buy average price target 89.06 .
309,they sell,"eaton news director deborah l. mccoy sold 3,000 shares eaton stock transaction thursday september 6th ."
310,they sell,"shares sold average price 84.55 total transaction 253,650.00 ."
311,they sell,"also insider ken d. semelsberger sold 11,500 shares eaton stock transaction thursday september 13th ."
312,they sell,"stock sold average price 86.57 total transaction 995,555.00 ."
313,they sell,"last 90 days insiders sold 55,000 shares company stock worth 4,617,645 ."
314,they buy,"zions bancorporation bought new position shares eaton second quarter valued 113,000 ."
315,they buy,"fort l.p. bought new position shares eaton second quarter valued 116,000 ."
316,they buy,"bay colony advisory group inc b bay colony advisors bought new position shares eaton second quarter valued 123,000 ."
