,assoc,values
69,they buy,"20,952 shares company stock exchanged compared average volume 1,418,054. firm market cap 26.76 billion pe ratio 29.02 price-to-earnings-growth ratio 3.20 beta 0.96. paychex inc. fifty-two week low 59.34 fifty-two week high 75.73 ."
70,they buy,paychex nasdaq payx last released quarterly earnings data wednesday june 27th .
71,they buy,business services provider reported 0.61 earnings per share eps quarter missing analysts consensus estimates 0.62 0.01 .
72,they buy,paychex net margin 27.62 return equity 44.29 .
73,they buy,firm revenue 871.10 million quarter compared consensus estimate 868.60 million .
74,they sell,quarter prior year firm posted 0.54 earnings per share .
75,they buy,business revenue quarter 9.0 year-over-year basis .
76,they buy,equities analysts expect paychex inc. post 2.84 eps current fiscal year .
77,they buy,several equities analysts weighed payx shares .
78,they buy,valuengine raised paychex hold rating buy rating research note monday july 2nd .
79,they buy,bidaskclub cut paychex strong-buy rating buy rating research note tuesday july 31st .
80,they buy,morgan stanley lifted target price paychex 66.00 67.00 gave company equal weight rating research note thursday june 28th .
81,they buy,stifel nicolaus lifted price target paychex 66.00 69.00 gave company hold rating report thursday june 28th .
82,they buy,finally wells fargo co lifted price target paychex 64.00 67.00 gave company market perform rating report thursday june 28th .
83,they sell,two analysts rated stock sell rating ten given hold rating two assigned buy rating one given strong buy rating stock .
84,they buy,company currently consensus rating hold consensus price target 68.42 .
85,they sell,"paychex news director david j. s. flaschen sold 6,250 shares company stock transaction monday july 30th ."
86,they sell,"stock sold average price 69.62 total value 435,125.00 ."
87,they buy,"following sale director directly owns 32,787 shares company valued 2,282,630.94 ."
88,they buy,sale disclosed document filed securities exchange commission accessible hyperlink .
89,they sell,"also vp jennifer r. vossler sold 7,683 shares company stock transaction tuesday july 10th ."
90,they sell,"shares sold average price 69.92 total value 537,195.36 ."
91,they buy,"following completion sale vice president owns 16,536 shares company valued 1,156,197.12 ."
92,they buy,disclosure sale found .
93,they sell,"insiders sold 248,559 shares company stock worth 17,599,054 last quarter ."
94,they buy,company insiders 11.80 company stock .
95,they buy,paychex paychex inc provides payroll human resource hr retirement insurance services small medium-sized businesses united states europe .
96,they buy,company offers payroll processing services payroll tax administration services employee payment services regulatory compliance services new-hire reporting garnishment processing .
97,they buy,"featured article determine level risk toleranceviewcount type=f id=4047955 keyword paychex nasdaq payx payx business service,70432610 sec filings,13f hedge fund holdings institutional investor holdingsratings:3,13 nasdaq payxrefreshed1 receive news ratings paychex daily enter email address receive concise daily summary latest news analysts ratings paychex related companies marketbeat.com free daily email newsletter ."
98,they buy,holdings securities inc. 1.14 million holdings vaneck vectors high yield municipal index etf nysearca hyd nomura holdings inc. 13.74 million holdings sogou inc nyse sogo massmutual trust co. fsb adv decreased stake paychex inc. nasdaq payx 1.6 2nd quarter according company recent disclosure securities exchange commission .
99,they buy,"firm owned 76,785 shares business services provider stock selling 1,217 shares period ."
100,they buy,"massmutual trust co. fsb adv holdings paychex worth 5,248,000 recent filing securities exchange commission ."
101,they buy,hedge funds also recently modified holdings company .
102,they buy,korea investment corp increased position paychex 16.8 first quarter .
103,they buy,"korea investment corp owns 132,720 shares business services provider stock worth 8,174,000 buying additional 19,100 shares last quarter ."
104,they buy,kbc group nv increased position paychex 25.9 first quarter .
105,they buy,"kbc group nv owns 31,740 shares business services provider stock worth 1,955,000 buying additional 6,521 shares last quarter ."
106,they buy,scout investments inc. increased position paychex 96.1 first quarter .
107,they buy,"scout investments inc. owns 259,865 shares business services provider stock worth 16,005,000 buying additional 127,370 shares last quarter ."
108,they buy,lee financial co increased position paychex 14.3 first quarter .
109,they buy,"lee financial co owns 23,710 shares business services provider stock worth 1,460,000 buying additional 2,966 shares last quarter ."
110,they buy,"finally chicago capital llc purchased new stake paychex first quarter worth 1,864,000 ."
111,they buy,66.95 stock owned institutional investors .
112,they sell,"paychex news vp john b. gibson sold 47,250 shares company stock transaction occurred wednesday september 5th ."
113,they sell,"stock sold average price 73.50 total transaction 3,472,875.00 ."
114,they buy,transaction disclosed filing sec available sec website .
115,they sell,"also director joseph m. tucci sold 6,250 shares company stock transaction occurred thursday july 5th ."
116,they sell,"stock sold average price 68.63 total value 428,937.50 ."
117,they buy,"following transaction director owns 55,010 shares company valued approximately 3,775,336.30 ."
118,they buy,disclosure sale found .
119,they sell,"last 90 days insiders sold 248,559 shares company stock worth 17,599,054 ."
120,they buy,11.80 stock owned company insiders .
121,they buy,paychex nasdaq payx last released earnings results wednesday june 27th .
122,they buy,business services provider reported 0.61 earnings per share quarter missing analysts consensus estimates 0.62 0.01 .
123,they buy,paychex net margin 27.62 return equity 44.29 .
124,they buy,company revenue 871.10 million quarter compared consensus estimate 868.60 million .
125,they buy,period last year firm posted 0.54 eps .
126,they buy,company revenue 9.0 year-over-year basis .
127,they sell,equities analysts expect paychex inc. post 2.84 earnings per share current fiscal year .
128,they buy,number analysts issued reports company .
129,they buy,bidaskclub raised paychex buy rating strong-buy rating research report saturday september 8th .
130,they buy,guggenheim began coverage paychex research report monday august 20th .
131,they buy,issued neutral rating 75.00 target price company .
132,they sell,jpmorgan chase co. cut paychex neutral rating underweight rating set 65.00 price target company .
133,they buy,research report tuesday august 14th .
134,they buy,credit suisse group began coverage paychex research report friday august 10th .
135,they buy,issued neutral rating 72.00 price target company .
136,they buy,finally wolfe research began coverage paychex research report tuesday july 17th .
137,they buy,issued market perform rating company .
138,they sell,two research analysts rated stock sell rating ten assigned hold rating two assigned buy rating one assigned strong buy rating company .
139,they buy,company presently consensus rating hold average price target 68.42 .
140,they buy,paychex company profile paychex inc provides payroll human resource hr retirement insurance services small medium-sized businesses united states europe .
141,they buy,company offers payroll processing services payroll tax administration services employee payment services regulatory compliance services new-hire reporting garnishment processing .
142,they buy,"featured story average daily trade volume need know viewcount type=f id=4052067 keyword paychex nasdaq payx payx business service,70432610 sec filings,13f hedge fund holdings institutional investor holdingsratings:3,13 nasdaq payxrefreshed1 receive news ratings paychex daily enter email address receive concise daily summary latest news analysts ratings paychex related companies marketbeat.com free daily email newsletter ."
143,they buy,"tiedemann advisors llc 924,000 position ecolab inc. nyse ecl tyson foods inc. tsn holdings lifted wilsey asset management inc ."
144,they buy,exact reason investors taking paychex inc. nasdaq payx stock frenetic pace might seem like bit head-scratcher moment buying stock wrong reasons .
145,they buy,25 september shares dropped points percent 73.72 heavy trade volume 5.042 million shares .
146,they buy,opening session 74.81 shares went high 75.73 low 72.79 range within stock price traded throughout day .
147,they buy,firm left market cap 26.3 billion 357.35 million shares outstanding .
148,they buy,paychex inc. payx stock gained 1 percent market value 21 trading days .
149,they buy,payx stock trailing 3-year beta 0.93 offering possibility lower rate return also posing less risk .
150,they sell,portion company profit allocated outstanding share common stock 2.3 share trailing twelve months .
151,they buy,stock value surged 8.28 percent year date ytd rise 22.81 percent 12 month time .
152,they buy,company shares still trade percent away 1-year high 75.57 24.23 percent 52-week low 59.34 .
153,they sell,average consensus rating company 3 scale 5 equates unanimous sell rating .
154,they buy,short mean analyst recommendations calling stock hold .
155,they buy,paychex inc. payx probably climb percent next 12 months according price target estimates compiled finviz .
156,they buy,meanwhile set 82-month high price target .
157,they buy,represents whopping 11.23 percent increase shares trading today .
158,they buy,12-month median price target assigned analysts stands 69.5 represents return potential percent compared closing price stock 73.72 tuesday september 25. lowest price target stock 58 slightly percent payx current share price .
159,they buy,history shown shares paychex inc. gone 21 different earnings reaction days predicted add 0.02 percent company reports upcoming earnings .
160,they buy,let take look insider activity paychex inc. nasdaq payx see pattern .
161,they buy,earliest insider trade took place 09/05/2018 .
162,they buy,gibson john b parted total 47.25 thousand shares company average share price 73.5 .
163,they buy,total sales set 3.47 million .
164,they buy,transaction sr. vp service account balance stood 25.72 thousand shares .
165,they buy,stock grew 0.3 percent since insider sale .
166,they sell,08/15/2018 vossler jennifer r. vp/controller sold 4 thousand shares price per share 70.51 .
167,they buy,removed 282.04 thousand shares insider fortune stock saw 4.55 percent rally value since news became public .
168,they buy,transaction left 22.6 thousand shares vp/controller account .
169,they buy,08/07/2018 sr. vp sales bottini mark anthony performed sale transaction worth 2.13 million .
170,they buy,sale 71.03 eliminated 30 thousand shares insider portfolio position .
171,they buy,meanwhile shares recorded 3.79 percent increase since transaction reported .
172,they buy,insider left 58.18 thousand shares remaining account .
173,they sell,flaschen david j performs director job sold 6.25 thousand shares 435.13 thousand .
174,they buy,disposal occurred 07/30/2018 priced 69.62 per share .
175,they buy,share price soared 5.89 percent since reporting date .
176,they buy,flaschen david j left stake 14.71 thousand payx stock worth 1.08 million insider selling .
177,they buy,stock currently hovering around first support level 72.43 .
178,they buy,next support placed zone 71.14 .
179,they buy,till time payx stock trades level bulls nothing fear .
180,they buy,momentum oscillators front rsi touched 50.83 daily chart may remain cause concern .
181,they buy,price breaks 71.14 level closing basis may see profit booking stock may show weakness .
182,they buy,flipside hitting 75.37 mark may result pull-back move towards 77.02 level .
183,they buy,shares paychex inc. payx trading p/e ratio 32.42 times earnings reported past 12 months .
184,they buy,industry payx operates average p/e 39.31. p/e ratio went low 23.98x high 28.53 5-year span.further sporting 7.79 price-to-sales ratio .
185,they buy,compare industry average p/s 2.81 .
186,they buy,ky skyscr adsbygoogle window.adsbygoogle .push posted michael baxter sep 26th 2018 envestnet asset management inc. boosted stake shares paychex inc. nasdaq payx 1.2 second quarter according company recent disclosure securities exchange commission .
187,they buy,"firm owned 61,741 shares business services provider stock purchasing additional 744 shares period ."
188,they buy,"envestnet asset management inc. holdings paychex worth 4,220,000 end recent reporting period ."
189,they sell,number large investors also recently bought sold shares payx .
190,they buy,"american century companies inc. purchased new position shares paychex 2nd quarter valued 83,230,000 ."
191,they buy,select equity group l.p. raised stake shares paychex 12.9 1st quarter .
192,they buy,"select equity group l.p. owns 8,689,359 shares business services provider stock valued 535,178,000 acquiring additional 995,527 shares period ."
193,they buy,"millennium management llc purchased new position shares paychex 1st quarter valued 43,805,000 ."
194,they buy,"smith asset management group lp purchased new position shares paychex 1st quarter valued 26,952,000 ."
195,they buy,"finally donaldson capital management llc raised stake shares paychex 4,317.7 2nd quarter ."
196,they buy,"donaldson capital management llc owns 367,774 shares business services provider stock valued 25,137,000 acquiring additional 359,449 shares period ."
197,they buy,66.95 stock currently owned institutional investors .
198,they sell,"news director joseph m. tucci sold 6,250 shares paychex stock transaction dated thursday july 5th ."
199,they sell,"shares sold average price 68.63 total value 428,937.50 ."
200,they buy,"following completion transaction director directly owns 55,010 shares company stock valued approximately 3,775,336.30 ."
201,they buy,transaction disclosed document filed securities exchange commission available link .
202,they sell,"also vp john b. gibson sold 47,250 shares paychex stock transaction dated wednesday september 5th ."
203,they sell,"shares sold average price 73.50 total transaction 3,472,875.00 ."
204,they buy,disclosure sale found .
205,they sell,"insiders sold total 248,559 shares company stock valued 17,599,054 last ninety days ."
206,they buy,company insiders 11.80 company stock .
207,they buy,shares payx stock opened 73.72 wednesday .
208,they buy,firm market cap 27.01 billion price-to-earnings ratio 29.23 p/e/g ratio 3.23 beta 0.96. paychex inc. 1-year low 59.34 1-year high 75.73 .
209,they buy,paychex nasdaq payx last announced quarterly earnings data wednesday june 27th .
210,they buy,business services provider reported 0.61 earnings per share quarter missing thomson reuters consensus estimate 0.62 0.01 .
211,they buy,paychex return equity 44.29 net margin 27.62 .
212,they buy,company revenue 871.10 million quarter compared analyst estimates 868.60 million .
213,they sell,period prior year business earned 0.54 earnings per share .
214,they buy,paychex revenue 9.0 year-over-year basis .
215,they sell,sell-side analysts predict paychex inc. post 2.84 earnings per share current year .
216,they buy,several equities research analysts recently issued reports payx shares .
217,they buy,bidaskclub raised shares paychex buy rating strong-buy rating research note friday august 10th .
218,they buy,wolfe research started coverage shares paychex research note tuesday july 17th .
219,they buy,set market perform rating stock .
220,they buy,robert w. baird lifted price target shares paychex 67.00 70.00 gave stock neutral rating research note thursday june 28th .
221,they buy,valuengine raised shares paychex hold rating buy rating research note monday july 2nd .
222,they buy,finally morgan stanley lifted price target shares paychex 66.00 67.00 gave stock equal weight rating research note thursday june 28th .
223,they sell,two equities research analysts rated stock sell rating ten assigned hold rating two assigned buy rating one given strong buy rating company .
224,they buy,stock currently average rating hold average price target 68.42 .
225,they buy,paychex paychex inc provides payroll human resource hr retirement insurance services small medium-sized businesses united states europe .
226,they buy,company offers payroll processing services payroll tax administration services employee payment services regulatory compliance services new-hire reporting garnishment processing .
227,they buy,"featured article fiduciaryviewcount type=f id=3968899 keyword paychex nasdaq payx payx business service,70432610 sec filings,13f hedge fund holdings institutional investor holdingsratings:3,13 nasdaq payxrefreshed2 receive news ratings paychex daily enter email address receive concise daily summary latest news analysts ratings paychex related companies marketbeat.com free daily email newsletter ."
228,they sell,1.46 earnings per share expected crane co. cr quarter paypal holdings inc nasdaq pypl shares sold dai ichi life insurance company ltd paychex inc. nasdaq payx currently buy signals composite indicators trendspotter .
229,they sell,short-term technical indicators stock 7-day average directional indicator shows sell signal .
230,they buy,10 8 day moving average hilo channel shows hold signal .
231,they buy,20-day moving average vs current price shows buy signal .
232,they buy,paychex inc. nasdaq payx lost percent closed previous trading session 74.54 .
233,they buy,stock traded average volume 1.87 million end last session .
234,they buy,paychex inc. nasdaq payx market capitalization 26.64 billion .
235,they buy,stock 52-week high 75.57 52-week low 59.34 touched 52-week high 09/21/18 52-week low 10/02/17 company reported last earnings actual eps 0.61/share .
236,they buy,analyst predicted company could provide eps 0.62/share .
237,they buy,hence difference predicted eps actual eps reported shows earnings surprise percent .
238,they sell,sell side analysts plays vital role buying selling stock 1 analysts rated paychex inc. nasdaq payx buy 0 analysts given outperform signal 4 reported hold 1 analysts rated stock sell .
239,they buy,stock current distance 20-day simple moving average sma20 0.91 sma50 sma200 3.4 10.52 respectively .
240,they buy,company shows return assets roa value 12.6 .
241,they buy,return equity roe value stands 46.8 .
242,they buy,return investment roi value 40.6 .
243,they buy,paychex inc. nasdaq payx currently weekly volatility 1.09 percent monthly volatility 1.21 percent .
244,they buy,talking performance stock paychex inc. currently weekly performance 0.42 monthly performance percentage 2.47 percent quarterly performance 6.97 percent 6 months performance shows percent value 21.76 yearly performance 24.75 percent .
245,they buy,company profile paychex inc. recognized leader payroll human resource benefits outsourcing industry steadfast commitment success record achievement continues tradition delivering excellence .
246,they buy,company offers ever-growing variety payroll human resource products services help clients best run business .
247,they buy,wide range services including payroll processing retirement services insurance fully outsourced human resource solution paychex customizes offering client business whether small large simple complex .
248,they buy,posted kathy lenkie sep 25th 2018 comments royal london asset management ltd. acquired new position shares paychex inc. nasdaq payx 2nd quarter according company recent filing securities exchange commission .
249,they buy,"firm acquired 131,237 shares business services provider stock valued approximately 8,971,000 ."
250,they sell,hedge funds also recently bought sold shares company .
251,they buy,advisors preferred llc increased position shares paychex 116.4 second quarter .
252,they buy,"advisors preferred llc owns 1,567 shares business services provider stock worth 107,000 purchasing additional 843 shares period ."
253,they buy,"clarus wealth advisors bought new position shares paychex second quarter worth 109,000 ."
254,they buy,"summit trail advisors llc increased position shares paychex 17,216.0 first quarter ."
255,they buy,"summit trail advisors llc owns 116,537 shares business services provider stock worth 117,000 purchasing additional 115,864 shares period ."
256,they buy,"fort l.p. bought new position shares paychex second quarter worth 121,000 ."
257,they buy,"finally financial gravity wealth inc. bought new position shares paychex first quarter worth 137,000 ."
258,they buy,hedge funds institutional investors 66.95 company stock .
259,they sell,"news vp john b. gibson sold 47,250 shares paychex stock transaction dated wednesday september 5th ."
260,they sell,"stock sold average price 73.50 total transaction 3,472,875.00 ."
261,they buy,sale disclosed document filed sec available hyperlink .
262,they sell,"also director david j. s. flaschen sold 6,250 shares paychex stock transaction dated monday july 30th ."
263,they sell,"shares sold average price 69.62 total value 435,125.00 ."
264,they buy,"following sale director directly owns 32,787 shares company valued 2,282,630.94 ."
265,they buy,disclosure sale found .
266,they sell,"insiders sold 248,559 shares company stock worth 17,599,054 last three months ."
267,they buy,insiders 11.80 company stock .
268,they buy,shares payx stock opened 74.54 tuesday .
269,they buy,paychex inc. 12 month low 59.34 12 month high 75.57 .
270,they buy,stock market cap 27.01 billion pe ratio 30.71 peg ratio 3.23 beta 0.96 .
271,they buy,paychex nasdaq payx last announced quarterly earnings results wednesday june 27th .
272,they buy,business services provider reported 0.61 eps quarter missing zacks consensus estimate 0.62 0.01 .
273,they buy,paychex net margin 27.62 return equity 44.29 .
274,they buy,firm revenue 871.10 million quarter compared analyst estimates 868.60 million .
275,they sell,period previous year business posted 0.54 earnings per share .
276,they buy,business revenue quarter 9.0 compared quarter last year .
277,they sell,sell-side analysts anticipate paychex inc. post 2.84 eps current fiscal year .
278,they buy,paychex paychex inc provides payroll human resource hr retirement insurance services small medium-sized businesses united states europe .
279,they buy,company offers payroll processing services payroll tax administration services employee payment services regulatory compliance services new-hire reporting garnishment processing .
280,they buy,"featured article short selling explanation shorting stocks viewcount articlehistoryid=24652325 postdate=2018-9-25 type=f id=4065580 keyword paychex nasdaq payx payx business service,70432610 sec filings,13f hedge fund holdings institutional investor holdingsratings:3,13 nasdaq payx receive news ratings paychex daily enter email address receive concise daily summary latest news analysts ratings paychex related companies marketbeat.com free daily email newsletter ."
281,they buy,northern trust corp decreases position ingersoll-rand plc ir royal london asset management ltd. takes 8.32 million position edison international eix russell investments group ltd. lifted position paychex inc. nasdaq payx 1.3 second quarter according company recent form 13f filing securities exchange commission .
282,they buy,"institutional investor owned 209,805 shares business services provider stock buying additional 2,781 shares quarter ."
283,they buy,"russell investments group ltd. owned approximately 0.06 paychex worth 14,329,000 end recent quarter ."
284,they buy,several institutional investors also recently made changes positions payx .
285,they buy,daiwa securities group inc. lifted holdings shares paychex 9.9 first quarter .
286,they buy,"daiwa securities group inc. owns 10,881 shares business services provider stock worth 670,000 buying additional 976 shares last quarter ."
287,they buy,oppenheimer co. inc. raised stake paychex 146.5 first quarter .
288,they buy,"oppenheimer co. inc. owns 18,709 shares business services provider stock valued 1,152,000 purchasing additional 11,118 shares last quarter ."
289,they buy,manning napier group llc raised stake paychex 26.7 first quarter .
290,they buy,"manning napier group llc owns 93,332 shares business services provider stock valued 5,747,000 purchasing additional 19,645 shares last quarter ."
291,they buy,sumitomo mitsui trust holdings inc. raised stake paychex 0.7 first quarter .
292,they buy,"sumitomo mitsui trust holdings inc. owns 1,070,308 shares business services provider stock valued 65,920,000 purchasing additional 6,991 shares last quarter ."
293,they buy,finally atria investments llc raised stake paychex 6.5 first quarter .
294,they buy,"atria investments llc owns 37,091 shares business services provider stock valued 2,284,000 purchasing additional 2,265 shares last quarter ."
295,they buy,66.95 stock currently owned hedge funds institutional investors .
296,they buy,number brokerages recently weighed payx .
297,they buy,bidaskclub raised shares paychex buy rating strong-buy rating research note saturday september 8th .
298,they buy,guggenheim began coverage shares paychex research note monday august 20th .
299,they buy,issued neutral rating 75.00 target price stock .
300,they sell,jpmorgan chase co. downgraded shares paychex neutral rating underweight rating set 65.00 target price stock .
301,they buy,research note tuesday august 14th .
302,they buy,credit suisse group began coverage shares paychex research note friday august 10th .
303,they buy,issued neutral rating 72.00 target price stock .
304,they buy,finally wolfe research began coverage shares paychex research note tuesday july 17th .
305,they buy,issued market perform rating stock .
306,they sell,two analysts rated stock sell rating ten assigned hold rating two issued buy rating one given strong buy rating stock .
307,they buy,stock presently consensus rating hold consensus target price 68.42 .
308,they buy,shares payx stock traded 0.71 trading hours monday hitting 74.54 .
309,they buy,"1,548,200 shares company stock exchanged compared average volume 2,118,165. company market capitalization 27.01 billion pe ratio 29.27 price-to-earnings-growth ratio 3.23 beta 0.96. paychex inc. 12-month low 59.34 12-month high 75.57 ."
310,they buy,paychex nasdaq payx last posted quarterly earnings results wednesday june 27th .
311,they buy,business services provider reported 0.61 eps quarter missing consensus estimate 0.62 0.01 .
312,they buy,business revenue 871.10 million quarter compared analysts expectations 868.60 million .
313,they buy,paychex return equity 44.29 net margin 27.62 .
314,they buy,company revenue 9.0 compared quarter last year .
315,they sell,period last year business posted 0.54 earnings per share .
316,they buy,equities analysts forecast paychex inc. post 2.84 eps current fiscal year .
317,they buy,paychex company profile paychex inc provides payroll human resource hr retirement insurance services small medium-sized businesses united states europe .
318,they buy,company offers payroll processing services payroll tax administration services employee payment services regulatory compliance services new-hire reporting garnishment processing .
319,they buy,"recommended story p 500 index different djia viewcount type=f id=3887698 keyword paychex nasdaq payx payx business service,70432610 sec filings,13f hedge fund holdings institutional investor holdingsratings:3,13 nasdaq payxrefreshed3 receive news ratings paychex daily enter email address receive concise daily summary latest news analysts ratings paychex related companies marketbeat.com free daily email newsletter ."
320,they buy,russell investments group ltd. decreases position turquoise hill resources ltd trq sg americas securities llc 1.45 million position first financial bankshares inc ffin bidaskclub upgraded shares paychex nasdaq payx buy rating strong-buy rating research note issued investors saturday september 8th .
321,they buy,several analysts also recently issued reports stock .
322,they buy,guggenheim began coverage shares paychex research report monday august 20th .
323,they buy,set neutral rating 75.00 target price stock .
324,they sell,jpmorgan chase co. cut shares paychex neutral rating underweight rating set 65.00 target price stock .
325,they buy,research report tuesday august 14th .
326,they buy,credit suisse group began coverage shares paychex research report friday august 10th .
327,they buy,set neutral rating 72.00 target price stock .
328,they buy,wolfe research began coverage shares paychex report tuesday july 17th .
329,they buy,set market perform rating stock .
330,they buy,finally valuengine upgraded shares paychex hold rating buy rating report monday july 2nd .
331,they sell,two research analysts rated stock sell rating ten given hold rating two issued buy rating one assigned strong buy rating stock .
332,they buy,stock presently consensus rating hold consensus target price 68.42 .
333,they buy,payx stock traded 0.49 mid-day trading friday hitting 75.25 .
334,they buy,"company trading volume 4,011,154 shares compared average volume 1,257,879. stock market cap 26.84 billion p/e ratio 29.51 peg ratio 3.21 beta 0.96. paychex 12-month low 58.22 12-month high 75.57 ."
335,they buy,firm also recently disclosed quarterly dividend paid thursday august 23rd .
336,they buy,stockholders record wednesday august 1st paid dividend 0.56 per share .
337,they buy,ex-dividend date dividend tuesday july 31st .
338,they buy,represents 2.24 dividend annualized basis dividend yield 2.98 .
339,they buy,paychex dividend payout ratio presently 87.84 .
340,they sell,"related news vp laurie l. zaucha sold 13,320 shares stock transaction occurred wednesday july 25th ."
341,they sell,"shares sold average price 72.00 total transaction 959,040.00 ."
342,they buy,"following completion sale vice president owns 40,022 shares company stock valued 2,881,584 ."
343,they buy,transaction disclosed filing securities exchange commission available hyperlink .
